word,hiragana,katakana,NETFLIX_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_LUW,BCCWJ_SUW,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_ANIME_V2,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
詐欺師,さぎし,サギシ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,3,3,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,3,2,2,3,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
鶴,つる,ツル,3,3,4,2,3,4,3,3,3,4,3,2,2,4,3,3,4,4,3,3,2,4,3,3,1,4,2,1,3,4,4,3,3,3,2,2,1,2,4,2,2,4,3,2,2,3,3,2,4,4,4,3,5,3,3,3,3,4,2,3,3,3,1,1,2,3,3,2,4,2,2
おりる,おりる,オリル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,5,4,3,4,3,2,4,4,4,4,5,2,2,4,3,1,1,3,4,1,5,2,2,4,2,2,3,2,3,2,3,2,2,3,5,4,3,5,4,4,4,4,4,4,4,5,4,3,2,5,2,4,2
ナッツ,ナッツ,ナッツ,3,4,4,3,3,4,3,3,3,4,3,2,3,4,3,2,1,1,1,2,2,3,3,3,1,1,1,1,1,2,2,2,1,3,3,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,3,2,1,2,2,2,2,2,2,2,3,2,1,1,2,2,2,2,3
なんだか,なんだか,ナンダカ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,1,1,4,3,1,1,4,1,1,1,1,1,1,4,1,1,4,5,1,5,4,4,5,4,4,5,4,4,5,5,5,4,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1
反論,はんろん,ハンロン,3,2,2,3,3,4,3,3,3,3,2,2,2,2,2,3,2,1,3,3,3,2,3,3,3,3,2,2,4,2,2,3,4,3,3,4,3,1,3,2,2,1,3,3,3,2,4,4,2,4,4,2,1,3,4,3,3,3,3,3,3,3,3,4,3,4,3,4,3,4,3
恵み,めぐみ,メグミ,3,2,1,3,3,4,3,3,3,2,2,3,2,2,2,2,2,1,3,3,3,1,3,3,3,3,2,4,3,2,2,2,2,3,3,3,3,3,1,2,2,1,2,2,2,2,3,2,3,2,2,3,3,2,2,2,2,2,2,2,4,2,3,3,1,2,2,2,3,2,4
追求,ついきゅう,ツイキュウ,3,2,2,3,3,4,3,3,3,2,2,3,3,2,2,3,2,3,2,4,4,2,3,3,3,3,2,2,3,2,2,2,3,3,3,4,2,1,3,2,3,1,3,3,3,2,4,3,3,3,3,3,1,4,4,3,3,3,4,3,4,3,3,3,4,3,3,3,3,3,3
アレン,アレン,アレン,3,2,3,2,3,4,3,3,3,3,2,2,2,3,2,3,1,1,2,2,2,1,3,1,1,2,1,3,2,1,1,1,1,3,3,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,3,2,1,3,2,1
いと,いと,イト,3,2,1,3,3,4,3,3,3,2,2,2,3,2,2,3,3,4,4,4,3,5,3,2,3,3,4,3,4,4,4,2,3,2,2,2,4,2,5,2,2,4,3,2,3,2,3,4,2,4,4,3,4,4,2,4,3,3,4,3,4,3,3,2,3,2,3,3,2,3,2
不機嫌,ふきげん,フキゲン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1,2,2,3,1,1,3,1,1,1,1,1,1,4,1,1,2,3,1,4,2,2,3,3,3,3,2,3,4,3,4,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
叔母,おば,オバ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,1,2,3,3,3,3,3,1,2,4,4,4,3,2,4,4,2,2,1,3,4,2,1,2,2,2,3,2,2,2,2,2,2,4,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,2,2,3
守り,まもり,マモリ,3,3,3,2,3,4,4,3,4,3,3,4,3,3,3,3,3,1,2,3,2,1,3,4,4,3,4,3,1,4,4,3,3,3,3,3,2,1,1,4,4,1,3,3,3,3,3,3,4,2,4,3,2,3,2,3,3,3,2,3,3,3,3,4,3,3,3,3,2,2,3
小銭,こぜに,コゼニ,3,3,3,3,3,4,3,3,3,3,2,3,2,2,3,1,2,2,2,2,2,2,3,3,3,2,3,3,3,3,3,3,2,3,3,2,2,1,2,2,2,1,3,2,2,3,2,2,2,2,2,3,1,2,2,3,2,2,2,2,2,2,2,2,1,2,3,3,1,3,2
小麦粉,こむぎこ,コムギコ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,2,2,3,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2
所詮,しょせん,ショセン,3,3,3,3,4,4,3,3,4,3,3,3,3,3,3,1,3,4,3,3,2,3,3,3,3,3,4,3,4,4,4,3,3,3,2,3,4,1,3,4,4,1,3,4,4,4,3,4,3,4,3,4,4,3,3,3,3,3,2,3,3,3,3,4,4,3,2,4,1,3,2
緋,あけ,アケ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,1,2,1,3,3,2,2,3,3,1,3,3,3,1,4,3,3,3,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,2,2,1,3,2,2,2,2,1
葉山,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,1,1,3,3,1,1,2,1,1,2,4,4,4,3,1,1,2,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,1,2
お見舞い,おみまい,オミマイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,2,3,3,1,4,3,3,3,2,3,2,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3
劉,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,2,1,1,1,2,3,1,1,4,2,1,2,2,2,1,1,2,2,2,1,3,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,4,1,2
升,しょう,ショウ,3,3,3,3,3,4,3,3,3,3,2,3,2,3,3,2,2,3,4,2,2,2,3,4,1,3,1,1,3,4,5,5,4,4,4,4,2,4,2,3,2,3,2,2,4,2,2,1,1,2,2,3,4,3,2,3,3,3,2,3,5,3,3,2,4,2,2,3,2,3,2
反抗,はんこう,ハンコウ,3,3,3,2,3,4,3,3,3,3,3,2,2,2,3,2,2,4,2,3,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,4,1,3,2,3,4,3,3,2,3,3,3,3,3,3,3,1,3,2,3,3,3,2,3,4,3,2,3,3,3,3,3,2,3,3
引き起こす,ひきおこす,ヒキオコス,3,2,1,2,3,4,3,3,3,2,2,2,2,2,2,3,3,1,4,4,4,3,3,3,3,3,3,2,3,3,3,2,3,1,1,3,3,1,3,3,3,4,3,3,3,3,4,3,4,3,4,3,2,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3
散々,さんざん,サンザン,3,4,4,3,4,4,4,3,4,4,4,4,4,4,4,2,3,1,3,3,3,4,3,3,3,2,3,3,4,3,3,3,3,3,3,2,3,1,4,4,3,4,3,4,4,3,2,4,3,4,4,3,4,3,2,3,3,3,2,3,3,3,3,4,4,3,3,4,2,4,3
没収,ぼっしゅう,ボッシュウ,3,2,1,2,3,4,3,3,3,2,2,2,2,2,2,3,2,2,1,3,2,2,3,3,3,2,2,3,2,2,2,3,2,3,3,2,3,1,2,3,3,1,3,3,3,3,2,2,3,2,2,3,1,1,1,1,1,1,1,1,1,1,2,3,1,2,2,3,3,2,2
牛肉,ぎゅうにく,ギュウニク,3,3,3,3,3,4,3,3,3,3,4,4,2,2,4,2,2,3,3,3,3,2,3,3,3,2,3,2,3,3,3,2,2,2,2,3,2,2,2,2,2,1,3,2,2,2,3,2,1,2,1,2,1,3,2,3,3,3,2,3,3,3,3,2,1,2,2,2,2,3,3
菅原,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,3,3,1,1,2,1,1,2,3,3,3,1,2,1,2,1,2,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,2,2
風の音,かぜのおと,カゼノオト,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,3,3,1,2,2,1,3,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
黄瀬,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,4,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
クソガキ,クソガキ,クソガキ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,3,3,1,2,2,3,3,1,2,2,2,2,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ヘレン,ヘレン,ヘレン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,3,1,1,2,1,1,2,2,2,1,1,4,4,2,1,4,2,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2
ボロい,ボロい,ボロイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,2,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,3,2,2,2,2,1,2,2,2,1,3,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1
予告,よこく,ヨコク,3,2,3,2,3,4,3,3,3,3,3,3,2,2,2,3,4,3,2,3,4,3,3,3,3,3,4,3,3,4,4,3,2,2,2,3,2,1,2,3,3,1,3,3,3,3,3,3,2,3,2,3,1,2,2,2,2,2,2,2,2,2,4,2,3,3,4,3,3,3,3
卑劣,ひれつ,ヒレツ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,2,3,3,3,3,3,3,2,3,3,3,2,2,3,3,2,2,1,2,3,3,1,3,3,2,3,1,2,3,2,2,3,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1
商,しょう,ショウ,3,2,1,3,3,4,3,3,3,2,2,2,3,2,2,4,2,4,2,4,2,3,3,3,3,3,3,4,3,3,3,4,2,2,3,3,2,2,3,2,2,3,2,2,3,2,3,2,2,2,2,2,4,3,3,3,3,3,2,3,5,4,3,4,4,3,3,2,4,2,2
圧倒,あっとう,アットウ,3,3,3,3,4,4,3,3,3,3,4,2,4,3,3,4,2,3,1,4,3,2,3,4,4,3,4,4,4,4,4,4,3,3,3,3,2,1,3,3,3,3,2,3,3,2,4,4,3,3,3,3,1,4,4,4,4,4,4,3,3,4,4,4,1,4,2,4,3,2,2
徳永,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,4,3,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2
押収,おうしゅう,オウシュウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,2,2,3,3,3,3,2,1,1,2,1,2,1,2,3,3,2,1,1,2,2,2,1,3,2,2,3,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1
栽培,さいばい,サイバイ,3,3,3,3,3,4,4,3,3,3,4,2,2,3,3,4,2,3,3,4,4,2,3,3,3,2,2,1,3,2,2,1,2,3,3,3,1,3,2,2,2,1,2,2,2,2,3,2,3,1,2,2,1,4,3,4,3,3,5,3,3,3,3,3,1,2,3,2,4,3,3
業務,ぎょうむ,ギョウム,3,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,2,4,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,2,3,4,4,3,3,3,4,3,3,3,3,3,1,4,4,4,4,4,4,4,4,4,5,3,1,3,4,3,5,4,4
腸,ちょう,チョウ,3,4,4,4,3,4,3,3,3,4,2,4,4,4,3,2,2,4,3,3,3,2,3,3,3,2,2,2,3,2,2,2,2,3,3,3,3,4,2,2,2,1,2,2,3,2,2,2,2,2,2,2,3,3,2,3,3,3,2,3,3,3,3,2,3,2,3,2,2,2,3
かかわる,かかわる,カカワル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,5,5,5,4,3,3,4,4,4,4,5,3,3,3,3,1,1,3,3,1,4,2,2,5,3,2,3,2,4,3,3,2,4,4,4,5,5,5,4,5,5,4,4,5,4,5,3,4,2,5,4,4,4
ボルト,ボルト,ボルト,3,2,2,2,3,4,3,3,4,2,2,2,2,3,2,3,4,1,2,3,2,2,3,3,1,2,1,1,2,3,3,2,2,3,3,2,1,2,2,3,3,1,2,2,2,2,1,2,3,1,2,2,3,2,2,2,2,2,2,2,2,2,3,3,4,2,3,2,3,4,3
字幕,じまく,ジマク,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,2,2,3,4,2,5,5,2,4,4,1,4,4,4,1,4,4,3,2,1,2,2,2,1,2,1,1,2,2,1,2,1,1,3,1,3,4,2,3,4,3,3,3,3,3,1,1,1,3,1,3,3,4
是非,ぜひ,ゼヒ,3,4,4,5,4,5,5,5,3,4,4,4,5,4,5,2,3,4,5,4,5,4,3,3,4,3,4,4,4,3,3,3,3,3,3,4,4,1,4,4,3,4,4,4,4,4,3,3,3,4,3,3,5,4,4,5,4,4,5,4,5,5,5,4,4,3,4,4,2,5,5
留学,りゅうがく,リュウガク,3,4,4,4,3,4,3,3,3,3,4,4,4,4,4,4,3,3,2,4,4,3,3,3,3,3,3,4,3,3,3,4,3,2,2,4,1,2,3,3,3,1,3,3,3,3,4,2,2,2,2,3,1,4,4,4,4,4,4,4,4,5,4,3,1,3,3,3,4,3,4
あっさり,あっさり,アッサリ,3,4,4,3,3,4,3,4,4,3,3,4,3,4,3,2,3,1,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,2,2,3,4,1,4,4,4,4,4,4,4,3,3,4,3,4,4,4,5,3,2,3,3,4,2,3,3,3,3,4,3,4,3,4,2,3,3
パート,パート,パート,3,3,3,3,4,4,3,4,3,3,4,3,4,3,4,4,3,1,4,4,4,3,3,3,1,2,1,1,3,3,3,3,2,3,3,3,1,2,2,2,3,4,3,3,3,3,3,2,2,2,2,3,4,4,4,4,4,4,3,5,4,3,4,2,1,2,4,2,4,4,4
一般的,いっぱんてき,イッパンテキ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,5,1,5,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,3,3,3,1,3,3,4,3,5,4,3,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,4,4
登,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,4,4,3,2,2,2,2,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,2,1
めぐみ,めぐみ,メグミ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,3,3,3,1,3,3,3,3,2,4,3,2,2,4,2,3,3,2,3,3,1,2,2,1,2,2,2,2,3,2,2,2,2,4,3,2,2,2,2,2,2,2,4,2,3,3,1,3,3,2,3,2,2
反する,はんする,ハンスル,3,2,2,2,3,4,3,3,3,2,2,3,3,2,2,3,2,1,4,4,3,2,3,3,3,2,3,3,4,3,3,3,2,1,1,3,2,1,3,3,3,4,3,3,3,3,4,4,3,3,4,2,1,3,4,3,3,3,3,3,3,3,4,4,1,4,2,4,2,2,3
担当者,たんとうしゃ,タントウシャ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,3,2,2,3,4,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,3,3
治せる,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,3,1,1,1,1,1,3,3,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,2,2
浩,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,1,1,2,2,1,1,3,1,1,1,1,1,1,2,1,1,3,1,3,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,4,2,1
消,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,2,1,2,3,2,2,2,1,2,2,1,1,2,2,5,5,2,2,1,2,3,2,3,2,2,3,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,2,1,2,1,1
産,さん,サン,3,4,4,4,3,4,4,3,3,3,4,4,4,3,4,4,3,4,2,4,3,3,3,3,3,3,2,2,3,2,2,2,2,4,4,4,2,3,3,2,2,5,3,3,3,3,3,2,3,2,5,5,5,3,4,3,3,4,4,3,3,3,4,3,5,3,4,2,4,4,3
芸,げい,ゲイ,3,3,3,2,3,4,5,3,3,2,3,2,2,3,3,3,3,4,3,3,2,3,3,3,3,3,3,3,4,3,3,3,3,2,2,3,4,1,3,3,3,1,3,3,3,3,3,2,3,2,2,3,1,3,2,3,3,4,3,3,4,3,3,3,1,3,3,3,3,3,2
許,もと,モト,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,5,1,1,1,1,2,3,1,4,1,1,1,4,4,3,2,5,5,2,3,2,1,4,2,4,2,2,3,2,5,2,2,2,3,2,5,1,1,1,1,1,1,1,1,1,1,1,4,3,2,1,3,4,2
面白,おもしろ,オモシロ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,5,1,1,1,1,3,1,1,2,1,1,1,1,1,1,3,5,5,4,3,1,1,3,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,3,1
シュー,シュー,シュー,3,2,2,2,3,4,3,3,3,2,3,3,2,2,2,2,3,1,1,2,2,2,3,3,1,2,1,1,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,3
気合,きあい,キアイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,2,3,3,3,1,2,1,1,1,3,3,3,3,2,2,3,4,1,2,3,3,1,3,3,3,3,2,3,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,2,3
済まない,すまない,スマナイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,3,1,1,2,3,1,1,4,4,4,4,4,4,4,1,4,5,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1
イム,イム,イム,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,3,1,1,1,2,2,1,2,2,2,1,2,2,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1
制圧,せいあつ,セイアツ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,2,2,2,3,3,3,2,3,2,3,3,3,2,3,3,3,2,2,1,2,3,3,3,2,3,3,2,2,3,3,2,3,3,1,2,2,2,2,2,2,2,2,2,2,3,4,3,2,3,3,2,2
坏,さかずき,サカズキ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
売却,ばいきゃく,バイキャク,3,2,2,2,3,4,3,3,3,2,2,2,2,2,2,4,2,2,3,3,4,3,3,3,3,2,1,1,2,1,1,1,1,3,3,3,1,1,1,1,1,1,3,2,2,2,3,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,3,3,3,2,3,2,4,3,3
誓って,ちかって,チカッテ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
隅,すみ,スミ,3,3,2,3,3,4,3,3,3,2,2,4,3,2,3,2,3,5,4,3,3,3,3,3,3,4,3,3,4,3,3,3,4,3,3,3,4,1,4,3,3,3,3,4,3,3,3,4,3,4,4,3,3,3,2,4,3,3,3,3,3,3,2,4,1,4,3,4,3,3,2
アルコール,アルコール,アルコール,3,4,4,3,4,4,3,3,4,4,4,4,4,4,4,3,2,1,3,4,4,2,3,3,1,3,1,1,3,2,2,2,3,3,3,3,3,3,3,2,2,1,3,3,3,3,2,3,2,3,2,2,4,3,3,4,3,3,3,3,3,3,3,3,1,3,3,3,3,3,4
ウルフ,ウルフ,ウルフ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,2,2,3,3,1,2,1,1,2,2,2,1,1,3,3,2,1,4,2,2,2,1,1,1,1,2,1,1,2,1,2,3,3,1,1,1,1,1,1,1,1,1,2,4,1,3,2,1,3,2,2
ステラ,ステラ,ステラ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,3,1,1,1,1,1,1,2,2,4,1,2,2,1,1,3,2,1,2,1,1,1,1,1,1,1,2,1,1,3,3,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,1
偽装,ぎそう,ギソウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,1,2,3,3,3,1,2,1,1,3,2,2,2,2,3,3,3,1,1,2,3,3,1,3,3,2,3,2,3,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,1,2,2,2
手入れ,ていれ,テイレ,3,3,3,4,3,4,4,3,3,3,4,2,4,2,4,2,3,1,3,3,4,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,4,1,3,3,3,4,3,3,3,3,3,3,4,3,3,3,1,3,2,4,3,3,3,3,3,3,3,4,1,3,3,3,2,4,3
望月,もちづき,モチヅキ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,1,1,4,3,1,1,2,1,1,2,1,1,2,4,1,2,2,1,3,2,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,1,1
見届ける,みとどける,ミトドケル,3,2,2,2,3,4,3,3,3,2,2,2,2,2,2,1,3,1,2,2,2,3,3,3,3,3,3,2,3,3,3,3,3,1,1,1,3,1,3,3,4,4,4,4,3,3,2,4,4,4,4,3,1,2,1,2,2,2,2,2,2,2,2,3,3,3,1,3,2,2,2
あぶる,あぶる,アブル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,1,1,3,2,2,3,2,2,2,2,2,2,3,1,1,1,2,1,1,2,2,1,2,2,2,1,2,2,1,2,2,3,3,2,1,3,2,2,3,2,2,2,2,3,1,2,1,2,2,3,2
お迎え,おむかえ,オムカエ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,3,3,1,1,2,1,1,1,1,1,1,2,1,1,2,3,1,2,3,3,3,4,3,3,4,2,3,3,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,3
ゾーン,ゾーン,ゾーン,3,3,3,3,4,4,3,4,3,4,3,2,3,4,3,3,4,1,2,3,3,2,3,3,1,2,1,1,2,3,3,2,2,3,3,3,1,4,2,3,3,1,2,2,2,2,2,2,3,2,2,3,3,3,2,3,3,2,3,2,2,2,3,3,1,2,3,2,3,3,4
たか,たか,タカ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,2,3,2,5,3,4,3,3,3,5,5,4,4,4,2,3,3,3,2,2,4,3,2,3,2,2,3,3,2,2,2,2,2,4,4,3,2,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3
ばい,ばい,バイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,2,2,4,4,3,3,2,3,2,2,4,2,2,2,3,4,4,2,4,1,3,2,3,4,2,3,4,3,2,2,2,2,4,3,3,4,2,4,4,4,4,4,4,5,3,5,5,2,3,4,2,3,4
不当,ふとう,フトウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,3,3,2,3,3,3,2,2,1,3,2,2,2,2,3,3,3,2,1,3,2,2,1,3,2,2,3,3,2,2,2,2,3,1,1,2,1,1,1,1,1,1,1,3,2,1,2,3,2,2,3,3
時空,じくう,ジクウ,3,2,2,2,3,4,3,3,3,2,2,2,2,2,2,3,3,2,2,2,2,2,3,3,3,2,3,3,2,3,3,3,2,2,2,2,2,1,2,3,3,1,2,2,2,2,2,2,3,2,3,3,1,2,2,2,2,2,2,2,2,2,2,3,1,3,2,2,3,2,3
