word,YOUTUBE_FREQ_V3_rank,CEJC_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JPDB,KOKUGOJITEN,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ
っぽい,463,-1,13584,1513,-1,-1,4910,1742,1165,1114,-1,-1,1660,-1,-1,-1,1707,1583,576,762,-1,-1,-1,-1,2569,1344,321,1546,3148,-1,1250,1952,912,-1,6254,582
帰る,471,-1,7723,151,-1,-1,1581,169,141,137,-1,-1,194,-1,-1,178,215,198,122,229,-1,-1,315,-1,203,206,2232,1215,957,-1,148,561,245,-1,2254,452
申し上げる,475,4880,-1,2042,-1,1420,958,1857,4033,3606,655,3701,2112,4845,8260,1801,4845,4523,7947,5478,-1,-1,2459,-1,2200,3784,18106,4826,4150,3367,4221,1640,2869,3743,-1,2164
いつ,480,-1,2177,349,-1,-1,1176,647,323,116,-1,-1,488,-1,-1,75,140,129,100,402,137,148,-1,12091,905,405,213,3513,2526,-1,343,210,141,-1,6339,1138
コメント,485,2944,2585,8235,-1,4228,564,6319,4931,3775,-1,-1,11945,-1,-1,8107,9100,8524,7414,10188,5935,5713,7832,21670,12306,9407,1743,-1,23612,7450,5141,9376,7001,5528,1151,298
動き,489,1684,1489,971,-1,1076,1162,-1,1137,1176,-1,1211,973,599,2484,462,599,555,2400,456,1215,1378,418,-1,-1,1072,14382,1894,1417,356,1202,4062,628,339,2105,743
撮る,492,500,20050,919,-1,4661,2038,793,696,689,570,743,2636,479,1103,95,3075,2868,712,2582,-1,-1,1543,-1,3420,1911,327,14093,9223,-1,729,3155,2305,-1,4580,254
っす,499,-1,-1,318,-1,-1,9780,394,719,304,-1,-1,5038,-1,-1,-1,149,136,153,595,-1,-1,-1,-1,5483,1413,392,2196,3420,-1,758,6774,1113,-1,13804,509
やめる,500,-1,18125,159,-1,-1,4428,588,118,118,7314,22476,607,21913,21630,-1,173,160,192,347,-1,-1,3447,-1,4799,202,164,1798,1571,-1,122,342,528,21713,6214,631
二22,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
みな,503,-1,7027,3071,-1,-1,-1,-1,3607,3220,-1,10478,1056,20129,1170,-1,5806,5420,2942,3427,1157,1216,-1,21923,-1,3645,-1,1621,1697,9278,3773,-1,1198,-1,5731,2179
川島,505,13446,10318,7326,-1,-1,-1,5158,6000,-1,-1,-1,8653,-1,-1,22258,-1,-1,-1,-1,-1,-1,-1,13386,9354,-1,-1,-1,-1,-1,6246,-1,15448,-1,5448,17558
深澤,507,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
コロナ,508,7460,2456,-1,-1,-1,-1,-1,-1,20665,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18935,23699,-1,12285,-1,-1,10295,24135,-1,20836,-1,-1,14792,-1,14749,3422
いらっしゃる,509,726,-1,627,-1,2034,726,1895,1668,1006,446,1039,1081,1424,764,1166,1424,1321,735,1634,-1,-1,783,-1,1899,1162,329,5836,9488,1301,1763,906,1457,907,-1,1695
おぉ,510,-1,-1,638,-1,-1,-1,-1,10133,7961,-1,-1,-1,-1,-1,-1,863,799,2265,3593,3649,3903,-1,-1,-1,-1,-1,-1,-1,-1,10538,3443,6349,-1,-1,2120
てく,512,184,-1,5843,-1,4889,4276,-1,5439,489,947,507,21782,412,388,1972,412,381,368,6433,-1,-1,-1,-1,-1,10488,-1,522,5406,-1,5671,2266,2247,-1,-1,18057
サービス,513,2246,544,3582,-1,1065,151,3845,2830,2114,-1,-1,4562,-1,-1,3083,3911,3652,2797,4327,1950,2038,791,909,5298,3812,1063,3660,1055,4010,2984,638,3164,2780,599,1101
基本的,520,-1,-1,8901,8667,1342,573,7392,6870,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3385,-1,-1,3067,-1,4976,11969,-1,3274,3236,-1,7043,3219,-1,-1,-1,952
イメージ,524,537,1406,2256,-1,1744,481,2635,2068,1881,-1,-1,2495,-1,-1,1828,2534,2354,1260,1843,3594,3092,619,8158,2611,2349,503,10829,7372,1328,2177,3331,1381,1344,1360,601
猪狩,534,-1,-1,19271,-1,-1,-1,13081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
とこ,538,-1,21433,344,-1,-1,7586,-1,626,534,-1,-1,1430,-1,-1,-1,330,305,340,739,798,771,-1,-1,-1,449,-1,1404,2730,-1,661,6087,1765,-1,11032,1455
嬉しい,539,578,-1,1140,-1,1030,389,816,3216,2811,367,409,1048,918,500,2186,2472,2294,1221,245,-1,-1,59,-1,1980,827,520,10348,10059,291,3375,1335,558,129,17080,497
なー,540,-1,-1,1754,-1,-1,4822,-1,2486,3954,-1,-1,3967,-1,-1,-1,1586,1474,1058,609,4338,3834,-1,-1,-1,2584,-1,-1,-1,-1,2636,2885,2482,-1,-1,1384
ては,546,-1,-1,-1,-1,-1,616,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10541,-1,-1,-1,-1,-1,1226,-1,-1,-1,-1
綺麗,551,20704,18051,13492,967,-1,2685,2300,10302,8607,-1,-1,2885,-1,-1,491,5549,5184,2353,695,1709,1836,201,-1,8100,1010,580,3657,4229,-1,10733,1109,1109,-1,14208,384
ぉ,552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2072,5479,-1,-1,-1,-1,-1,-1,-1,-1,-1,5194,1609,-1,22418,-1
さぁ,553,-1,-1,424,-1,-1,15530,-1,5658,5642,-1,-1,8392,-1,-1,-1,781,721,1799,1122,710,845,-1,-1,-1,2477,-1,-1,-1,-1,5909,6050,3416,-1,-1,1238
あんまり,556,-1,-1,1074,-1,4130,6818,1211,1759,1959,-1,-1,1490,-1,-1,-1,1503,1392,683,673,3255,2742,353,-1,1721,926,-1,16267,14883,-1,1871,1071,1691,-1,-1,656
まし,557,2944,1783,6083,-1,7355,20921,3779,10947,8175,1060,1536,3645,3524,2526,-1,5336,4980,8061,7216,3889,4167,11953,-1,4087,1703,-1,2817,4600,1731,11347,-1,5564,1668,-1,13588
本日,558,3837,-1,1369,6962,4842,808,1444,2472,2274,-1,2344,7119,2470,2382,5149,2470,2292,2308,3325,3961,3939,1074,-1,7108,1500,-1,22985,23764,1959,2603,1344,4283,2375,17147,1571
大臣,560,4442,743,4796,3544,1035,2825,3655,3867,2715,-1,2796,2290,5038,9389,3326,5038,4699,9033,-1,4392,3421,16042,9776,3514,13533,-1,2045,2048,3599,4037,-1,2692,14514,953,4966
タイプ,561,985,1252,1249,-1,1920,659,1726,1429,1313,-1,-1,2203,-1,-1,1561,1982,1839,1450,1554,1840,1750,-1,5349,2291,1560,452,12910,7675,1389,1525,299,1542,1200,1034,901
ボタン,562,3103,3342,3274,8558,3147,862,4159,2524,2580,-1,-1,2891,15192,-1,2030,6158,5759,3067,3024,2582,2637,-1,12895,3196,4295,794,4843,4878,4665,2658,3968,2214,2200,2604,542
言える,563,-1,3377,515,-1,441,1206,-1,363,483,-1,-1,782,-1,-1,-1,750,694,538,390,-1,-1,476,-1,-1,22148,-1,8748,6010,-1,385,1198,554,-1,2421,491
ライフ,565,3704,3651,1620,-1,8332,2436,11908,7197,5819,-1,-1,19634,-1,-1,13203,8465,7924,4522,13954,6060,6841,-1,773,19271,9465,2816,15105,-1,4998,7492,-1,11543,9231,3212,98
しかも,570,421,4947,716,-1,741,2671,831,949,944,277,977,480,724,771,314,724,670,742,721,1741,1822,-1,1313,463,794,244,8443,7564,5710,1008,1865,503,4542,5630,663
一回,576,-1,-1,-1,3125,1927,5947,4386,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10434,-1,3424,6545,20722,-1,-1,-1,-1,2013,-1,-1,-1,-1
カメラ,585,607,1925,1771,-1,3043,926,1526,1089,851,-1,-1,2109,-1,-1,2014,3711,3462,1626,3606,601,656,-1,3432,2423,3133,813,3756,2970,6191,1159,1530,1814,2260,1586,281
さあ,586,1240,-1,190,-1,2459,6533,334,177,195,5984,204,575,248,288,391,248,230,274,866,194,218,-1,12798,559,250,254,5413,9764,-1,188,845,910,17779,-1,886
まいる,588,2809,-1,1166,-1,1448,1306,682,2392,2270,459,1778,1700,1422,2128,2247,1633,1516,2057,3746,-1,-1,1304,-1,714,1762,848,3993,5165,1824,2514,3824,3246,1262,19543,1720
おっ,589,315,23165,245,-1,14121,8192,-1,546,819,-1,799,4260,327,316,-1,327,302,300,911,3059,2608,-1,-1,-1,470,-1,5410,15455,-1,570,7681,2100,-1,-1,1687
どっち,591,-1,-1,662,-1,3150,6899,757,767,706,-1,-1,1834,-1,-1,-1,569,526,598,1085,860,862,-1,-1,2217,730,387,12915,15056,-1,800,2907,1880,-1,16576,805
考え,596,1822,235,1184,-1,1471,911,-1,776,815,-1,846,684,1360,1928,-1,1360,1261,1863,1127,126,141,1809,-1,-1,1088,-1,796,802,780,808,2047,900,896,3905,517
方々,599,8120,21824,3968,-1,2787,713,3340,5921,5254,-1,5385,4502,4479,6216,2529,4479,4186,5988,5854,7482,7141,-1,-1,3526,4055,16285,13207,9859,2402,6177,4667,3490,4236,-1,1355
我々,601,1117,4421,409,-1,779,1307,508,281,278,200,-1,1233,-1,-1,1604,397,368,963,1673,110,129,-1,-1,328,768,2460,17212,12626,1004,293,172,961,1449,6459,972
くん,604,-1,4245,234,3910,19112,4703,1696,735,817,3993,13681,661,9832,12292,2166,733,679,142,147,2540,2330,3626,9128,5808,1126,249,1414,5170,15994,764,-1,364,3147,1895,649
子ども,606,-1,2747,1333,-1,-1,1118,1125,2323,2004,-1,-1,1560,-1,-1,-1,1862,1730,1455,4095,1727,1932,3374,12403,2131,3709,5438,10740,2501,-1,2441,2660,911,-1,2904,621
樹,609,16266,3373,1509,1120,10121,16466,5074,4353,9369,1691,6220,2014,5310,20883,-1,2021,1874,8823,3052,10659,11129,11033,24013,3652,9351,-1,2655,2822,2284,4446,1480,2068,9960,1930,9721
ええ,614,68,-1,202,-1,2085,5675,142,165,164,-1,173,424,325,231,434,325,300,220,275,150,170,-1,-1,394,259,129,10130,19248,-1,172,687,499,-1,15588,1792
佐久間,618,-1,10775,5444,-1,-1,-1,3922,16376,-1,-1,-1,8586,-1,-1,18162,-1,-1,6697,9023,-1,10659,-1,16327,10810,-1,-1,19223,24834,-1,16902,-1,7304,-1,7028,-1
ちなみ,620,1333,3033,-1,-1,2112,2347,6810,-1,3400,-1,3492,-1,2584,1394,3515,2584,2402,1344,-1,9071,8239,-1,-1,-1,-1,12217,-1,-1,635,-1,10035,1846,1303,-1,-1
塗る,630,1251,-1,3709,-1,3493,2406,3467,2230,2120,1175,2182,3114,5518,3425,2414,5518,5154,3303,3184,19795,16970,829,-1,2344,2224,3524,1134,1351,3643,2345,4599,3678,2453,8763,484
たぶん,631,107,23150,1414,853,1418,1652,799,1159,1153,392,1188,1098,1305,966,1118,1305,1216,1089,950,440,505,1089,-1,765,1796,384,-1,24728,491,1230,9342,1160,349,-1,396
なっ,634,-1,26,-1,-1,-1,-1,-1,-1,2178,-1,-1,-1,-1,-1,-1,730,676,1551,-1,6646,4099,-1,-1,-1,-1,-1,-1,-1,-1,-1,2026,3854,-1,-1,-1
兄者,635,6881,-1,-1,-1,-1,-1,16582,-1,15279,-1,15675,-1,4330,5824,-1,4330,4043,5615,-1,16457,20425,-1,-1,-1,20945,-1,-1,-1,20784,-1,-1,22569,-1,-1,-1
スタッフ,636,1726,1468,3694,-1,4456,441,1749,1319,2129,-1,-1,5637,-1,-1,4848,10352,9703,2826,5369,3278,2947,6663,532,5737,5092,1160,18697,21302,6056,1390,8620,2081,3931,860,679
システム,639,2041,365,1665,-1,1079,396,2243,1574,1369,-1,-1,3219,-1,-1,3216,4041,3775,5409,5110,707,786,4539,438,3417,2884,764,2507,1914,2488,1649,136,1771,3729,444,980
一度,641,-1,-1,1720,132,562,425,743,2070,-1,-1,-1,1550,17206,15537,-1,-1,-1,-1,1198,14304,12384,903,12358,626,707,7527,6640,5410,14552,2171,436,-1,11193,4797,1850
レベル,642,816,1308,969,-1,2150,697,2439,1172,1066,-1,-1,4351,-1,-1,2814,1452,1348,1538,1707,1418,1542,-1,5867,4473,1597,332,13124,8228,248,1245,783,1364,1257,1592,808
中村,646,-1,1998,4035,3934,13421,11478,2442,7655,-1,-1,-1,3628,-1,-1,6262,6966,6521,2704,-1,9282,11281,4758,1202,4364,20901,-1,4137,1635,-1,8443,-1,4540,-1,958,14466
井上,651,-1,2846,3024,6276,15222,14488,3028,4447,-1,-1,-1,3752,-1,-1,7263,1242,1155,4611,9628,21135,15084,6600,2043,4397,23006,-1,7291,4607,-1,4649,-1,4352,-1,1409,10176
チーム,652,917,173,636,-1,2206,753,1990,478,445,-1,-1,3604,-1,-1,4474,638,591,891,2903,510,536,-1,719,3753,2092,657,3423,2340,2524,499,2613,2346,2500,146,862
韓国,653,2090,688,10472,-1,2073,1078,7276,1802,-1,-1,-1,3486,-1,-1,9854,-1,-1,-1,-1,4925,5822,20627,420,4545,-1,-1,6236,4018,-1,1908,9831,5347,-1,682,2537
視聴,654,7460,1638,18410,23566,8105,2037,-1,15342,3290,-1,3380,16279,5012,7187,11211,5012,4677,6916,-1,7064,7098,1579,-1,-1,23124,-1,8523,14061,16360,15858,-1,10834,12737,1866,1245
メッセージ,657,3250,3117,2997,-1,4102,860,2404,1903,1833,-1,-1,5881,-1,-1,4385,4135,3864,3366,6070,914,1054,5679,6299,5847,3847,905,-1,14106,4955,2004,1453,2794,4057,2902,1240
引く,659,552,6555,941,-1,903,1186,1386,867,848,267,-1,546,-1,24089,480,1051,975,967,484,-1,-1,676,-1,880,1265,1309,612,550,449,914,1460,569,308,2802,962
ヤバい,663,-1,-1,-1,-1,-1,15545,-1,-1,902,-1,-1,-1,-1,-1,-1,1195,1110,1200,-1,-1,-1,-1,-1,-1,1759,576,-1,-1,-1,-1,-1,7161,-1,-1,-1
こいつ,667,567,-1,259,6244,5243,9969,591,341,332,433,347,914,145,322,559,145,132,306,334,386,423,-1,-1,1058,339,225,20189,20302,344,362,397,824,271,-1,761
もらえる,676,-1,11667,486,-1,-1,-1,1336,713,662,-1,-1,1530,-1,-1,-1,836,772,510,706,-1,-1,308,-1,3588,7444,-1,-1,22087,-1,747,1196,958,-1,6700,1076
いかが,677,1567,-1,1286,371,2207,2215,1085,2030,1785,1119,1838,3369,2055,2079,2081,2055,1906,2009,3430,1972,2034,3438,-1,3208,1496,624,12889,14334,2626,2133,2229,3102,2045,20831,1451
流れ,679,868,1106,2260,-1,1657,995,-1,2778,2376,-1,2449,1739,1646,2312,-1,1646,1528,2241,1562,1588,1664,1916,20262,-1,1932,19967,1328,1312,1320,2939,6894,1478,1205,2512,840
ずつ,680,506,1751,2220,-1,1259,832,2798,1811,1320,525,1360,1027,1716,1288,725,1716,1591,1242,2613,2519,2523,-1,-1,1957,2445,660,1343,1418,-1,1911,2486,1073,-1,2016,1407
考え方,682,-1,-1,6270,-1,1243,1732,5207,4920,-1,-1,-1,3286,-1,-1,-1,-1,-1,-1,4718,-1,-1,6385,-1,3414,5495,-1,2138,1649,-1,5140,-1,-1,-1,5319,676
阿部,685,-1,5340,8096,-1,-1,19620,4379,8417,-1,-1,-1,8078,-1,-1,11876,14124,13244,7252,12472,-1,-1,22623,4439,9357,-1,-1,9428,10923,-1,8323,-1,9129,-1,3128,10438
生まれる,689,958,1244,646,-1,728,707,-1,760,744,349,774,812,668,1018,517,668,618,980,903,-1,-1,1001,-1,-1,816,-1,956,877,608,790,1166,619,676,560,710
ドル,691,6059,699,4126,11604,1951,1611,2006,370,365,-1,-1,2849,-1,-1,4976,5813,5427,14825,24737,317,364,-1,6611,2430,7496,2945,10012,8530,5727,393,-1,4217,15271,1438,2523
ぅ,692,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3938,10982,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,861,-1,-1,-1
具体的,693,-1,-1,5274,2629,1181,817,4161,4704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2758,-1,-1,3887,-1,3483,4189,-1,4381,3341,-1,4890,3430,-1,-1,-1,837
イベント,696,839,712,3227,-1,3973,299,3356,2754,2466,-1,-1,9437,-1,-1,6705,6191,5788,1209,2625,3931,4133,3116,694,9732,3451,688,-1,8463,1754,2905,8596,2926,1848,784,737
見つける,704,-1,7632,444,-1,-1,1486,566,321,311,-1,-1,804,-1,-1,383,420,389,518,748,-1,-1,1270,-1,850,424,2970,9974,8088,-1,339,219,659,-1,4259,818
ライン,706,620,855,2558,-1,2985,1043,4708,3048,1917,-1,-1,5583,-1,-1,3172,1293,1204,3547,4043,1485,1579,-1,1328,5721,4149,996,4942,8401,2485,3204,6350,2845,2999,1602,1692
めちゃくちゃ,710,1052,-1,2893,7432,18067,11207,4423,4214,5161,4791,5291,10110,4002,3033,4897,4002,3738,2926,2891,4478,4220,1479,-1,22234,2562,797,-1,21375,3834,4660,-1,6359,2590,-1,1125
どうぞ,711,303,-1,268,-1,2656,1060,202,274,274,607,286,1255,959,526,882,959,891,504,1086,351,377,-1,-1,1342,548,294,8279,10484,1380,287,2049,1549,763,-1,1701
お店,714,-1,-1,996,-1,-1,1037,781,2189,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1354,-1,-1,-1,-1,4847,2221,-1,-1,-1,-1,2305,3244,-1,-1,-1,1554
お話し,716,-1,-1,2828,-1,-1,2599,1968,5769,-1,-1,-1,3452,-1,-1,-1,-1,-1,-1,5348,-1,-1,2671,-1,3096,6795,8258,-1,-1,-1,6006,3800,-1,-1,-1,2316
松倉,720,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22007,-1,-1,-1
ぃ,721,-1,12955,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9078,8688,-1,-1,-1,-1,-1,-1,-1,-1,-1,7732,1731,-1,8232,-1
テレビ,725,588,129,1151,-1,1141,479,1442,790,735,-1,-1,1070,-1,-1,1505,2225,2064,1029,1766,1136,1196,-1,397,1220,2132,614,2661,1971,5037,827,-1,1144,1322,79,375
なあ,727,7460,-1,288,-1,9234,3295,354,336,505,-1,884,431,730,791,513,381,352,157,419,632,670,-1,-1,449,358,-1,5003,8204,-1,355,402,545,-1,-1,1103
ボール,732,868,1738,744,-1,2609,1947,3713,993,833,-1,-1,3107,-1,-1,1693,367,338,1339,3268,1574,1547,-1,3222,3365,3008,884,1617,1831,2364,1047,-1,1936,1506,1678,1955
エネルギー,735,2809,1270,1387,-1,1846,1132,5126,1948,1711,-1,-1,2828,-1,-1,2346,1331,1236,3905,5030,1512,1764,1526,3068,3149,2869,819,1753,1659,2688,2044,379,1905,3753,1466,1951
スタート,742,1567,1353,1646,-1,3616,960,3809,1838,1558,-1,-1,6295,-1,-1,4640,2787,2595,1587,6449,3550,3147,1628,5907,6893,2702,1120,12517,12778,4468,1945,2696,4442,4078,1635,1211
おー,743,1034,-1,-1,-1,8959,3469,-1,-1,4612,-1,3076,-1,1645,1863,-1,1740,1614,1937,-1,4578,4154,-1,-1,-1,3107,-1,-1,-1,-1,-1,-1,7800,-1,-1,-1
店長,745,2153,15246,1880,-1,15700,4821,1540,3345,4100,-1,4201,7450,4726,2270,11827,4726,4419,2199,1726,10528,11429,1629,-1,7567,6163,-1,-1,-1,6653,3495,-1,4076,1545,8707,4722
松田,750,11455,5761,5428,-1,-1,9710,4079,11048,-1,-1,-1,11988,-1,-1,14515,9542,8946,20321,6291,-1,-1,23555,5665,14197,-1,-1,-1,-1,-1,11458,3122,9604,-1,3384,13784
モトキ,753,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
たら,754,741,1582,8341,22770,10232,12911,425,9883,5805,965,1750,16893,2025,1669,28,5174,4825,6340,12964,382,420,-1,-1,1055,2400,-1,17417,22438,-1,10267,-1,9254,24179,-1,10383
っけ,757,-1,-1,567,-1,-1,8938,1036,859,882,-1,-1,2061,-1,-1,-1,682,632,390,664,1391,1291,-1,-1,2735,836,335,3897,5674,-1,916,4893,1701,-1,23671,1206
うわ,762,379,21998,130,-1,17756,12937,481,314,647,7871,673,3917,212,448,1327,231,214,427,755,3982,3699,-1,-1,6367,373,366,1919,3266,-1,331,4781,4868,16176,-1,799
笑,763,-1,11028,7045,92,-1,5311,5506,7330,17794,-1,-1,3720,-1,-1,4718,5223,4872,12964,10774,830,932,1874,2952,3720,6288,-1,1950,1660,-1,2975,-1,4089,-1,4514,222
作間,764,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
テーマ,766,1447,878,4801,-1,2462,783,4064,2273,2066,-1,-1,5532,-1,-1,3997,4713,4407,5190,9351,5905,5159,-1,3270,5445,5577,1780,9251,7169,11582,2392,-1,3907,5710,497,604
アップ,768,1154,1313,1715,-1,1980,402,4195,3417,1628,-1,-1,8409,-1,-1,3850,1647,1529,2200,6960,1924,2119,-1,1787,8115,2594,1168,7437,19505,1357,3587,3414,2667,2390,2546,1648
クリック,771,4252,13550,-1,-1,1817,542,19006,10812,10390,-1,-1,22190,-1,-1,14621,-1,-1,10843,14851,8407,8237,8653,21715,21771,24156,4222,-1,19705,14739,11215,-1,11652,11815,12324,1314
グループ,772,732,320,3022,-1,1834,736,2654,2097,1947,-1,-1,2813,-1,-1,2091,6761,6325,2595,4510,1652,1854,7710,465,2904,4242,840,4453,3411,3582,2201,2557,2300,3732,396,922
ホント,774,-1,-1,352,-1,-1,6845,-1,576,348,-1,-1,4745,-1,-1,-1,359,331,196,1285,793,852,-1,-1,-1,551,-1,-1,-1,-1,607,3641,3069,-1,21137,2651
させる,779,792,5773,632,-1,1090,694,-1,703,682,315,709,582,753,1182,384,753,697,1139,537,-1,-1,-1,-1,-1,9722,-1,967,678,-1,736,2285,542,-1,2633,1189
センター,782,1086,416,2280,-1,816,606,2952,2140,1721,-1,-1,4981,-1,-1,3534,5789,5407,3139,14026,1774,2069,7490,797,5861,5503,2258,5280,3329,10250,2240,5362,3809,5606,270,733
前回,784,1367,4375,3337,10632,5796,1270,4643,1274,1242,-1,1281,8148,2724,2816,5974,2724,2534,2719,4640,1312,1343,3046,-1,8259,3911,-1,-1,-1,1989,1354,1557,4806,3435,3584,787
岡田,787,-1,3504,7884,-1,24422,15786,5733,8599,-1,-1,-1,6097,-1,-1,12381,23727,22243,4882,-1,-1,-1,-1,3767,6738,-1,-1,16117,16877,-1,8987,-1,7564,-1,2553,118
ちょ,788,-1,18343,393,1058,14388,19003,314,852,1155,7592,22130,4136,10572,8758,4399,673,623,534,441,5528,5020,7888,3002,2444,854,370,1174,3720,-1,898,2667,2966,-1,6634,940
超える,792,-1,2129,1293,-1,-1,2064,2195,1647,1611,-1,-1,3294,-1,-1,-1,847,783,2638,1641,-1,-1,1868,-1,3416,1320,4038,2862,2051,-1,1727,2302,1664,-1,1606,1030
チーズ,794,761,7481,3267,-1,6493,4157,3906,2020,1554,-1,-1,9095,-1,-1,6258,4739,4431,2538,8664,2197,2422,-1,6073,9798,6064,1418,7103,10909,3851,2127,-1,7311,4279,9796,3227
なさる,795,355,-1,180,-1,1351,2570,1435,197,152,169,160,302,213,145,189,213,196,136,331,-1,-1,22054,-1,1116,1302,352,1920,3027,312,206,1001,320,150,9447,1479
イエス,796,3103,4926,3479,-1,7161,3219,4022,1913,6713,-1,-1,5316,-1,-1,5669,5324,4968,4605,11537,1726,1543,-1,1581,5561,12351,1881,5440,9163,19612,2016,-1,3423,17493,6143,16018
痛い,807,336,-1,331,-1,1894,1450,274,487,432,541,449,1243,347,447,804,347,319,426,363,-1,-1,162,-1,612,721,1105,5781,5168,752,507,1591,882,244,15688,571
お願い,808,-1,-1,143,-1,-1,1008,372,204,-1,-1,-1,1119,-1,-1,-1,-1,-1,-1,326,-1,-1,176,9643,1697,428,2794,12144,9762,-1,212,438,-1,-1,10318,237
ニュース,810,1844,1051,2603,-1,3417,791,2358,1482,1296,-1,-1,2779,-1,-1,2006,3165,2951,4424,5207,849,963,8255,1041,3154,3636,1036,9043,8620,7382,1551,3413,3028,3861,647,479
大好き,824,741,10085,838,-1,2614,1136,913,729,729,1482,759,4006,1637,723,2890,1637,1520,695,634,1143,1208,77,20424,4015,989,4720,-1,-1,2043,760,4887,1943,504,5241,816
行ける,825,-1,18655,874,-1,578,3577,-1,709,685,-1,-1,2414,-1,-1,-1,848,784,917,1913,-1,-1,1758,-1,-1,8610,-1,14170,11339,-1,745,1012,2345,-1,10257,1002
そちら,827,-1,13135,2274,-1,-1,4623,2020,3036,2775,-1,-1,2432,-1,-1,-1,3034,2830,3511,2183,2556,2715,-1,-1,2580,1886,446,20214,18200,-1,3194,2027,2092,-1,15037,1484
オルガン,830,20704,7499,-1,-1,-1,16806,-1,23058,19310,-1,-1,17898,-1,-1,12900,-1,-1,-1,-1,21065,24751,-1,7522,18660,-1,11084,9558,15540,-1,23680,-1,23328,-1,8161,116
ジェシー,835,-1,15705,-1,-1,-1,-1,14518,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1552,1770,-1,3657,-1,-1,13551,-1,-1,-1,-1,-1,-1,-1,-1,-1
チェック,837,922,5638,1541,-1,2448,384,2609,2424,1961,-1,-1,4032,-1,-1,2810,4109,3839,2661,3308,1081,1142,2133,13756,4205,2736,732,11823,20517,2822,2550,645,2585,2175,6297,1291
ウイルス,838,5116,1635,5401,-1,4980,2578,7498,3110,2728,-1,-1,19320,-1,-1,21742,5275,4923,9557,19378,2204,2476,12276,12366,22840,10609,3210,4547,3997,13550,3266,5355,10974,12463,4961,3785
さて,842,20704,-1,1024,6692,1374,2278,1614,1413,1220,474,7180,882,6691,4081,569,563,520,641,754,665,712,-1,6559,951,745,264,5279,4823,-1,1487,2243,991,-1,-1,642
ほぼ,844,20704,714,3283,23353,-1,-1,3244,2437,2283,-1,-1,2015,-1,-1,1494,2556,2375,3388,2111,2840,2836,-1,14642,2110,2440,436,1587,1500,-1,2577,9108,1550,21767,959,863
コレ,846,-1,14411,-1,-1,-1,-1,10371,-1,9446,-1,-1,-1,-1,-1,-1,3086,2879,5191,-1,4572,4892,-1,-1,6060,-1,-1,-1,-1,-1,-1,620,6201,18424,18800,-1
