word,hiragana,katakana,WIKIPEDIA_V2_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_LUW,BCCWJ_SUW,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_ANIME_V2,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
例,れい,レイ,5,4,4,4,5,5,4,3,4,4,4,4,5,4,4,5,4,5,5,5,5,3,4,4,4,5,4,4,5,4,4,4,4,4,4,5,3,5,4,3,3,4,3,4,4,3,5,4,4,3,3,4,3,5,5,4,4,5,5,5,4,4,5,4,4,4,5,5,4,5,5
街,まち,マチ,5,4,4,4,4,4,3,3,5,4,3,4,4,4,4,5,5,4,4,4,4,5,5,5,5,5,4,4,4,4,5,4,5,5,5,5,4,3,5,4,5,4,4,4,4,4,4,4,5,4,4,5,3,4,3,5,4,4,3,4,4,4,4,5,5,5,5,5,5,5,4
基礎,きそ,キソ,5,4,4,3,4,4,3,5,3,3,4,3,4,4,3,4,3,4,4,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,1,3,3,3,1,3,3,3,3,4,3,3,3,3,3,1,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,4
省,しょう,ショウ,5,3,3,2,4,4,3,3,3,4,3,2,4,3,3,5,2,4,2,5,3,2,3,4,4,3,2,2,4,2,2,2,4,4,4,4,2,2,3,2,2,3,2,2,2,2,2,1,2,2,2,3,4,4,4,4,5,4,5,4,4,4,4,3,3,4,4,4,2,4,3
藩,はん,ハン,5,3,3,2,3,4,4,3,3,2,2,4,2,3,3,5,4,3,3,4,3,4,2,2,2,4,2,2,3,2,2,2,4,3,2,3,1,2,4,2,4,3,2,2,2,3,3,3,4,4,2,4,1,2,2,3,2,2,4,2,2,2,2,1,2,1,4,2,1,3,3
事務所,じむしょ,ジムショ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,1,5,4,4,1,1,4,1,1,1,1,1,1,3,1,1,4,3,3,4,3,3,4,4,4,4,4,3,3,3,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,4,4
コード,コード,コード,5,4,3,4,4,4,3,4,3,3,4,3,4,4,3,4,3,1,3,4,4,3,4,4,1,3,1,1,3,3,3,3,2,4,4,4,1,4,3,3,3,1,3,3,3,3,3,3,3,2,2,3,4,4,4,3,4,4,3,4,4,4,4,3,4,5,3,4,3,4,4
部隊,ぶたい,ブタイ,5,2,2,3,3,4,3,3,3,2,2,3,3,2,2,5,4,3,3,4,3,3,4,4,4,4,4,2,4,4,4,2,4,4,4,4,3,2,4,4,4,1,3,3,3,3,3,3,4,3,4,4,1,3,2,3,3,3,3,3,3,3,3,5,4,5,4,4,4,3,3
設計,せっけい,セッケイ,5,4,3,4,4,4,3,4,3,3,3,4,4,4,3,5,3,3,4,4,4,3,3,4,4,3,3,3,4,3,3,3,2,4,4,4,3,5,3,3,3,1,3,3,3,3,4,3,4,2,2,3,1,4,5,4,4,4,4,4,4,4,4,3,3,4,4,4,3,4,4
姿,すがた,スガタ,5,4,4,3,4,4,5,3,3,3,4,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,4,5,5,4,5,4,4,4,5,5,5,5,5,5,5,5,4
妻,つま,ツマ,5,3,3,2,3,4,3,3,3,4,3,3,3,4,2,5,4,5,5,5,5,5,5,5,5,5,4,4,5,4,4,4,3,5,5,4,4,4,5,4,4,4,5,4,4,5,5,4,4,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,5,4,5,5,4,4,4
横浜,よこはま,ヨコハマ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,4,4,1,3,3,2,1,1,4,1,1,3,1,1,2,2,1,2,4,1,4,3,2,2,1,3,2,2,4,3,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,4,1,3,4
紹介,しょうかい,ショウカイ,5,5,4,4,5,4,4,5,4,5,4,4,5,5,5,5,4,4,4,5,5,4,5,5,5,4,4,4,4,4,4,4,4,4,4,5,4,1,4,4,5,5,5,5,5,5,5,4,4,4,4,4,2,5,5,5,4,5,5,5,4,5,5,4,5,4,4,5,4,5,5
ところ,ところ,トコロ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
集,しゅう,シュウ,5,4,3,4,4,4,3,4,3,3,3,4,4,4,4,4,3,5,1,4,3,4,3,3,3,4,3,3,4,3,3,3,2,3,3,4,2,3,4,3,3,1,2,3,4,2,4,2,3,2,2,2,2,5,5,4,4,5,4,4,4,4,5,2,3,4,4,4,3,3,3
高速,こうそく,コウソク,5,4,4,4,3,4,3,5,5,4,4,4,2,4,4,5,3,1,3,4,4,2,3,4,3,3,3,3,4,3,3,3,3,4,4,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4
行政,ぎょうせい,ギョウセイ,5,3,3,3,3,4,4,4,3,2,2,4,3,4,2,5,2,2,4,5,4,2,2,3,3,3,1,1,3,1,1,1,2,2,2,5,2,5,2,1,2,1,2,2,2,2,3,2,2,1,1,2,1,4,4,4,4,4,4,4,4,4,4,2,2,1,3,4,2,4,4
代目,だいめ,ダイメ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,1,3,1,3,1,1,3,1,1,1,1,1,1,2,1,1,3,2,1,1,2,3,1,3,2,3,4,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,4,3
分類,ぶんるい,ブンルイ,5,4,4,3,5,4,3,3,3,3,3,4,4,4,4,5,2,3,3,4,4,2,2,3,2,3,2,2,3,2,2,2,2,3,3,4,2,5,2,2,2,1,2,2,2,2,4,3,3,2,4,3,1,5,5,3,4,4,5,4,4,4,3,3,2,3,3,3,3,3,4
森,もり,モリ,5,4,4,4,3,4,4,3,4,4,4,4,3,4,4,4,4,5,4,4,4,4,4,4,4,5,5,4,4,5,5,4,4,5,4,4,4,4,5,4,4,3,4,4,4,4,4,4,5,4,4,5,3,4,3,4,4,4,3,4,4,4,4,5,5,5,5,4,4,4,4
得点,とくてん,トクテン,5,3,3,2,4,5,3,3,3,3,3,2,4,3,3,5,3,1,3,3,3,2,3,4,4,2,3,3,2,3,3,3,2,2,3,3,2,3,2,3,3,1,2,2,2,2,1,2,2,2,2,3,1,4,4,3,4,4,3,4,4,4,3,2,3,1,2,3,2,2,3
右,みぎ,ミギ,5,5,5,5,4,5,5,4,5,4,5,5,4,5,5,4,5,5,5,5,4,4,4,4,4,5,4,4,5,4,4,4,4,5,4,4,5,3,5,4,4,1,4,4,4,4,5,5,5,4,4,4,2,4,5,4,4,4,5,4,5,4,5,4,4,4,4,5,4,4,5
理由,りゆう,リユウ,5,4,4,5,4,4,4,4,4,5,4,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
マン,マン,マン,5,5,5,4,4,5,5,4,4,5,4,5,4,5,5,5,5,1,2,4,4,1,5,5,1,4,1,1,4,4,4,4,3,4,4,4,1,5,1,3,4,4,3,3,4,4,3,3,4,3,3,4,3,4,4,4,4,4,3,4,4,4,5,4,5,1,4,5,4,4,4
帝国,ていこく,テイコク,5,2,2,2,3,4,3,3,3,3,2,2,2,2,2,5,4,3,3,4,3,4,4,4,4,4,4,2,4,4,4,2,3,4,4,4,2,2,4,3,3,1,2,3,3,3,3,3,4,2,4,5,1,3,3,3,3,3,3,3,3,3,3,5,4,1,4,4,3,4,4
不明,ふめい,フメイ,5,3,3,3,4,4,4,3,3,2,3,3,4,3,3,5,3,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,5,5,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,4,3,3,3,3,5,3,3,4,4,4,5,4,4,4,3,4
運動,うんどう,ウンドウ,5,4,5,4,4,5,5,5,4,4,4,5,4,4,4,5,3,4,4,5,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,3,4,4,4,1,4,4,4,4,4,4,4,4,4,4,2,5,5,5,4,5,4,4,4,5,4,4,4,4,4,5,4,4,4
副,ふく,フク,5,4,4,4,5,4,3,4,4,4,4,4,5,4,4,5,4,3,1,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,1,3,3,3,3,3,3,4,3,3,3,3,2,3,4,4,4,4,4,5,4,4,4,4,4,4,4,4,1,4,4,4,4,3
勝利,しょうり,ショウリ,5,3,3,2,3,4,3,3,3,2,3,2,3,3,2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,4,4,4,4,4,4,5,4,4,4,1,3,2,3,3,3,2,3,3,3,4,4,4,5,4,4,4,4,4
江戸,えど,エド,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,4,4,1,3,4,3,1,1,4,1,1,4,4,4,2,1,1,1,4,1,3,4,2,2,4,3,2,2,4,4,2,2,2,1,4,2,1,1,1,1,1,1,1,1,1,1,1,3,1,4,4,1,3,4
最も,もっとも,モットモ,5,3,3,2,3,4,3,3,4,3,2,3,3,3,2,5,4,1,5,5,5,4,4,5,4,4,4,3,4,4,4,3,4,5,5,5,4,5,4,4,4,3,4,4,4,4,5,4,4,4,4,4,5,5,5,4,5,5,4,4,5,4,4,5,4,4,4,5,4,4,4
年月日,ねんがっぴ,ネンガッピ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2
章,しょう,ショウ,5,4,1,5,3,4,3,3,3,2,2,2,5,4,4,4,3,4,4,5,4,2,4,4,4,4,4,3,4,4,4,3,2,3,3,4,4,2,4,4,2,3,2,3,3,2,5,3,3,2,4,3,4,3,4,2,3,3,4,3,3,3,4,4,4,4,5,4,2,4,4
建築,けんちく,ケンチク,5,3,3,3,3,4,3,3,3,4,3,3,3,4,3,5,2,4,3,4,4,3,3,4,4,4,2,2,4,2,2,2,2,3,3,4,2,4,3,2,2,1,3,2,3,3,4,3,3,2,2,2,1,4,4,4,4,4,4,5,4,4,4,4,3,3,4,4,3,3,4
じ,じ,ジ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,3,3,2,5,5,4,4,5,4,4,5,4,4,4,5,5,5,4,4,2,5,4,4,4,4,4,4,3,2,4,3,4,4,5,1,2,2,2,2,4,5,5,5,4,3,4,5,3,4,5,4,5,4
和書,わしょ,ワショ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
経営,けいえい,ケイエイ,5,4,4,4,4,4,3,3,3,4,4,4,4,4,4,5,4,4,4,5,5,4,4,4,4,4,3,3,4,3,3,3,3,4,4,5,2,3,4,3,3,3,4,4,3,4,4,3,3,3,2,3,1,4,4,5,4,4,4,4,5,4,4,4,4,1,4,4,3,4,4
新潟,にいがた,ニイガタ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,3,1,3,2,1,1,1,3,1,1,3,1,1,1,1,1,1,4,1,3,2,1,1,1,2,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,2,3
没,ぼつ,ボツ,5,2,2,2,3,4,3,3,3,2,2,3,3,2,2,3,1,4,2,2,2,2,1,1,2,2,3,3,2,3,3,3,1,2,2,2,1,3,2,2,2,1,2,1,2,2,2,1,1,1,1,3,2,2,2,2,2,2,3,2,2,2,2,2,5,1,2,2,2,2,1
長い,ながい,ナガイ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5
示す,しめす,シメス,5,3,2,2,4,4,3,3,3,2,2,2,4,3,3,5,4,1,5,5,5,4,4,4,4,5,4,3,5,4,4,4,4,1,1,4,4,1,5,4,4,4,4,4,4,4,5,5,5,4,5,4,3,5,5,4,5,5,5,4,4,4,4,5,4,4,5,4,4,5,5
俳優,はいゆう,ハイユウ,5,3,3,4,3,4,3,3,4,2,4,2,3,3,3,5,3,4,3,3,4,3,4,4,4,3,2,3,3,2,2,3,2,3,3,3,2,5,3,2,2,1,3,2,2,3,3,2,2,2,2,3,1,3,2,4,3,3,3,3,5,5,4,2,4,1,3,4,2,4,3
エンジン,エンジン,エンジン,5,3,3,2,4,4,3,3,4,2,3,3,4,4,3,5,4,1,4,4,4,1,4,4,1,4,1,1,4,3,3,3,3,4,4,4,2,4,1,4,4,1,3,3,3,4,3,3,3,3,2,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4
ニュース,ニュース,ニュース,5,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,1,4,4,5,4,4,4,1,4,1,1,4,4,4,3,3,5,5,5,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,5,5,5,4,4,4,4,5,4,5,3,4,4,4,5,4,5,5
発見,はっけん,ハッケン,5,4,4,4,4,4,4,3,3,4,4,3,4,4,3,5,5,5,4,5,4,4,4,5,5,5,4,4,5,4,4,4,4,5,5,4,4,4,5,4,4,4,4,4,4,4,5,4,5,4,4,4,2,5,4,4,5,4,4,4,4,4,4,4,4,5,4,5,4,4,4
データ,データ,データ,5,5,4,5,5,5,4,5,4,4,4,4,5,5,4,5,4,1,5,5,5,4,4,4,1,3,1,1,4,4,4,4,4,4,4,5,1,4,3,4,4,1,4,4,4,4,5,4,4,4,3,4,5,5,5,4,4,5,5,4,4,4,5,3,4,5,4,5,4,5,5
夏,なつ,ナツ,5,5,5,5,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,5,5,5,5,4,4,5,5,4,4,5,4,4,5,4,4,4,4,4,5,4,4,4,4,4,3,4,3,5,4,5,4,4,4,4,4,5,5,4,4,3,4,5,5,4,4
ホーム,ホーム,ホーム,5,4,4,4,5,4,3,5,4,4,4,4,4,4,4,5,3,1,4,5,4,3,3,4,1,4,1,1,4,3,3,4,3,4,4,4,1,5,3,3,3,1,3,3,3,3,3,3,3,2,2,3,4,4,4,5,4,4,4,4,4,4,5,3,3,1,4,4,3,4,4
群,ぐん,グン,5,3,3,2,3,4,3,3,4,3,2,3,2,3,2,5,3,5,3,4,4,2,3,3,3,4,3,3,4,3,3,3,3,3,3,4,2,3,4,2,3,1,2,3,3,2,4,3,3,2,3,2,4,5,5,3,4,5,3,4,4,4,4,4,3,4,4,4,3,3,4
無い,ない,ナイ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,1,5,5,5,5,4,4,5,4,5,5,5,4,4,4,5,3,3,5,5,2,5,5,4,3,3,4,5,3,4,4,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5
以前,いぜん,イゼン,5,4,3,4,4,4,3,3,3,4,2,4,4,4,3,5,4,5,5,5,5,4,4,4,4,5,4,4,5,4,4,4,4,5,5,5,4,4,4,4,4,4,4,5,5,4,5,5,5,5,5,4,2,4,4,5,4,4,4,5,4,4,5,5,4,5,5,5,5,4,5
備考,びこう,ビコウ,5,2,1,3,4,4,3,3,3,2,3,2,3,2,2,3,1,1,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,5,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,4,2,2,2,2,3,2,1,1,1,3,1,1,1
よ,よ,ヨ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5
正,せい,セイ,5,4,4,5,4,4,5,4,3,3,5,4,4,4,4,4,4,5,3,4,3,3,3,3,3,4,4,3,4,4,4,3,4,4,4,4,5,3,3,3,3,5,2,3,4,3,3,2,3,2,2,3,5,4,4,4,4,5,3,4,4,4,4,4,4,4,4,4,4,3,3
契約,けいやく,ケイヤク,5,4,4,4,4,4,3,4,4,4,4,4,4,4,4,5,4,3,4,5,5,4,4,5,5,4,4,4,4,4,4,4,4,4,4,5,4,2,4,4,4,1,4,4,4,4,4,4,4,3,5,4,1,4,3,4,4,3,3,4,4,3,5,4,4,3,4,5,4,4,4
本名,ほんみょう,ホンミョウ,5,2,2,2,3,4,3,3,3,2,3,3,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,5,3,3,3,1,3,3,3,4,2,3,2,3,3,3,1,1,1,1,1,1,1,1,1,1,3,3,3,1,3,3,3,2,2
文字,もじ,モジ,5,5,4,4,5,5,4,5,4,4,4,4,5,4,5,5,4,5,5,5,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,4,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,3,5,5,4,4,5,5,5,4,4,5,5,4,4,5,5,5,4,4
時点,じてん,ジテン,5,4,4,4,5,4,3,5,4,4,4,4,4,4,4,5,4,1,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,5,4,1,4,5,4,4,5,5,4,4,4,4,4,3,3,4,4,4,4,4
運営,うんえい,ウンエイ,5,4,4,4,5,4,3,4,3,4,4,3,5,5,4,5,3,2,4,4,5,3,3,3,3,2,3,3,3,3,3,3,3,3,3,4,2,4,2,3,3,1,3,3,3,3,4,3,3,3,3,3,1,4,3,4,3,3,3,3,4,3,4,4,3,3,3,5,3,4,4
初めて,はじめて,ハジメテ,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5
イタリア,イタリア,イタリア,5,4,4,4,3,4,3,3,3,4,4,4,3,4,4,5,3,3,4,4,4,3,4,1,1,4,1,1,4,3,3,2,2,4,4,4,1,5,4,2,2,1,3,2,2,3,4,2,2,2,1,3,4,4,4,4,4,4,4,5,4,4,4,1,4,3,3,4,1,4,4
提供,ていきょう,テイキョウ,5,4,4,4,4,4,4,4,3,4,3,4,4,4,4,5,3,4,4,5,5,4,4,4,4,3,3,3,4,3,3,3,3,4,4,5,4,2,3,3,4,3,4,4,4,4,5,4,4,4,4,3,1,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,3,5,5
大正,たいしょう,タイショウ,5,4,4,3,3,4,3,3,3,4,2,4,2,4,4,5,1,4,4,4,3,2,1,1,1,4,2,2,3,2,2,2,2,1,1,3,1,4,4,1,1,1,2,1,2,2,3,1,1,1,1,2,1,4,4,4,4,3,4,3,4,3,3,1,1,1,3,3,1,3,3
書く,かく,カク,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5
国内,こくない,コクナイ,5,3,3,3,3,4,3,4,3,3,2,3,3,3,3,5,3,3,4,4,4,3,3,3,3,3,2,2,4,2,2,2,2,3,3,5,2,3,3,3,3,1,3,3,4,3,4,3,3,2,3,3,1,4,4,4,4,4,3,4,4,4,4,4,3,3,3,5,3,4,4
カード,カード,カード,5,5,5,5,4,4,3,5,4,5,4,5,4,5,5,5,5,1,4,4,5,4,4,5,1,4,1,1,4,4,4,4,4,5,5,4,1,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,5,4,4,4,4,4,3,4,4,4,5,4,4,4,4,5,4,5,5
士,し,シ,5,4,4,4,4,4,3,5,3,5,4,4,4,4,4,5,4,4,2,5,3,3,4,5,5,4,5,4,4,5,5,4,4,5,5,4,4,2,4,3,3,4,2,3,4,3,2,2,3,2,2,2,5,4,3,4,4,3,4,4,4,4,5,5,4,5,5,4,3,4,3
連合,れんごう,レンゴウ,5,3,3,2,4,4,3,3,3,4,2,2,2,4,3,5,3,2,2,4,3,2,3,4,4,4,4,2,3,4,4,2,3,3,3,4,1,3,3,2,3,1,2,2,2,3,3,2,2,1,2,4,1,2,3,2,2,2,2,2,2,2,3,4,3,1,4,4,3,3,4
表,おもて,オモテ,5,4,4,5,5,5,3,4,4,4,4,4,5,5,4,4,4,5,5,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,5,4,4,4,5,4,4,4,4,4,4,3,4,4,4,5,4
完成,かんせい,カンセイ,5,4,4,4,4,4,3,4,3,4,4,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,3,4,4,4,4,4,4,5,4,4,4,2,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5
師,し,シ,5,4,5,3,4,4,3,3,4,5,4,4,4,4,4,5,4,4,3,4,3,3,4,5,5,5,4,4,5,4,4,4,3,4,4,4,4,2,4,3,3,5,3,3,4,3,4,3,4,2,3,3,5,4,3,4,4,3,3,4,5,3,4,5,4,4,5,5,4,2,3
活躍,かつやく,カツヤク,5,4,4,4,3,4,4,4,3,4,4,3,3,3,4,5,4,4,4,4,5,4,4,4,4,3,4,4,4,4,4,4,3,3,3,4,3,1,3,4,4,4,4,4,4,4,4,4,4,3,4,4,1,4,3,4,4,4,3,4,5,4,4,4,4,4,4,4,4,4,4
米,こめ,コメ,5,4,4,4,3,4,3,3,4,4,5,4,3,4,4,4,4,5,4,4,4,4,4,3,3,4,4,4,4,3,3,4,3,4,3,5,3,4,4,4,3,1,4,3,4,4,4,3,2,3,3,3,2,4,3,4,4,4,3,4,5,4,4,4,4,1,4,5,4,5,4
量,りょう,リョウ,5,5,5,5,4,5,5,4,4,5,5,5,5,5,5,5,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,2,4,4,4,4,4,4,4,4,5,4,4,4,5,4,3,5,5,5,4,5,4,4,4,4,5,5,4,5,4,5,4,4,5
スーパー,スーパー,スーパー,5,4,5,5,4,4,3,3,5,5,4,5,4,4,5,5,4,1,4,4,4,4,4,4,1,3,1,1,4,4,4,4,3,4,4,4,3,4,3,4,4,1,4,4,4,4,4,3,4,3,3,4,4,4,4,5,4,4,4,4,4,5,5,3,4,1,3,4,4,4,4
舞台,ぶたい,ブタイ,5,4,4,3,4,4,4,5,4,4,3,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,3,4,4,4,4,4,4,4,4,4,4,1,4,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4
予定,よてい,ヨテイ,5,5,5,5,5,4,4,4,5,5,5,4,5,5,5,5,4,4,5,5,5,4,5,5,5,4,4,4,4,4,4,4,4,5,5,5,4,3,4,4,5,5,5,5,5,4,4,5,4,4,5,4,1,4,4,4,5,5,4,4,4,5,5,5,4,5,4,5,4,5,5
環境,かんきょう,カンキョウ,5,4,4,4,4,4,3,4,3,4,4,4,4,4,4,5,4,4,5,5,5,4,4,4,4,4,3,4,4,3,3,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,1,5,5,5,4,5,5,5,4,4,5,4,4,5,4,5,4,5,5
韓国,かんこく,カンコク,5,4,4,4,4,4,3,3,3,4,4,4,4,4,4,5,2,1,4,5,4,3,4,1,1,4,1,1,3,1,1,1,1,3,3,5,2,5,3,1,1,1,3,2,3,3,4,1,1,1,1,3,1,4,4,4,4,5,5,4,4,4,5,1,4,3,3,5,1,4,5
団体,だんたい,ダンタイ,5,4,4,4,4,4,3,5,4,4,3,4,4,4,4,5,3,4,4,5,4,3,3,4,4,3,3,4,4,3,3,4,3,3,3,5,4,4,3,2,3,1,3,3,4,3,4,3,3,2,2,3,1,4,4,4,4,4,5,4,4,4,4,3,3,1,3,4,3,4,4
家族,かぞく,カゾク,5,5,5,4,4,4,4,4,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,4,5,4,4,4,5,4,5,5,5,5,5,5,5,5,5,5
七,なな,ナナ,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,4,5,5,5,3,3,4,1,1,5,1,1,5,1,1,1,4,4,4,5,4,3,5,4,3,1,3,4,4,3,5,4,3,3,4,4,4,5,5,5,5,5,5,4,5,5,5,5,4,3,5,4,5,4,4
のち,のち,ノチ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,1,1,1,1,1,3,3,1,4,1,1,1,3,3,3,3,2,2,3,1,4,1,3,3,1,2,3,3,3,4,3,3,3,2,3,4,1,1,1,1,1,1,1,1,1,1,1,3,1,4,3,1,2,3
自治体,じちたい,ジチタイ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,2,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,4
