word,hiragana,katakana,RSPEER_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_LUW,BCCWJ_SUW,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
line,-,-,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
vs,-,-,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
■,-,-,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,4,1,1,1,1
げ,げ,ゲ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,2,1,1,3,4,4,4,1,5,1,1,1,4,4,4,5,5,5,4,1,1,4,4,1,3,4,4,3,2,4,4,4,4,2,5,1,1,1,1,1,1,1,1,1,1,1,4,4,5,1,4,4,4
それで,それで,ソレデ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,4,1,1,5,5,1,1,5,1,1,1,1,1,1,5,1,1,4,1,3,5,5,4,5,5,5,5,4,5,5,5,4,5,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,5,1
たん,たん,タン,4,4,4,3,4,4,4,4,5,2,4,3,3,4,4,2,5,5,2,2,2,2,5,3,3,4,3,4,4,3,3,4,4,2,2,4,4,2,2,2,1,2,2,3,2,3,2,2,2,3,4,4,4,4,3,4,5,3,4,4,4,4,3,4,3,3,2,3,4,4
つき,つき,ツキ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,5,5,2,4,3,3,5,4,5,5,5,3,3,3,4,3,3,4,4,5,4,3,5,3,2,3,3,3,3,3,2,2,5,4,5,5,5,5,5,5,5,5,5,5,4,3,5,4,4,3,3,3
まずは,まずは,マズハ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,1,1,3,1,1,1,1,1,1,5,1,1,4,2,2,1,5,5,5,5,5,4,5,4,5,5,4,5,5,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,5,1
もしくは,もしくは,モシクハ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,5,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,5,3,3,1,4,4,4,3,4,4,4,4,4,3,5,4,4,4,4,4,5,4,4,4,5,1,3,4,4,1,4,5,5
クリア,クリア,クリア,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,3,4,3,4,4,1,2,1,1,2,4,4,4,3,4,4,4,1,2,2,4,3,3,4,4,3,4,3,4,4,4,4,4,3,3,4,3,3,4,4,3,3,4,4,4,5,3,3,4,4,4
シングル,シングル,シングル,4,3,4,3,3,4,3,3,3,3,3,4,4,4,3,5,2,1,3,3,4,2,3,3,1,2,1,1,2,2,2,2,1,3,3,3,2,5,2,2,1,2,2,2,2,2,1,2,1,1,2,3,4,4,3,3,3,3,4,3,3,4,2,3,1,2,2,5,3,4
フル,フル,フル,4,4,4,4,4,4,3,4,3,4,4,3,4,4,4,4,3,1,2,4,4,1,3,4,1,2,1,2,3,4,4,4,2,3,3,4,1,3,1,3,1,1,1,1,1,1,1,1,1,1,3,4,3,4,4,3,3,3,3,3,3,4,4,3,1,4,4,4,3,3
プロジェクト,プロジェクト,プロジェクト,4,4,3,4,5,4,3,3,3,4,4,3,4,4,4,4,3,1,4,4,4,3,3,4,1,2,1,1,2,2,2,2,2,3,3,4,2,5,2,3,1,4,3,3,3,4,2,3,2,2,3,4,4,4,4,4,5,4,4,4,4,4,2,3,1,3,2,4,4,4
ロボット,ロボット,ロボット,4,4,4,3,3,4,3,3,3,4,3,4,2,3,4,4,4,1,3,3,4,3,4,4,1,3,1,1,3,3,3,4,3,4,4,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,4,4,4,4,3,4,5,4,3,4,5,4
一覧,いちらん,イチラン,4,4,3,4,4,4,3,4,4,3,3,4,4,4,4,5,1,2,3,3,4,1,1,2,2,2,1,2,2,1,1,2,1,2,2,4,2,4,1,1,1,2,2,3,1,3,2,3,2,1,1,1,3,4,2,3,4,3,3,4,3,5,3,1,1,2,2,5,3,3
上手く,-,-,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,5,1
会員,かいいん,カイイン,4,4,4,5,3,4,4,3,4,4,4,4,4,4,4,4,3,3,4,4,5,3,3,3,3,3,2,3,3,2,2,3,2,3,3,4,3,4,3,2,1,3,2,3,3,4,2,2,2,1,3,1,4,3,4,3,3,3,3,4,3,5,2,3,4,3,2,4,4,4
便,びん,ビン,4,4,4,4,4,4,3,3,5,4,4,4,4,4,4,4,3,4,3,4,4,4,3,4,4,3,2,3,4,2,3,3,2,4,4,4,3,1,4,3,1,3,3,3,3,3,2,2,2,1,2,2,3,2,4,3,4,3,3,3,3,5,3,4,1,3,3,4,3,3
便利,べんり,ベンリ,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,5,3,3,3,3,3,4,3,4,4,4,3,3,3,3,4,4,1,3,4,1,4,4,4,4,4,4,4,4,4,3,2,4,4,5,4,4,4,5,4,4,4,4,3,4,4,4,3,5,4
信用,しんよう,シンヨウ,4,3,3,4,3,4,4,4,3,3,4,4,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,3,4,3,3,3,4,3,3,4,4,4,4,4,4,3,4,4
券,けん,ケン,4,4,4,5,4,4,5,5,4,4,4,4,4,4,4,4,3,2,2,4,4,2,3,4,4,3,3,3,3,3,3,3,2,3,3,4,2,4,2,3,1,2,2,3,2,2,2,2,2,3,2,4,3,2,4,3,3,3,3,3,3,4,2,3,3,3,3,4,3,4
困っ,-,-,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
地獄,じごく,ジゴク,4,3,3,3,4,4,3,4,3,4,4,3,2,3,4,3,4,4,4,4,3,4,4,4,4,4,5,4,4,5,5,4,4,5,4,3,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3
始まり,はじまり,ハジマリ,4,4,4,3,4,4,3,3,4,4,3,4,4,4,3,4,4,1,4,3,4,1,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,3,4,3,3,3,3,4,4,3,3,4,3,3,4
恋人,こいびと,コイビト,4,2,2,2,3,4,4,3,3,2,3,2,2,2,2,3,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,5,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,2,4,3,3,3,3,3,3,4,4,5,4,4,5,4,3,3
捜査,そうさ,ソウサ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,3,4,4,3,5,5,5,5,4,4,2,4,4,4,2,3,5,5,4,2,2,4,3,1,4,4,3,4,3,3,3,3,2,4,1,3,2,3,5,3,3,4,3,3,3,3,5,1,4,3,4,4,3
板,いた,イタ,4,4,3,4,3,4,3,4,3,3,4,4,3,3,4,4,3,5,4,4,3,5,3,3,3,4,2,3,4,2,3,3,3,3,3,4,3,2,5,4,3,3,3,3,3,4,4,3,3,3,3,1,4,3,4,4,4,4,3,4,5,4,4,4,3,4,3,4,4,4
歩,ほ,ホ,4,4,3,3,4,4,3,4,3,3,3,3,4,4,3,4,4,5,2,4,4,4,4,4,4,5,4,4,5,4,4,4,5,5,5,4,4,2,4,4,1,3,3,3,3,2,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4
比較,ひかく,ヒカク,4,4,4,4,4,5,4,4,4,4,3,4,4,4,4,5,2,4,4,5,5,2,3,3,3,3,2,2,4,2,3,3,3,3,3,4,3,2,3,2,1,3,3,3,2,5,3,3,3,3,3,1,5,5,5,4,5,5,4,4,5,4,4,3,1,4,4,4,4,4
派遣,はけん,ハケン,4,3,3,3,4,4,3,4,3,3,2,3,3,3,3,4,3,3,3,4,4,3,3,3,3,3,3,2,4,3,3,2,2,4,4,4,3,1,3,3,1,3,3,3,3,4,3,4,2,3,3,1,4,3,4,4,4,4,5,4,4,4,4,3,4,4,3,4,4,4
演奏,えんそう,エンソウ,4,4,4,2,4,4,4,5,3,4,3,3,2,4,3,5,3,3,4,4,4,4,4,4,4,4,3,4,3,3,3,5,4,4,4,4,2,4,3,3,4,3,3,3,4,4,3,3,3,2,4,1,4,4,4,4,4,3,4,4,5,4,3,4,1,4,4,5,4,4
父親,ちちおや,チチオヤ,4,4,4,3,4,4,4,4,3,4,3,3,4,4,4,4,5,4,5,4,4,5,5,5,5,5,4,4,5,4,4,4,4,5,5,4,4,2,5,4,5,5,4,4,5,4,4,4,4,4,4,1,4,4,5,4,4,4,4,4,5,3,4,5,4,5,4,4,4,4
玉,たま,タマ,4,4,4,5,4,4,3,4,3,3,4,4,4,4,4,4,4,5,4,4,3,4,4,4,4,4,5,4,5,5,5,4,4,3,3,4,4,2,4,4,3,3,4,4,4,3,3,4,4,3,4,4,4,3,4,4,4,5,4,4,4,4,4,4,1,4,4,4,4,4
病,やまい,ヤマイ,4,4,4,3,4,4,3,4,4,4,3,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,4,4,3,3,4,3,4,4,4,3,1,4,3,3,3,3,4,4,4,3,4,3,3,3,1,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4
知れ,-,-,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
社員,しゃいん,シャイン,4,4,4,4,4,4,5,3,4,4,4,3,4,4,4,4,4,3,4,4,4,5,4,4,4,4,2,4,4,2,2,4,2,4,4,4,3,2,4,3,3,4,3,3,4,4,2,3,2,2,3,1,4,3,4,4,4,4,5,4,4,4,3,4,1,4,3,4,4,4
裁判,さいばん,サイバン,4,3,3,3,3,4,3,3,3,2,4,2,3,3,2,5,4,3,4,5,4,4,4,5,5,4,2,2,4,2,3,2,2,5,5,4,2,4,3,2,1,4,3,3,4,3,2,2,2,2,3,1,4,4,4,5,4,3,5,4,4,4,3,4,1,4,3,4,4,4
証拠,しょうこ,ショウコ,4,3,3,3,3,4,3,3,4,2,4,3,2,3,2,4,5,5,4,4,4,5,5,5,5,4,4,4,5,4,4,4,4,5,5,4,4,2,4,4,4,5,4,4,5,4,4,4,4,4,4,2,4,4,3,3,3,3,3,3,3,4,4,5,3,4,4,3,4,4
誌,し,シ,4,4,4,2,4,4,3,3,3,4,4,3,4,4,4,5,2,3,5,4,3,3,3,3,3,4,3,3,4,3,3,3,2,3,3,4,2,3,3,2,5,2,2,3,2,3,2,2,2,5,5,5,4,4,4,4,3,3,4,5,3,4,2,3,5,4,3,5,3,3
調子,ちょうし,チョウシ,4,4,4,4,3,4,4,4,4,4,5,5,4,5,4,3,5,5,4,4,4,4,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,1,4,4,4,4,5,4,4,4,5,4,4,5,5,2,4,4,4,5,4,3,4,4,4,4,4,5,5,4,5,3,4,4
資金,しきん,シキン,4,4,3,4,4,4,4,3,3,3,3,3,4,4,3,4,3,3,4,5,4,4,4,4,4,3,3,3,4,3,3,3,3,4,4,4,2,2,3,3,3,4,3,3,4,4,3,3,3,3,3,1,4,3,4,4,3,4,3,3,3,4,4,4,4,4,3,4,3,4
選,せん,セン,4,3,3,3,3,4,3,3,3,2,3,3,3,2,3,4,3,5,1,3,3,3,3,3,3,2,4,2,3,4,4,2,2,5,5,4,1,3,2,3,3,2,2,4,2,3,2,2,2,2,3,4,3,2,3,2,2,3,2,2,2,4,2,3,4,2,2,4,3,3
風呂,ふろ,フロ,4,5,5,4,3,4,5,3,5,5,5,5,4,4,5,2,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,5,4,4,4,4,5,1,4,4,4,4,4,4,4,3,4,3,4,3,4,2,4,3,4,4,4,3,4,4,5,4,4,3,3,4,5,3,3,4
go,-,-,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
url,-,-,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
あんな,あんな,アンナ,4,5,5,5,4,4,5,5,5,5,5,5,4,5,5,2,5,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,3,4,4,3,4,5,3,5,4,4,5,4,5,5,2,4,4
いろんな,いろんな,イロンナ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,5,5,4,4,5,4,4,5,4,3,5,5,5,5,5,4,5,5,5,4,5,4,4,4,3,4,4,2,5,5
すげ,すげ,スゲ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,1,1,2,2,2,2,2,1,3,3,2,3,3,3,1,3,3,3,1,2,1,3,1,1,2,3,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,3,3,3
すん,すん,スン,4,2,2,3,3,4,3,3,3,2,2,3,2,2,2,2,1,4,1,3,2,5,1,2,3,3,3,2,4,3,3,2,2,3,3,3,3,1,4,4,1,3,3,4,3,2,2,2,3,1,1,1,3,2,3,3,2,4,2,2,2,2,2,1,1,3,2,2,1,2
とけ,とけ,トケ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
と共に,とともに,トトモニ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,5,1,1,4,4,1,1,4,1,1,1,1,1,1,4,1,1,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,5,4,1
なくなっ,なくなっ,ナクナッ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
まくっ,まくっ,マクッ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
まるで,まるで,マルデ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,1,5,4,3,4,5,5,5,5,5,4,5,5,5,4,5,5,5,4,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,4,4,3,4,3,3,3,4,5,5,5,5,5,2,4,4
インターネット,インターネット,インターネット,4,4,4,3,4,4,3,3,4,4,4,4,4,4,4,4,2,1,4,4,5,2,3,3,1,2,1,1,2,1,1,2,2,3,3,5,3,4,2,2,1,3,3,4,3,4,2,2,2,1,3,4,4,4,5,4,4,4,5,4,4,4,2,3,1,3,3,4,4,4
タイ,タイ,タイ,4,4,4,4,3,4,3,3,4,5,4,4,2,4,4,4,3,3,4,4,4,1,4,1,1,3,1,1,3,3,3,3,4,4,4,4,1,5,1,2,1,3,3,4,3,3,2,3,2,2,3,4,4,4,4,4,4,4,4,4,4,4,1,4,4,3,1,4,4,4
ダム,ダム,ダム,4,3,3,2,3,4,4,3,3,2,2,4,2,3,3,4,4,1,3,3,3,2,4,3,1,3,1,1,2,1,1,2,2,3,3,4,1,4,3,2,1,2,2,3,3,3,2,2,2,4,3,4,4,4,4,4,3,3,4,4,4,3,2,4,1,2,2,5,5,3
パ,パ,パ,4,2,2,2,3,4,3,3,3,2,2,2,3,2,2,3,4,1,1,1,2,1,4,1,1,3,1,1,1,1,1,1,3,3,3,4,1,4,1,4,1,3,3,4,3,3,2,3,2,2,3,1,1,1,1,1,1,1,1,1,1,4,1,3,1,1,1,3,3,2
ビデオ,ビデオ,ビデオ,4,4,4,4,5,4,3,4,4,4,4,4,5,4,4,4,3,1,4,4,4,3,4,4,1,3,1,1,3,3,3,4,3,4,4,4,1,5,3,3,1,3,3,3,3,3,2,2,3,2,4,4,4,4,4,4,4,4,4,4,4,4,2,4,1,3,3,4,4,4
ベスト,ベスト,ベスト,4,4,4,4,5,4,4,5,3,3,4,3,4,4,4,5,3,1,3,4,4,3,4,4,1,2,1,1,3,4,4,4,3,4,4,4,1,5,2,3,1,3,3,3,3,3,3,4,3,3,4,4,4,4,4,4,4,3,4,4,4,4,3,4,3,3,3,4,4,4
ホ,ほ,ホ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,4,1,1,2,1,1,1,1,1,1,3,3,3,4,1,3,1,4,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,1,4,3,1,1,3,2,2
ボタン,ボタン,ボタン,4,4,4,2,4,4,3,3,4,4,4,4,4,4,4,4,4,3,4,4,5,3,4,4,1,4,2,1,4,3,3,4,4,4,4,4,1,2,4,3,4,4,4,3,4,3,4,4,4,3,4,5,4,4,4,4,4,3,4,4,4,5,3,4,4,4,4,4,5,5
ミス,ミス,ミス,4,3,3,3,4,4,3,4,3,3,3,3,3,3,3,4,4,1,4,4,4,2,4,4,1,3,1,1,4,4,4,4,3,5,5,4,1,5,1,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,3,4,5,4,4,4,4,3,4,4,4,4,4
モノ,モノ,モノ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,1,3,3,4,4,1,4,1,1,1,3,3,4,5,4,4,4,1,2,4,3,3,2,4,4,3,4,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1,4,5,4,1,3,4,4
伝説,でんせつ,デンセツ,4,3,3,3,4,4,3,3,4,3,4,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,5,4,4,4,4,4,3,4,4,4,1,4,4,4,4,4,4,5,3,3,4,2,3,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4
修正,しゅうせい,シュウセイ,4,4,3,4,4,4,3,3,4,4,3,3,4,4,3,4,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,2,3,3,1,3,3,3,3,4,3,3,3,4,3,1,4,5,3,4,4,3,4,4,4,4,4,3,3,3,3,4,3,4
分析,ぶんせき,ブンセキ,4,4,3,3,5,4,3,4,3,3,3,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,4,3,3,2,3,4,4,5,3,3,3,3,1,4,4,3,3,5,4,4,3,3,3,1,5,5,4,4,5,4,5,4,4,4,4,4,4,4,3,4,4,4
初期,しょき,ショキ,4,3,3,4,4,4,4,5,3,3,3,3,4,4,3,5,2,4,4,4,4,2,3,3,3,3,2,2,3,2,2,2,2,3,3,4,2,4,3,2,1,3,3,4,2,4,3,3,2,2,3,1,4,5,4,4,4,4,5,4,4,4,3,3,4,3,3,5,4,4
千葉,ちば,チバ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,3,3,1,3,4,3,1,1,3,1,1,3,2,2,3,2,1,2,4,1,4,3,2,1,3,2,3,3,2,2,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,5,3,3
居る,いる,イル,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,1,5,5,5,1,3,4,5,5,5,5,5,4,4,4,5,1,1,3,5,2,1,5,4,4,4,4,4,4,4,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,3,4,5
年度,ねんど,ネンド,4,4,4,5,5,4,4,4,3,4,3,3,5,5,4,5,1,2,3,5,5,1,2,3,3,2,2,3,3,2,2,3,1,2,2,5,1,1,2,1,1,2,2,3,2,3,1,1,1,1,1,2,4,4,3,4,4,4,4,4,4,4,2,2,1,3,3,5,4,4
強化,きょうか,キョウカ,4,2,2,2,3,4,3,3,3,2,2,2,3,2,2,4,4,2,4,4,4,3,3,4,3,3,4,3,3,4,4,3,4,4,4,4,3,1,3,4,1,3,4,3,3,4,3,4,3,3,4,1,4,4,3,4,4,3,3,4,5,4,5,3,5,4,4,4,4,4
感想,かんそう,カンソウ,4,4,4,3,5,4,3,5,5,4,4,2,4,4,4,2,3,4,4,4,4,3,4,4,4,3,3,4,4,3,3,4,4,3,3,4,4,1,3,3,4,4,4,4,3,4,4,3,4,4,3,1,4,4,4,4,4,3,4,4,4,5,4,4,1,4,4,2,4,4
感染,かんせん,カンセン,4,3,2,2,4,4,3,3,3,3,3,2,4,3,3,4,3,3,3,4,4,3,4,4,4,3,3,2,3,3,3,2,2,4,4,4,3,1,2,2,1,3,2,3,3,2,2,2,2,2,3,1,4,4,4,4,3,3,4,4,4,4,3,4,3,3,3,4,4,5
我々,われわれ,ワレワレ,4,4,4,5,5,4,4,4,4,4,4,4,5,5,4,3,5,1,5,5,4,5,5,5,1,4,1,1,4,5,5,5,4,5,5,5,1,1,5,5,3,5,5,5,5,4,4,5,4,4,5,4,5,5,5,4,5,5,5,4,4,4,4,5,5,5,4,3,5,5
掛け,がけ,ガケ,4,3,3,3,4,4,4,3,3,3,2,3,4,3,3,4,2,1,1,3,2,2,2,2,2,3,2,2,4,2,2,2,2,4,4,4,3,1,3,4,3,3,2,2,3,2,3,2,2,3,1,1,4,4,3,4,3,3,4,4,4,3,3,2,1,2,3,2,3,2
探す,さがす,サガス,4,5,5,5,5,5,3,5,5,5,5,5,5,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,4,4,5,4,4,5,5,5,5,5,5,4,4,5
書き,かき,カキ,4,3,2,4,3,4,3,3,3,3,3,3,3,3,3,4,2,1,1,3,1,1,2,2,2,3,2,2,1,2,2,2,2,2,3,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,3,3,4,4,3,3,3,2,2,1,2,2,3,3,2
法人,ほうじん,ホウジン,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,5,1,1,4,5,5,2,1,2,2,2,1,1,2,1,1,1,1,2,2,4,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,3,3,4,3,3,3,3,4,4,4,2,1,1,2,1,5,3,4
深夜,しんや,シンヤ,4,3,4,2,4,4,4,4,3,4,3,3,2,3,3,4,3,4,4,4,4,3,3,3,3,4,3,3,4,3,3,3,3,3,3,4,3,3,4,3,3,4,4,3,3,4,4,3,4,2,3,1,3,3,4,3,3,3,3,3,3,4,3,3,1,4,4,4,3,3
温泉,おんせん,オンセン,4,5,5,4,3,4,4,4,5,4,4,5,5,5,5,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,3,2,2,4,4,3,3,3,3,4,3,4,4,3,3,3,3,3,4,2,4,3,5,4,5,3,4,4,4,5,4,3,1,4,4,4,4,4
無く,-,-,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
熱,ねつ,ネツ,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,5,4,4,4,1,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,2,1,4,5,4,4,4,4,4,4,4,5,5,4,2,4,3,4,5,4,3,4,4,4,4,4,4,4,4,5,4,4,4
画,え,エ,4,3,3,2,3,4,3,3,3,3,3,2,3,3,2,4,3,4,2,4,3,3,2,3,3,4,3,3,4,3,3,3,3,3,3,4,3,2,3,2,5,3,3,4,3,3,2,2,2,5,2,5,3,2,4,3,3,3,4,3,3,4,3,3,5,4,3,4,4,4
皆様,みなさま,ミナサマ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,1,1,4,3,1,1,2,1,1,1,1,1,1,3,1,1,4,4,1,3,4,4,4,4,4,4,3,4,4,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,4,1
