word,hiragana,katakana,NETFLIX_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JLAB,JPDB,KOKUGOJITEN,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,MONODICTS,NAROU,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
題材,だいざい,ダイザイ,2,2,2,3,3,4,3,3,3,2,3,2,3,2,2,4,2,3,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,1,4,3,4,3,3,3,4,3,3,3,2,4,2,1,2,3,2,3,4,3
いぶ,いぶ,イブ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,3,1,2,2,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,1,1
エデン,エデン,エデン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,1,1,2,3,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,2
クレジットカード,クレジットカード,クレジットカード,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,2,3,1
コアラ,コアラ,コアラ,2,2,2,2,3,4,3,3,3,2,3,3,2,2,2,1,2,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,3,1,2,2,2,2,4,2,2,2,2,2,1,1,1,1,2,2,1,1,2
しおる,しおる,シオル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1
とは言え,とはいえ,トハイエ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,4,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
ひれ伏す,ひれふす,ヒレフス,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,1,1,2,2,3,2,2,1,1,1,3,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1
マーシャル,マーシャル,マーシャル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,2,1,1,1,1,2,1,1,2,2,1,1,3,3,2,1,4,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,3,2,2,1,3,1,1
ラテ,ラテ,ラテ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2
リリアン,リリアン,リリアン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,1,3,3,1,1,2,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
レオナルド,レオナルド,レオナルド,2,2,2,2,3,4,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,4,2,1,1,3,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,1,2
ロックンロール,ロックンロール,ロックンロール,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,3,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,1
不法,ふほう,フホウ,2,2,3,2,3,4,3,3,3,3,2,2,2,3,2,3,1,2,3,3,2,2,3,4,3,2,2,2,3,2,2,2,1,4,4,3,1,1,2,1,2,1,2,2,2,3,2,2,2,2,2,2,3,2,2,3,2,3,3,3,2,3
了承,りょうしょう,リョウショウ,2,2,1,2,4,4,3,3,3,2,2,2,3,3,2,2,2,1,2,5,2,2,2,1,2,2,2,2,2,2,2,3,3,2,2,3,4,1,2,2,2,1,1,3,3,2,3,4,2,3,3,3,4,1,4,1,3,3,3,2,1,3
事例,じれい,ジレイ,2,3,3,3,4,4,4,3,3,3,3,2,3,2,3,4,2,2,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,4,2,2,2,2,2,1,2,5,5,3,4,4,4,4,4,4,4,2,2,4,3,3,2,3,4,4
人食い,ひとくい,ヒトクイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1
剥奪,はくだつ,ハクダツ,2,2,1,2,3,4,3,4,3,2,2,2,2,2,2,3,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,2,2,2,2,2
動じる,どうじる,ドウジル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,1,1,3,1,2,2,3,1,1,1,3,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1
反動,はんどう,ハンドウ,2,3,3,2,4,4,3,4,3,3,2,3,2,3,2,2,2,3,2,2,2,2,2,1,2,3,3,3,3,3,3,3,3,2,2,3,3,1,3,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,2,3,2,2,3
奥の手,おくのて,オクノテ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,3,2,1,3,3,2,2,1,1,1,2,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1
委,い,イ,2,2,1,2,3,4,3,4,3,2,2,2,2,2,2,2,1,4,1,2,1,1,1,4,1,1,1,1,2,1,1,1,1,2,1,2,3,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,4
姫宮,ひめみや,ヒメミヤ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
安らぐ,やすらぐ,ヤスラグ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,1,4,1,2,2,2,2,1,3,2,3,3,3,2,3,3,3,2,1,2,1,2,1,3,1,1,1
投手,とうしゅ,トウシュ,2,4,4,2,3,4,3,3,3,2,4,2,2,4,2,4,3,1,3,3,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,3,1,5,2,1,1,1,3,3,2,4,3,3,3,3,3,3,3,3,1,1,2,3,1,4,2,2
捜し出せる,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
断固,だんこ,ダンコ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,4,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,3,1,2,2,3,1,1,2
日時,にちじ,ニチジ,2,2,1,3,3,4,3,3,3,2,2,2,2,2,2,2,2,2,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,4,3,2,3,2,3,2,3,2,2
最上階,さいじょうかい,サイジョウカイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,1,1
有用,ゆうよう,ユウヨウ,2,2,1,2,4,4,3,3,3,2,2,2,3,2,3,3,1,3,2,3,1,1,2,1,1,2,1,1,2,1,1,1,2,2,2,3,1,1,1,1,1,1,2,4,4,2,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,2
沢田,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,3,2,1,1,1,2,1,1,2,3,3,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,1,1
河原,かわら,カワラ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,3,2,2,1,1,3,1,1,3,2,3,3,2,2,2,2,1,1,3,2,2,2,3,1,1,1,1,1,1,1,1,1,1,3,1,1,3,2,1,3,2,2
清掃員,せいそういん,セイソウイン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
満タン,まんタン,マンタン,2,2,2,3,3,4,3,3,3,2,3,2,2,2,2,1,2,1,1,2,1,2,2,1,2,1,2,1,1,2,2,2,1,2,3,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,3,1,1,2,1,1,2
潰し,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,2,2,1,1,1,2,1,2,2,2,3,3,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,2,1,2,1,1,3,2,1,2,1
牽引,けんいん,ケンイン,2,2,2,2,3,4,3,3,3,2,2,2,3,2,2,3,1,2,2,2,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,2,1,1,2,2,3,1,2
疫病神,やくびょうがみ,ヤクビョウガミ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
直進,ちょくしん,チョクシン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,2,2,2,1,1
精神状態,せいしんじょうたい,セイシンジョウタイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1
結びつく,むすびつく,ムスビツク,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,3,1,1,3,2,2,2,2,1,1,2,3,1,4,2,2,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,3,2,1,2,2,3
裡面,りめん,リメン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
金目当て,かねめあて,カネメアテ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
鉗子,かんし,カンシ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1
アカメ,アカメ,アカメ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
あない,あない,アナイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ぎす,ぎす,ギス,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,4,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1
ギャップ,ギャップ,ギャップ,2,2,3,2,3,4,4,3,3,3,2,2,3,3,2,2,2,1,2,3,2,2,2,1,1,2,1,1,2,2,2,3,3,2,2,3,3,2,2,2,3,4,1,3,4,3,3,3,3,3,3,3,3,1,3,1,2,3,3,2,3,3
コロッケ,コロッケ,コロッケ,2,4,4,2,3,4,3,3,3,4,3,4,3,4,3,1,3,1,2,2,3,2,2,1,1,1,1,1,2,2,3,3,2,1,2,2,2,1,1,2,3,4,1,3,2,3,3,3,2,3,3,3,3,1,2,3,2,2,3,2,2,3
スカル,スカル,スカル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,3,3,2,1,2,1,1,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1
せっかち,せっかち,セッカチ,2,2,2,2,3,4,3,3,3,2,2,2,2,2,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,3,1,2,2,2,4,1,2,1,2,2,2,2,4,2,2,1,2,2,3,2,1,2,1,1,1
タスク,タスク,タスク,2,2,2,3,3,4,4,3,3,3,2,2,3,3,2,2,3,1,2,3,1,2,2,1,1,1,2,2,1,1,1,1,1,2,2,3,1,2,1,1,2,2,1,5,5,2,4,5,3,4,4,4,3,1,2,1,2,2,1,2,2,4
タブレット,タブレット,タブレット,2,4,3,4,4,4,3,3,4,2,4,2,4,4,3,2,2,1,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,1,2,2,3,1,1,2,1,1,1,1,1,1,1,3,2,2,1,2,3,2,2,4,4
ちょっぴり,ちょっぴり,チョッピリ,2,3,2,4,3,4,3,3,3,2,4,2,2,3,2,1,3,1,2,3,2,2,2,4,2,3,3,3,3,3,3,3,3,2,2,3,4,1,3,3,3,4,1,2,2,3,2,4,2,2,2,2,3,1,3,1,2,2,3,1,2,2
トッピング,トッピング,トッピング,2,2,3,3,3,4,3,3,3,3,2,2,3,2,3,1,2,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,3,1,2,2,3,2,2,2,2,2,2,3,1,2,1,1,2,2,1,2,3
ふし,ふし,フシ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,5,4,3,3,2,2,1,3,2,2,3,4,2,2,3,2,3,3,4,2,3,4,2,2,3,4,5,5,3,4,4,5,4,4,4,3,4,3,3,2,2,3,4,3,4
ホッホ,ほっほ,ホッホ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
りょうかい,りょうかい,リョウカイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,4,2,3,4,2,5,1,5,4,4,4,4,4,4,4,4,5,5,3,4,1,3,4,2,2,2,4,4,3,4,3,4,3,4,3,3,2,4,5,4,4,4,2,2,3
仰木,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
伝承,でんしょう,デンショウ,2,3,3,2,3,4,3,3,3,2,4,2,2,3,2,4,2,2,2,3,1,2,2,1,2,2,2,2,3,2,2,2,3,2,2,3,2,3,2,2,2,1,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,2,3,4,3,2
取り寄せる,とりよせる,トリヨセル,2,3,3,3,3,4,3,3,3,2,3,3,3,2,3,1,2,1,2,3,2,2,2,4,2,2,2,2,3,2,2,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,4,1,2,1,2,1,2,1,3,2
堂本,どうもと,ドウモト,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1
嫌われ者,きらわれもの,キラワレモノ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
宣,せん,セン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,2,1,3,2,1,1,2,1,1,1,1,1,2,3,2,2,2,1,3,3,3,3,4,4,1,1,1,1,1,1,1,1,1,1,4,1,1,2,2,1,4,2,3
忍び寄る,しのびよる,シノビヨル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,4,2,2,2,1,3,2,2,1,2,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1
所有権,しょゆうけん,ショユウケン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,3,1,1,1,1,1,1,1,1,1,1,3,1,4,1,1,1,1,2,2
操舵,そうだ,ソウダ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,2,2,1,2,2,2,1,2,2,2,1,1,2,2,2,1,2,2,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1
断然,だんぜん,ダンゼン,2,3,2,3,3,4,3,3,3,3,3,2,3,2,3,1,2,3,2,3,2,2,2,3,2,2,2,3,2,2,3,3,2,1,2,2,3,1,2,2,3,2,1,2,1,2,2,2,2,2,2,2,3,1,2,1,2,2,2,1,2,2
査定,さてい,サテイ,2,2,1,3,3,4,3,3,3,2,2,2,3,2,2,2,2,1,2,5,2,2,2,1,2,1,2,2,1,2,2,3,1,2,2,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,3,1,3,1,1,2,2,2,3,3
満載,まんさい,マンサイ,2,2,2,3,3,4,3,4,3,2,2,2,4,3,2,2,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,4,1,3,1,2,3,2,2,2,2
無駄遣い,むだづかい,ムダヅカイ,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,1,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,3,1,2,2,3,1,2,2
結婚指輪,けっこんゆびわ,ケッコンユビワ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
締めて,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1
花形,はながた,ハナガタ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,3,2,2,1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,3,2,4,2,1,2,2,1,1,1,2,2,2,1
街角,まちかど,マチカド,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,1,3,1,1,3,2,2,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2
見ず知らず,みずしらず,ミズシラズ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,3,1,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
言うまでもない,いうまでもない,イウマデモナイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,3,1,1,3,3,1,3,2,3,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1
道士,どうし,ドウシ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1,1,1,2,2,1,2,2,1,1,2,3,3,2,3,2,2,2,1,1,2,1,3,4,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,3,2
鈍感,どんかん,ドンカン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,2,2,2,1,2,2,2,3,3,2,2,3,3,2,2,2,3,1,2,2,3,1,1,2,3,2,2,2,3,2,2,2,2,1,3,1,2,2,3,1,2,2
食事会,しょくじかい,ショクジカイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
首飾り,くびかざり,クビカザリ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,3,1,2,3,3,1,2,2,1,1,3,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,1,2,1
カンボジア,カンボジア,カンボジア,2,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,1,1,2,3,1,2,1,1,1,2,1,1,2,1,1,1,1,2,2,3,1,3,2,1,1,2,2,3,2,3,3,3,2,3,3,3,2,2,1,3,1,2,1,3,1,2
くらえる,くらえる,クラエル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,1,1,1,1,1,1,3,3,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
さめる,さめる,サメル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,4,2,2,4,3,3,3,3,4,3,3,4,2,1,1,2,4,1,4,2,3,3,4,3,2,3,3,3,3,3,3,3,3,4,4,3,2,2,4,1,2,3
さらい,さらい,サライ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1
シッター,シッター,シッター,2,2,2,2,3,4,3,3,4,2,2,2,2,2,2,1,1,1,1,2,1,2,3,1,1,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2
チーズバーガー,チーズバーガー,チーズバーガー,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
とくべつ,とくべつ,トクベツ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,4,5,4,2,2,5,5,2,4,4,5,4,4,4,4,5,5,5,5,1,4,5,4,2,3,4,4,4,5,4,4,4,4,4,5,2,4,4,4,5,5,5,4,4
ぱくる,ぱくる,パクル,2,2,2,2,3,4,3,3,3,2,2,2,2,2,2,1,2,1,1,2,1,2,1,3,2,1,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,2,1,2,2,2,2,2,2,2,3,3,2,1,1,1,2,2,3,1
バリバリ,バリバリ,バリバリ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,2,1,1,2,1,1,1,3,3,3,2,1,2,2,2,1,1,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,3
ヨーコ,ヨーコ,ヨーコ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
ラザニア,ラザニア,ラザニア,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
公衆電話,こうしゅうでんわ,コウシュウデンワ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
共同生活,きょうどうせいかつ,キョウドウセイカツ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
