word,hiragana,katakana,BCCWJ_SUW_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_LUW,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
籠,かご,カゴ,3,4,3,4,3,4,4,3,3,4,4,3,3,3,4,2,3,5,3,3,3,2,2,3,4,2,3,4,2,2,2,4,2,2,3,3,1,4,2,3,2,2,2,2,2,3,2,2,2,3,3,3,2,4,3,3,3,3,3,4,3,4,2,1,3,3,3,3,2,2
水面,すいめん,スイメン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,4,3,3,2,2,3,3,3,3,3,4,3,3,3,3,2,2,3,4,1,3,2,1,2,3,2,2,3,4,3,3,3,3,1,3,3,3,3,3,2,3,3,3,2,3,2,4,3,2,4,3,3,3
飲食,いんしょく,インショク,3,4,3,4,3,4,3,3,3,4,3,3,3,4,4,3,1,3,2,3,2,2,3,3,2,2,3,3,2,2,3,1,2,2,3,2,2,1,1,1,2,2,2,2,3,2,1,1,1,1,1,3,2,4,3,3,2,3,3,4,3,3,2,1,3,3,3,3,2,3
決心,けっしん,ケッシン,3,2,2,2,3,4,3,3,3,2,2,2,3,2,2,2,3,5,3,3,3,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,4,3,1,4,3,3,4,3,3,3,3,3,3,1,3,2,4,3,3,3,3,3,3,2,3,3,1,4,2,3,2,3,3
シコク,シコク,シコク,3,3,3,3,3,4,4,3,4,3,3,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,4,3,3,3,3,1,1,1,1,1,1,1,1,1
所管,しょかん,ショカン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,3
悟る,さとる,サトル,3,2,3,2,3,4,3,3,3,2,3,3,3,2,3,1,3,1,4,3,3,3,3,3,4,3,3,4,3,4,3,4,1,1,1,3,3,4,3,1,3,4,3,3,4,4,3,4,4,3,2,2,2,3,2,2,2,2,2,2,2,4,3,3,4,1,4,2,2,2
勢,ぜい,ゼイ,3,2,2,3,3,4,3,4,3,2,2,2,2,3,2,4,3,5,1,2,2,2,2,2,4,2,2,3,2,2,2,2,1,1,3,2,1,4,2,1,2,2,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,3,2,1,4,4,2,3,3,3
税額,ぜいがく,ゼイガク,3,2,1,3,3,4,3,3,3,2,3,2,2,2,2,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1
内外,ないがい,ナイガイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,3,2,1,1,1,1,2,1,1,3,1,1,1,2,2,1,3,1,1,2,1,1,2,2,2,2,3,2,2,2,1,2,1,2,3,2,2,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2
フォト,フォト,フォト,3,2,2,3,3,4,3,3,3,2,2,3,3,2,3,3,1,1,3,4,1,1,2,1,1,1,1,1,1,1,1,1,2,2,3,1,2,1,1,1,2,1,2,1,2,1,2,1,1,1,2,2,3,1,2,2,2,2,2,2,4,1,1,1,1,3,2,3,3,3
良し,よし,ヨシ,3,4,4,3,4,4,3,4,4,4,3,3,4,3,4,3,5,1,4,3,2,5,3,5,4,5,5,5,2,2,3,5,3,3,3,1,2,2,2,5,5,2,3,5,2,2,2,3,2,5,5,3,2,4,3,3,4,3,4,3,4,4,5,4,3,3,4,3,4,3
節約,せつやく,セツヤク,3,2,2,3,3,4,3,3,3,2,3,3,2,2,3,2,3,3,3,4,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,2,1,2,2,3,3,3,2,2,3,3,3,2,2,2,1,3,3,4,3,3,3,3,3,3,3,3,3,1,2,3,2,2,4,3
イバラキ,イバラキ,イバラキ,3,4,4,2,3,4,3,3,3,4,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,5,3,3,3,3,4,3,1,1,1,1,1,1,1,1,1
片方,かたほう,カタホウ,3,4,4,3,3,4,3,3,3,3,4,4,3,4,3,3,3,4,4,3,3,3,3,3,4,3,3,4,3,3,3,4,3,3,3,4,1,4,3,3,3,4,3,3,3,4,3,4,4,3,1,4,4,4,4,4,4,4,5,4,3,4,3,3,4,3,4,2,4,4
処方,しょほう,ショホウ,3,3,3,2,3,4,3,3,3,3,2,2,3,3,2,3,2,2,2,4,2,3,3,3,2,1,1,2,1,1,1,2,3,3,2,2,1,2,1,1,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,4,2,3,1,2,2,2,2,2,3
倉庫,そうこ,ソウコ,3,3,3,4,3,4,3,3,4,3,4,4,3,3,3,3,4,3,3,3,4,4,4,4,4,3,3,4,3,3,3,3,4,4,3,3,2,3,3,4,4,4,3,4,3,4,4,3,3,3,1,3,2,4,3,3,3,3,3,3,3,4,4,4,4,3,4,3,4,3
送付,そうふ,ソウフ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,3,1,1,3,1,2,1,2,2,2
王国,おうこく,オウコク,3,2,3,2,3,4,3,4,3,3,2,3,2,3,2,5,4,3,3,3,3,4,4,4,3,4,2,3,4,4,2,3,4,4,3,3,2,3,3,1,2,3,3,2,3,3,4,2,4,4,1,2,2,3,2,2,2,2,2,2,3,5,4,5,4,4,3,5,3,4
キャッシュ,キャッシュ,キャッシュ,3,2,2,3,3,4,3,4,3,2,3,2,3,2,3,3,1,1,2,4,1,2,2,1,1,1,1,2,1,1,2,1,2,2,3,1,3,1,1,1,2,1,2,2,2,1,1,1,1,1,2,3,3,3,3,3,2,3,3,3,4,1,2,1,2,3,2,3,3,3
支度,したく,シタク,3,3,3,2,3,4,3,3,3,3,3,3,3,2,3,1,4,4,3,3,4,3,4,4,4,3,3,4,3,3,3,3,3,3,2,3,1,4,3,4,4,4,3,4,2,3,3,4,3,3,1,3,2,3,3,3,2,3,3,3,2,4,3,1,4,2,4,1,2,2
銭,せん,セン,3,2,3,3,3,4,3,3,3,2,3,3,3,3,2,3,3,5,1,2,4,3,2,2,4,3,2,3,2,2,2,2,2,2,3,2,2,4,2,3,3,2,2,4,3,2,4,2,2,2,4,3,3,2,5,3,2,3,3,3,2,2,2,1,4,3,2,3,3,2
戦場,せんじょう,センジョウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,3,3,3,4,4,4,4,4,3,4,4,4,3,4,4,4,3,3,1,4,4,4,3,4,3,3,4,4,4,3,4,4,1,2,1,2,2,2,2,2,2,2,3,4,4,5,4,3,4,3,3,3
パイプ,パイプ,パイプ,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,3,2,1,3,3,2,3,3,1,4,1,1,4,3,3,2,2,3,3,3,1,2,3,2,1,2,2,2,2,2,2,3,2,2,3,4,3,3,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3
下落,げらく,ゲラク,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,3,1,2,2,2,1,1,1,2,1,1,1,1,2,2,3,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,4,2,2,2,3,1,2,1,1,2,1,2,2,4
象,ぞう,ゾウ,3,3,3,3,3,4,4,3,3,3,2,3,3,3,2,3,3,4,3,2,2,2,3,3,3,4,2,4,3,3,2,2,3,3,3,2,2,3,2,1,2,2,3,2,3,2,2,2,2,3,4,3,2,3,3,3,4,4,3,3,3,3,3,1,3,3,2,3,2,2
劣る,おとる,オトル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,4,3,3,3,3,3,3,3,3,4,3,3,3,3,1,1,2,3,1,3,3,3,3,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2,3,3,3,3
チョコレート,チョコレート,チョコレート,3,4,4,5,4,4,3,3,3,4,5,4,4,4,4,3,3,1,3,4,3,3,3,1,3,1,1,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,4,3,3,3,3,3,3,4,3,3,1,3,3,3,3,3,4
論議,ろんぎ,ロンギ,3,2,1,3,3,4,3,4,3,2,2,2,3,2,2,2,1,3,3,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,3,3,2,3,3,3,3,3,3,2,1,1,1,2,2,2,2,2,2
舎,しゃ,シャ,3,3,2,2,4,4,3,3,4,2,3,2,4,3,3,3,1,4,2,2,5,1,2,2,3,2,2,3,2,2,2,2,2,2,3,1,2,4,4,1,4,2,3,2,3,1,1,4,3,1,4,2,1,2,2,2,2,2,2,2,3,3,1,3,3,2,3,4,2,3
損益,そんえき,ソンエキ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,4,2,2,2,2,3,1,1,1,1,1,1,1,1,2
包括,ほうかつ,ホウカツ,3,2,2,2,3,4,3,3,3,3,2,2,2,2,2,3,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,2,3,3,2,3,3,3,2,1,2,1,1,2,1,3,3,2
相性,あいしょう,アイショウ,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2,3,1,3,4,3,3,3,3,2,3,3,2,3,4,3,3,2,2,3,4,1,2,3,1,3,3,3,3,3,3,3,4,4,3,1,3,2,3,3,3,3,4,3,3,4,4,3,3,3,3,4,2,3,3
キロカロリー,キロカロリー,キロカロリー,3,2,3,2,3,4,3,3,3,3,3,2,2,2,3,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2
普遍,ふへん,フヘン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,2,1,2,1,2,3,1,1,2,2,1,2,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,4,2,3,3,3,3,3,3,2,2,1,1,2,2,2,2,1,1
マリア,マリア,マリア,3,2,2,2,3,4,3,3,3,2,3,2,2,2,2,4,4,1,3,3,4,4,1,1,3,1,1,3,3,3,4,3,4,4,3,1,5,3,2,1,2,2,2,2,3,2,2,1,1,3,4,2,2,3,2,2,2,2,2,2,3,1,4,1,4,3,1,4,3,3
据える,すえる,スエル,3,2,2,3,3,4,3,3,3,2,2,3,3,2,2,1,2,1,4,3,2,2,2,2,3,2,2,4,2,2,2,3,1,1,1,2,1,4,2,3,2,3,2,3,3,3,2,2,3,2,3,3,4,3,3,3,3,3,3,3,2,3,2,1,3,1,3,3,2,2
チップ,チップ,チップ,3,4,4,3,4,4,3,4,4,4,4,4,3,4,4,3,3,1,3,3,3,4,4,1,3,1,1,3,3,3,2,2,4,4,3,1,2,2,2,1,3,2,2,3,2,2,3,2,2,3,4,3,2,4,3,3,3,4,3,3,4,3,4,5,2,3,2,3,4,4
ユウ,ユウ,ユウ,3,4,4,3,3,4,3,3,3,4,4,3,3,4,4,1,3,1,1,1,1,3,3,1,2,4,4,1,2,2,4,3,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,2,2,2,2,2,2,4,1,3,1,3,2,1,2,2,1
公立,こうりつ,コウリツ,3,4,4,3,3,4,4,3,3,4,4,3,4,3,4,4,2,1,2,3,2,1,2,2,1,1,2,2,1,1,2,1,2,2,3,1,2,1,1,1,2,1,1,1,3,1,1,1,1,2,1,3,3,3,3,3,4,3,4,3,3,1,1,1,2,3,1,4,2,3
焼ける,やける,ヤケル,3,4,4,5,3,4,3,3,5,4,5,5,2,4,4,1,3,1,3,3,4,4,4,4,4,4,4,4,4,4,4,3,1,1,1,4,1,4,3,3,4,4,4,4,3,4,3,4,3,4,3,4,3,4,5,4,3,4,3,3,3,4,4,4,3,2,4,2,3,3
ＬＡＮ,ラン,ラン,3,3,3,3,4,4,3,4,3,2,2,2,4,3,2,4,4,1,2,3,1,4,4,1,3,2,2,3,4,4,4,3,3,3,2,1,4,1,4,1,3,3,4,1,2,2,4,1,3,4,2,2,3,2,2,2,2,2,2,2,2,4,4,1,4,4,2,4,3,2
経路,けいろ,ケイロ,3,3,3,3,3,4,4,3,4,3,3,2,2,3,3,4,2,3,3,3,2,2,3,3,2,2,1,3,2,2,2,2,3,3,3,2,2,2,2,3,3,3,2,2,3,3,3,2,3,2,1,4,4,3,4,3,3,3,3,3,3,3,2,4,2,3,3,4,3,4
打,だ,ダ,3,3,3,2,3,4,3,3,3,2,4,2,2,3,2,5,3,5,5,2,5,3,3,3,3,3,2,4,3,3,2,2,4,4,3,2,4,5,4,5,2,2,3,3,2,2,2,2,2,5,5,2,2,2,2,2,3,2,2,2,3,3,4,5,3,3,3,4,2,2
茄子,なす,ナス,3,4,5,3,3,4,3,3,3,5,4,4,4,4,5,3,2,3,3,2,2,3,3,3,2,3,2,2,4,4,3,2,2,2,2,1,1,2,2,3,3,4,4,4,4,3,4,3,3,3,5,3,2,3,3,3,2,3,3,3,3,3,3,4,2,2,3,4,4,2
歩道,ほどう,ホドウ,3,2,2,2,3,4,3,3,3,2,2,3,2,2,2,3,1,3,3,3,1,2,3,3,3,2,2,4,2,2,2,2,3,2,3,2,1,3,1,1,2,2,1,2,3,3,1,2,2,1,1,3,2,4,3,3,3,3,3,3,3,2,2,1,3,3,3,3,2,3
拡充,かくじゅう,カクジュウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,3,3,2,3,2,2,2,2,2,2,2,1,1,1,2,1,2,3,3
目安,めやす,メヤス,3,3,2,4,3,4,3,3,3,3,2,3,3,2,3,2,1,2,4,4,1,1,1,1,1,1,2,2,1,1,2,2,1,1,3,3,1,1,1,1,2,2,2,1,3,2,1,2,2,2,1,3,3,3,3,4,3,3,3,3,4,2,1,1,2,2,2,2,3,4
中毒,ちゅうどく,チュウドク,3,4,4,2,4,4,3,4,4,4,4,3,2,4,4,3,2,3,2,3,2,3,4,4,3,2,2,3,2,2,2,2,4,4,3,4,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
目撃,もくげき,モクゲキ,3,2,3,2,3,4,3,3,3,3,3,2,2,3,2,3,4,3,1,3,4,3,4,4,4,3,3,4,3,4,3,3,4,4,3,3,1,4,3,1,4,4,3,4,3,4,4,3,3,3,1,3,3,3,3,2,3,2,2,2,3,4,3,4,4,3,4,3,3,2
毒,どく,ドク,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3,3,4,5,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,4,4,3,4,4,4,4,3,4,4,4,4,4,5,3,2,3,3,3,2,3,3,3,3,5,4,3,4,4,4,3,3,3
無言,むごん,ムゴン,3,3,4,2,3,4,3,3,3,4,3,2,3,3,4,1,2,4,3,2,2,2,3,3,4,2,3,4,2,2,3,4,2,2,3,3,1,4,2,4,2,4,3,2,3,5,3,4,5,3,1,2,3,3,2,2,2,2,2,2,2,4,2,1,4,3,4,2,3,3
木造,もくぞう,モクゾウ,3,3,3,3,3,4,3,3,4,2,3,3,2,3,3,3,1,3,3,3,1,1,1,1,3,2,1,3,2,2,1,2,1,1,3,1,1,3,1,1,1,2,1,1,3,3,1,2,2,2,1,3,2,3,3,3,4,3,3,3,2,3,1,1,3,2,2,4,2,2
逆転,ぎゃくてん,ギャクテン,3,3,3,2,3,4,3,3,3,3,4,4,2,4,2,4,4,2,2,3,3,3,3,3,3,4,3,3,4,4,4,3,3,2,3,3,1,3,3,1,3,3,3,3,3,3,3,3,3,4,1,4,4,3,4,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3
国々,くにぐに,クニグニ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,4,3,1,2,2,2,2,2,1,3,2,2,1,1,2,2,3,1,1,2,2,1,2,2,1,2,4,2,2,1,2,1,1,3,2,3,3,3,3,3,3,3,2,3,2,1,2,2,2,2,2,4
ペーパー,ペーパー,ペーパー,3,3,3,4,4,4,3,3,5,4,2,3,4,3,4,2,1,1,2,3,1,2,3,1,2,1,1,3,2,2,3,1,3,3,3,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,3,4,3,4,3,3,3,3,3,4,3,2,2,1,2,3,2,2,3,4
放出,ほうしゅつ,ホウシュツ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,2,2,3,2,3,3,3,2,3,2,3,3,3,2,3,3,3,3,4,1,2,3,1,2,3,3,2,2,3,3,3,4,3,1,3,2,3,3,3,2,3,3,3,3,4,3,4,3,3,4,3,2,3
予感,よかん,ヨカン,3,3,3,3,3,4,3,3,3,3,2,3,3,2,3,2,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,1,4,4,3,4,4,4,3,3,4,4,4,4,4,1,3,2,3,3,3,3,3,3,4,3,4,4,1,4,3,4,2,3,3
ログ,ログ,ログ,3,3,3,4,4,4,3,4,3,3,3,2,4,4,3,3,2,1,2,4,2,2,3,1,1,1,1,2,2,2,2,2,3,3,4,1,2,1,2,1,2,2,3,2,2,2,3,2,2,2,3,4,4,2,4,3,3,3,3,3,5,4,2,4,3,3,2,2,3,3
規範,きはん,キハン,3,3,1,2,4,4,3,3,3,2,2,2,4,2,3,3,1,2,3,3,1,2,2,2,2,1,1,2,1,1,1,2,2,2,3,1,1,2,1,1,1,1,1,1,4,1,2,1,1,2,1,4,4,2,4,3,3,4,4,4,2,2,2,1,2,2,2,2,2,2
下旬,げじゅん,ゲジュン,3,3,2,2,4,4,3,3,4,3,2,2,4,3,2,3,1,3,1,3,1,1,1,1,2,1,1,3,1,1,1,1,1,1,3,1,1,2,1,1,1,1,2,1,3,2,1,1,1,1,1,3,2,3,3,3,3,3,3,3,3,2,1,1,2,3,2,3,3,3
チャレンジ,チャレンジ,チャレンジ,3,4,4,4,3,4,4,3,3,4,3,3,4,4,4,3,3,1,2,4,2,3,3,1,1,1,1,2,2,2,3,3,2,2,3,3,4,1,3,1,3,3,3,2,3,2,4,3,1,3,4,3,3,3,3,3,3,3,3,4,4,2,3,4,2,4,3,3,4,4
著書,ちょしょ,チョショ,3,2,1,2,4,4,3,3,3,2,2,2,3,2,2,4,1,3,3,3,1,2,2,2,2,1,1,3,1,1,1,1,1,1,3,1,5,2,1,1,1,1,1,1,4,1,1,1,1,1,1,3,4,2,3,3,4,3,3,3,2,1,2,1,3,3,1,4,2,2
通,つう,ツウ,3,2,3,2,3,4,3,3,4,3,2,2,2,3,2,4,4,5,5,3,4,3,3,3,4,3,3,4,4,4,3,3,5,5,4,3,2,4,4,3,3,3,4,3,3,3,3,3,2,3,4,3,3,3,3,3,3,3,4,3,3,3,4,4,4,4,3,4,3,3
条項,じょうこう,ジョウコウ,3,2,1,3,3,4,3,3,3,2,3,2,2,2,2,3,1,2,3,3,1,2,2,2,2,1,1,2,1,1,1,1,2,2,3,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,2,1,2,2,3
中継,ちゅうけい,チュウケイ,3,3,3,2,3,4,3,3,5,3,2,2,2,3,2,4,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,2,3,1,3,3,3,3,2,2,3,2,2,3,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,4,3,5,3,3
慢性,まんせい,マンセイ,3,2,2,2,3,4,3,3,3,2,3,2,3,2,2,3,1,2,1,3,1,1,2,2,2,1,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,4,2,2,2,2,3,2,1,3,2,2,2,3,2,2
死後,しご,シゴ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,4,3,3,3,3,3,3,3,2,2,4,2,2,2,2,4,4,3,2,4,3,2,1,3,3,3,3,4,3,3,2,3,3,1,2,2,2,2,2,4,2,2,2,2,3,3,3,3,3,3,4,3,3
執筆,しっぴつ,シッピツ,3,2,2,2,4,4,3,3,3,2,3,2,3,2,3,4,2,3,2,3,2,3,3,3,3,1,2,3,1,2,2,2,2,2,4,1,3,3,1,3,2,3,4,2,4,3,2,2,2,2,1,3,3,2,3,4,4,3,5,3,3,2,3,1,3,3,2,4,2,2
畳,たたみ,タタミ,3,3,3,4,3,4,4,3,3,3,3,3,3,3,3,3,2,5,3,3,3,2,2,2,4,2,3,4,2,2,3,3,2,2,3,3,1,4,2,4,2,3,2,3,3,3,1,3,2,2,2,4,2,4,3,3,5,3,3,5,3,2,2,1,4,3,3,3,3,3
大将,たいしょう,タイショウ,3,3,3,2,3,4,3,3,3,4,2,4,2,3,3,4,4,4,3,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,2,2,4,3,1,3,3,3,4,3,2,3,2,4,4,1,3,2,3,3,3,2,3,3,3,3,4,4,1,4,3,3,4,2,3
幸運,こううん,コウウン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,4,4,4,3,3,3,4,3,3,3,3,5,4,3,3,1,3,3,3,3,4,3,3,4,4,4,3,3,3,1,2,2,3,2,2,2,2,2,2,3,4,4,3,3,3,3,2,2,3
出勤,しゅっきん,シュッキン,3,3,3,4,3,4,4,3,4,4,3,3,4,3,4,2,3,3,2,4,3,3,3,3,3,2,3,3,2,2,3,2,3,3,3,3,1,3,2,1,4,3,3,3,3,2,2,2,2,2,1,3,2,3,3,4,2,3,3,3,3,2,3,1,3,3,3,1,2,3
通産,つうさん,ツウサン,3,2,2,2,3,4,3,3,3,2,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
敗戦,はいせん,ハイセン,3,3,3,2,3,4,3,3,3,2,4,2,2,3,2,4,2,3,3,2,1,2,2,2,3,2,1,3,2,2,1,2,2,2,3,1,1,3,2,1,2,2,2,2,3,2,2,1,2,2,1,3,3,3,3,3,4,3,3,3,2,2,2,1,2,3,2,3,3,2
了解,りょうかい,リョウカイ,3,4,4,5,5,4,4,5,4,4,4,3,5,4,4,2,5,4,3,3,4,5,5,5,4,4,4,4,4,4,4,4,5,5,3,4,1,3,4,3,4,4,4,4,3,4,4,4,4,4,2,4,4,3,4,3,4,3,4,3,3,4,5,5,4,4,4,2,2,3
課程,かてい,カテイ,3,3,2,4,3,4,3,3,3,2,2,2,4,3,2,4,1,2,2,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,3,4,2,3,3,3,4,3,4,3,2,1,1,2,2,2,4,4,3
私的,してき,シテキ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,3,3,4,2,2,2,2,1,1,2,1,1,1,2,2,2,3,2,1,3,2,3,3,2,2,2,3,3,2,2,2,2,1,3,3,2,3,2,2,2,2,2,3,2,2,1,2,3,2,2,2,3
腺,せん,セン,3,2,3,2,3,4,3,3,3,3,3,3,2,3,2,3,3,1,1,2,1,3,3,3,3,1,1,2,1,1,2,3,2,2,2,3,3,1,3,3,2,3,4,3,1,2,4,2,3,3,4,2,2,3,2,2,2,2,2,2,3,1,3,1,2,2,2,2,2,3
頼り,たより,タヨリ,3,3,3,3,3,4,4,4,4,3,3,3,2,3,3,2,4,1,3,3,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,1,1,3,3,3,4,3,3,2,4,4,4,4,4,2,3,3,3,3,4,3,3,3,3,3,4,4,4,4,3,4,2,3,3
ミヤギ,ミヤギ,ミヤギ,3,3,2,3,3,4,3,3,3,2,2,3,3,3,2,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,3,2,3,3,3,3,1,1,1,1,1,1,1,1,1
桁,けた,ケタ,3,3,4,3,4,4,3,4,4,4,3,3,3,4,3,4,2,3,2,3,3,2,2,3,2,3,2,4,3,3,2,3,3,3,3,2,1,3,4,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,4,3,3,3,3
仕舞い,しまい,シマイ,3,4,4,3,4,4,4,3,3,3,4,4,4,4,4,4,1,1,3,2,1,1,3,3,1,4,3,1,2,2,3,1,4,4,5,2,1,2,3,1,2,2,3,3,2,2,2,2,1,2,4,3,3,4,3,4,3,4,3,4,3,3,1,3,3,1,4,1,1,3
首脳,しゅのう,シュノウ,3,2,2,2,3,4,3,3,3,2,2,2,2,2,2,3,1,1,1,3,1,1,2,2,2,2,1,3,2,2,1,1,2,2,3,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,3,2,3,3,3,3,3,3,3,2,2,1,1,2,3,1,3,3,3
