word,hiragana,katakana,YOUTUBE_FREQ_V3_rank,CEJC_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JPDB,KOKUGOJITEN,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ
買う,かう,カウ,5,5,2,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,4,4,4,5,5,5,5,5,4,5
必要,ひつよう,ヒツヨウ,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,2,5,5,5,5,5,5,5,5,5
とき,とき,トキ,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5
ふう,ふう,フウ,5,4,2,5,4,2,3,4,4,4,4,4,5,4,4,3,4,4,4,5,4,4,2,1,2,4,5,5,4,3,4,3,5,4,3,5
しれる,しれる,シレル,5,5,1,5,1,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,1,5,5,5,3,3,5,5,5,5,5,3,5
書く,かく,カク,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,5,2,5,5,5,5,5,5,5,5,5,5,5,5
願う,ねがう,ネガウ,5,5,2,4,1,5,5,5,4,5,5,5,4,5,5,5,5,5,5,4,1,1,4,1,4,4,3,4,4,5,4,5,5,5,3,4
聞く,きく,キク,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,5,5,5,5,5,5,5,5,4,5
やっぱり,やっぱり,ヤッパリ,5,1,2,5,1,5,4,5,5,5,1,1,5,1,1,1,5,5,5,5,4,4,5,1,5,5,5,1,2,1,5,5,5,1,2,5
い,い,イ,5,4,5,5,4,4,4,5,4,5,5,5,4,5,5,4,5,5,5,5,5,5,3,4,5,5,1,5,5,3,4,5,5,4,3,5
気,け,ケ,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,1,5,5,5,5,5,5,5,4,5
待つ,まつ,マツ,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,5,1,5,5,5,4,4,5,5,5,5,5,4,5
問題,もんだい,モンダイ,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,2,5,5,5,5,5,5,5,5,5
分,ぶ,ブ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,4,5,5,5,5,5,5,5,5,5
対する,たいする,タイスル,5,5,5,3,1,5,5,3,2,5,5,5,2,4,4,5,4,4,4,3,1,1,2,1,4,4,2,2,2,5,2,5,5,5,2,4
多い,おおい,オオイ,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,5,1,5,5,3,5,5,5,5,5,5,5,5,5
店,たな,タナ,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,2,5,4,2,5,5,5,5,4,5,5,5,5
あなた,あなた,アナタ,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,4,3,5,5,5,5,5,4,5
行う,おこなう,オコナウ,5,4,5,5,1,5,5,4,5,5,5,5,5,4,4,4,4,4,4,5,1,1,5,1,4,4,4,5,5,5,5,5,5,5,5,5
同じ,おなじ,オナジ,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,4,5,5,5,5,5,5,5,5,5
ただ,ただ,タダ,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,4,5,5,5,5,5,5,4,5
弟,おとうと,オトウト,5,4,4,4,4,4,4,4,5,5,3,5,5,5,4,4,5,5,4,4,5,5,5,4,4,4,2,4,4,4,5,4,4,4,4,4
回,かい,カイ,5,5,5,5,4,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,2,4,4,5,5,5,5,5,4,5,5,5,5
最後,さいご,サイゴ,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,3,4,4,5,5,5,5,5,5,5
くらい,くらい,クライ,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,5,5,5,4,4,4,5,5,5,5,3,5
者,しゃ,シャ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5
出す,だす,ダス,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5
例えば,たとえば,タトエバ,5,5,5,4,1,5,5,4,4,4,5,4,4,4,4,5,4,4,4,4,4,4,4,5,5,4,5,4,4,4,4,3,4,4,4,5
知る,しる,シル,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,5,1,5,5,4,5,5,5,5,5,5,5,5,5
とる,とる,トル,5,5,4,5,1,3,5,5,5,5,5,5,5,5,4,5,5,5,5,5,1,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5
みんな,みんな,ミンナ,5,5,3,5,5,5,4,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,4,2,5,5,5,3,3,5,5,5,5,5,4,5
まだ,まだ,マダ,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,5,5,5,5,5,5,5,5,5,5,4,5
あれ,あれ,アレ,5,5,4,5,1,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,5,5,5,4,4,5,5,5,5,5,2,5
本,もと,モト,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,5,5,5,5,5,5,5,5,5
あっ,あっ,アッ,5,5,5,5,1,4,4,1,5,5,1,5,4,5,5,3,5,5,5,5,5,5,1,2,1,5,5,3,2,1,5,5,5,1,2,5
なぁ,なぁ,ナァ,5,1,1,5,1,1,4,1,4,4,1,1,4,1,1,1,5,5,5,5,4,4,1,1,1,4,5,1,1,1,4,5,5,1,2,5
わ,わ,ワ,5,5,4,5,4,5,4,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,3,3,5,5,5,5,5,4,5,5,5,4,5,5
カンタ,かんた,カンタ,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
非常,ひじょう,ヒジョウ,5,4,5,3,5,5,5,3,3,4,5,4,4,4,4,5,4,4,4,2,5,5,4,1,3,4,2,4,4,5,4,4,4,4,5,4
出来る,できる,デキル,5,5,4,5,1,5,5,5,4,4,5,5,5,5,5,5,4,4,4,5,1,1,5,2,5,5,5,3,4,5,4,5,5,5,5,5
情報,じょうほう,ジョウホウ,5,5,5,5,3,5,5,5,5,5,1,5,5,5,4,5,5,5,4,5,5,5,4,4,4,5,1,4,5,5,5,5,5,5,5,5
様,よう,ヨウ,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,4,5
高い,たかい,タカイ,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,2,5,5,3,5,5,5,5,5,5,5,5,5
シルク,シルク,シルク,5,3,2,1,1,2,3,2,2,2,1,1,3,1,1,3,1,1,1,1,3,3,1,2,3,1,4,2,1,2,2,1,2,2,2,2
よく,よく,ヨク,5,4,5,5,5,2,5,5,5,5,5,3,5,3,3,5,5,5,5,5,5,5,4,2,5,5,5,5,5,4,5,5,5,4,5,5
以上,いじょう,イジョウ,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5
的,まと,マト,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,3,5,5,5,5,4,5,5,5,5
一番,ひとつがい,ヒトツガイ,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,4,4,4,5,5,4,5,5,4,5
見える,まみえる,マミエル,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,5,1,5,5,4,5,5,5,5,5,5,5,4,5
紹介,しょうかい,ショウカイ,5,5,5,4,4,4,5,4,5,5,1,5,4,4,4,4,4,4,4,4,4,4,4,1,4,4,2,3,4,4,5,4,4,4,5,5
トミー,トミー,トミー,5,1,3,2,1,1,1,3,4,1,1,1,2,1,1,1,1,1,1,1,4,4,1,4,2,1,2,1,1,1,4,1,2,1,3,5
形,なり,ナリ,5,5,5,4,5,5,5,4,4,4,5,4,5,4,4,5,4,4,4,5,4,4,5,3,5,4,4,5,5,5,4,4,5,5,5,5
誰,だれ,ダレ,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,4,4,4,5,5,5,5,5,4,5
少し,すこし,スコシ,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,4,4,4,5,5,5,5,5,4,5
やつ,やつ,ヤツ,5,5,2,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,5,5,5,4,4,5,5,4,5,5,3,5
す,す,ス,5,3,4,5,4,4,4,5,5,5,3,4,5,4,3,4,4,4,4,5,5,5,3,3,5,5,1,5,5,4,5,4,5,3,4,5
もらう,もらう,モラウ,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,4,5,5,4,4,5,5,5,5,5,4,5
じゃん,じゃん,ジャン,5,5,1,5,1,3,3,5,5,5,4,5,3,5,5,3,5,5,5,5,4,5,1,1,4,5,5,2,2,1,5,1,4,2,2,5
やすい,やすい,ヤスイ,5,5,4,4,1,4,5,4,4,4,5,4,4,4,4,5,4,4,5,5,1,1,4,2,4,4,5,5,5,4,4,4,5,4,4,5
ぜひ,ぜひ,ゼヒ,5,4,2,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,4,4,4,1,4,4,5,2,2,4,4,3,4,4,2,5
世界,せかい,セカイ,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,3,5,5,5,5,5,5,5,5,5
実,まこと,マコト,5,5,4,4,5,5,5,4,4,5,4,5,4,5,5,5,5,5,5,4,5,5,4,3,4,4,2,5,5,5,4,5,5,5,4,4
好き,ずき,ズキ,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,4,3,4,5,5,5,5,5,5,5
しか,しか,シカ,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,5,5,5,5,5,3,5,5,5,2,5,5
チャンネル,チャンネル,チャンネル,5,3,4,3,1,3,4,2,3,3,1,1,2,1,1,3,2,2,2,2,3,3,2,4,2,3,4,1,2,2,3,3,2,3,4,5
意味,いみ,イミ,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,3,5,5,5,5,5,5,5,5,5
あー,あー,アー,5,5,1,5,1,3,1,4,5,4,1,5,4,5,5,1,5,5,5,5,4,4,1,1,4,4,1,1,1,1,5,4,4,1,2,5
最初,さいしょ,サイショ,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,2,5,5,5,5,4,5,5,5,5
どこ,どこ,ドコ,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,5,5,5,4,4,5,5,5,5,5,4,5
しっかり,しっかり,シッカリ,5,5,3,5,1,4,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,1,4,5,5,4,4,5,5,4,5,5,3,5
実際,じっさい,ジッサイ,5,5,5,4,5,5,5,4,4,4,1,4,5,4,4,5,4,4,4,5,5,5,5,5,4,4,2,4,5,5,4,4,5,5,5,5
普通,ふつう,フツウ,5,5,4,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,4,5,5,5,5
なんか,なんか,ナンカ,5,5,2,5,2,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,5,2,5,3,2,2,5,5,5,2,2,5
ちゃん,ちゃん,チャン,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,5,5,5,3,3,5,5,5,5,5,5,5
状態,じょうたい,ジョウタイ,5,5,5,4,5,5,5,4,5,5,1,5,5,5,4,5,5,5,4,5,5,5,5,2,5,4,1,5,5,5,5,5,5,5,5,5
こっち,こっち,コッチ,5,5,1,5,4,4,3,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,1,1,5,5,1,2,2,5,5,4,5,5,2,5
めっちゃ,めっちゃ,メッチャ,5,1,1,4,1,1,2,4,4,4,1,1,1,1,1,1,3,3,4,3,2,4,4,1,1,4,4,1,1,1,4,1,2,1,1,5
もし,もし,モシ,5,3,4,5,1,5,4,5,5,5,5,5,5,2,3,5,5,5,5,5,5,5,4,4,5,5,5,3,3,5,5,5,5,2,3,5
全部,ぜんぶ,ゼンブ,5,5,3,5,5,4,4,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,4,4,4,5,5,5,5,5,3,5
状況,じょうきょう,ジョウキョウ,5,5,5,5,3,5,5,5,5,5,1,5,5,5,4,5,5,5,4,5,5,5,5,2,4,5,1,4,5,5,5,5,5,5,5,5
風,ふり,フリ,5,5,5,5,5,5,4,5,5,4,5,4,5,5,4,5,5,5,5,5,5,5,5,4,5,4,2,5,5,5,5,4,5,5,5,5
他,ほか,ホカ,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
無い,ない,ナイ,5,5,4,4,1,5,5,5,4,4,5,5,4,5,5,5,4,4,4,5,3,3,5,2,5,5,5,4,5,5,4,5,5,5,5,5
ああ,ああ,アア,5,5,2,5,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,5,5,5,3,3,4,5,5,5,4,2,5
ねぇ,ねぇ,ネェ,5,1,1,5,1,1,3,1,4,4,1,1,4,1,1,1,5,5,4,5,5,5,1,1,1,4,1,1,1,1,4,5,4,1,2,5
よい,よい,ヨイ,5,2,4,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,3,3,5,2,5,5,5,5,5,5,5,5,5,5,4,5
つける,つける,ツケル,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5
国,くに,クニ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,5,5,4,4,5,4,3,5,5,5,5,5,5,4,5,5
部分,ぶぶん,ブブン,5,5,5,4,4,5,5,4,4,4,1,4,5,4,4,5,4,4,4,5,4,4,5,1,5,4,1,5,5,5,4,5,5,5,5,5
関係,かんけい,カンケイ,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,2,5,5,5,5,5,5,5,5,5
っ,っ,ッ,5,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,2,1,1,1,1,1,1,1,4,5,1,1,1
強い,こわい,コワイ,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,2,5,5,4,5,5,5,5,5,5,5,5,5
下,しも,シモ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,1,5,5,5,5,5,5,5,5,5
第,だい,ダイ,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5
ぞ,ぞ,ゾ,5,5,3,5,1,5,4,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,1,1,5,5,5,5,5,1,5,5,5,1,4,5
美味しい,おいしい,オイシイ,5,5,2,4,1,5,5,5,3,3,4,5,3,5,5,4,2,2,4,5,1,1,5,1,4,5,5,2,3,5,3,3,4,5,2,5
全然,ぜんぜん,ゼンゼン,5,5,2,5,5,4,4,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,1,4,5,4,2,2,4,5,4,4,5,2,5
シ,シ,シ,5,1,3,4,1,1,1,1,4,2,1,1,4,3,3,1,3,3,5,4,3,3,1,3,1,3,1,4,4,1,4,4,3,1,4,2
変わる,かわる,カワル,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,4,4,5,5,5,5,5,5,4,5
お前,おまえ,オマエ,5,1,3,5,1,1,3,5,5,5,1,1,5,1,1,4,5,5,5,5,5,5,5,2,5,5,5,3,3,1,5,5,5,1,3,5
多分,たぶん,タブン,5,5,2,4,5,4,4,5,4,4,5,4,4,4,5,4,4,4,5,5,5,5,4,1,5,4,5,1,2,5,4,4,4,5,1,5
個,か,カ,5,5,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,5,5,4,5,4,4,4,4,5
物,ぶつ,ブツ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5
終わる,おわる,オワル,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,1,1,5,1,5,5,3,4,4,5,5,5,5,5,5,5
手,て,テ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,1,5,5,5,5,5,5,5,5,5
髙,はしごだか,ハシゴダカ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1
一緒,いっしょ,イッショ,5,5,4,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,1,4,5,4,3,3,5,5,5,5,5,4,5
音,おと,オト,5,5,5,5,5,5,4,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,3,5,5,5,5,5,5,5,5,5
絶対,ぜったい,ゼッタイ,5,5,4,5,4,4,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,2,4,5,4,3,3,5,5,4,5,5,4,5
間,はざま,ハザマ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,4,5,5,5,5,5,5,5,5,5
あぁ,あぁ,アァ,5,1,1,5,1,1,1,1,4,4,1,1,3,1,1,1,5,5,5,5,5,5,1,1,1,4,1,1,1,1,4,4,5,1,1,5
取る,とる,トル,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5
新しい,あたらしい,アタラシイ,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,1,5,3,5,5,3,4,5,5,5,5,5,5,4,5
大きい,おおきい,オオキイ,5,5,4,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,2,5,5,3,5,5,5,5,5,5,5,5,5
まま,まま,ママ,5,5,5,5,4,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,3,1,5,5,5,5,5,5,5,5,5,2,5,5
大丈夫,だいじょうふ,ダイジョウフ,5,5,2,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,4,1,2,5,5,5,5,5,2,5
二,に,ニ,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5
関する,かんする,カンスル,5,5,5,1,1,5,5,3,2,4,5,4,1,4,4,5,4,4,4,1,1,1,2,1,3,4,1,4,3,5,2,5,5,4,1,4
ほう,ほう,ホウ,5,5,4,5,5,3,4,5,5,5,3,4,5,4,4,5,5,5,5,5,5,5,5,3,5,5,5,5,5,2,5,3,5,5,4,5
頑張る,がんばる,ガンバル,5,5,1,5,1,5,5,4,5,5,5,5,4,5,5,4,5,5,5,5,1,1,5,1,2,5,5,2,2,5,5,5,4,5,2,5
いたす,いたす,イタス,5,5,1,5,1,5,5,5,4,4,5,4,5,4,4,5,4,5,4,4,1,1,5,1,5,4,5,3,3,5,4,5,4,5,2,5
もん,もん,モン,5,4,3,5,5,3,4,5,5,5,3,4,5,4,3,5,5,5,5,5,5,5,3,3,5,5,5,5,5,4,5,4,5,4,3,5
登録,とうろく,トウロク,5,4,5,3,2,4,5,3,3,4,1,4,3,3,3,3,3,3,3,3,4,4,3,3,2,3,1,3,4,4,3,4,3,3,5,5
もっと,もっと,モット,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,5,5,5,3,3,5,5,5,5,5,3,5
言葉,ことば,コトバ,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,3,5,5,5,5,5,5,5,5,5
所,しょ,ショ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5
じゃ,じゃ,ジャ,5,3,4,5,1,4,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,1,2,5,5,5,5,5,2,5,5,5,3,4,5
人間,じんかん,ジンカン,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,3,5,5,5,5,5,5,5,5,5
アメリカ,アメリカ,アメリカ,5,5,5,4,3,5,5,4,5,1,1,1,5,1,1,4,3,3,4,3,5,5,2,5,5,3,4,5,5,1,5,3,5,1,5,5
神,しん,シン,5,4,5,5,5,4,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,2,5,5,5,5,5,5,5,5,5
ちゃんと,ちゃんと,チャント,5,5,2,5,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,2,5,5,5,5,5,2,5
上がる,あがる,アガル,5,5,3,5,1,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,1,1,5,1,4,5,5,4,4,5,5,4,5,5,4,5
彼,かの,カノ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5
私たち,わたしたち,ワタシタチ,5,1,1,5,1,1,5,5,5,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,5,5,5,1,1,1,5,4,1,1,1,5
別,べつ,ベツ,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,1,5,5,5,5,5,5,5,5,5
説明,せつめい,セツメイ,5,5,5,4,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,2,4,4,5,5,5,5,5,5,5
力,りき,リキ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,3,5,5,5,5,5,5,5,5,5
悪い,にくい,ニクイ,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,4,5,5,5,5,5,5,5,4,5
受ける,うける,ウケル,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,4,5,5,5,5,5,5,5,5,5
生きる,いきる,イキル,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,2,5,5,3,4,4,5,5,5,5,5,4,5
ぁ,ぁ,ァ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,1,3,5,1,2,1
り,り,リ,5,3,4,5,5,5,5,3,5,5,5,5,5,5,5,4,5,5,5,5,5,5,2,4,3,4,1,5,5,3,5,5,5,2,5,5
ほんと,ほんと,ホント,5,1,1,5,1,1,3,1,4,4,1,1,4,1,1,1,4,4,5,4,4,4,1,1,1,4,5,1,1,1,4,1,4,1,1,4
べし,べし,ベシ,5,4,2,5,1,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,3,3,4,5,5,1,5,5,5,1,5,5
しかし,しかし,シカシ,5,4,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,3,3,1,5,5,5,1,5,5
かける,かける,カケル,5,5,3,5,1,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,1,4,5,5,5,5,5,5,5,5,5,5,5
お金,おかね,オカネ,5,1,1,5,1,1,4,5,5,1,1,1,4,1,1,1,1,1,1,4,1,1,5,2,4,4,2,2,3,1,5,4,1,1,3,5
えっ,えっ,エッ,5,5,1,5,1,4,3,5,5,5,1,5,4,5,5,4,5,5,5,5,5,5,1,1,4,5,5,2,1,1,5,4,5,1,2,5
やばい,やばい,ヤバイ,5,5,1,4,1,3,3,5,3,4,4,5,2,5,4,3,5,5,4,4,1,1,1,1,3,4,1,2,1,4,3,1,3,5,1,5
点,てん,テン,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,5,4,4,5,5,5,5,4,5,5,5,5
いろんな,いろんな,イロンナ,5,5,2,4,1,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,5,1,1,4,4,3,4,4,2,5
ポイント,ポイント,ポイント,5,4,4,4,1,4,5,4,5,5,1,1,3,1,1,3,4,4,4,4,4,4,4,4,3,4,5,3,3,4,4,5,4,4,4,5
数,すう,スウ,5,4,5,5,5,5,5,4,5,4,1,4,5,4,4,5,4,4,4,5,5,5,5,3,5,5,3,5,5,5,5,5,5,5,5,5
怖い,こわい,コワイ,5,5,2,5,1,4,4,5,5,5,5,5,5,5,5,4,5,5,5,5,1,1,5,1,5,5,4,3,3,5,5,5,5,5,3,5
始める,はじめる,ハジメル,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,5,4,4,5,5,5,5,5,5,5
データ,データ,データ,5,5,5,4,1,4,5,4,4,4,1,1,3,1,1,4,4,4,4,4,4,4,1,4,3,4,5,4,4,3,4,5,4,4,5,5
面白い,おもしろい,オモシロイ,5,5,2,5,1,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,1,1,5,2,5,5,4,3,3,5,5,5,5,5,3,5
ずっと,ずっと,ズット,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,5,5,5,3,3,5,5,4,5,5,3,5
おいしい,おいしい,オイシイ,5,5,2,5,1,5,4,5,5,5,4,5,4,5,5,4,5,5,5,4,1,1,5,1,4,5,5,2,3,5,5,3,4,5,2,5
ほど,ほど,ホド,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,5,5,5,5,5,3,5,5,5,3,5,5
