word,hiragana,katakana,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_LUW,BCCWJ_SUW,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3,RSPEER
似る,にる,ニル,5,5,5,5,5,5,4,5,5,5,5,5,5,5,2,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
終わり,おわり,オワリ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1,5,4,4,1,5,5,5,1,5,5,5,5,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,1,3,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,1,5,5,5
昼,ひる,ヒル,5,5,5,5,4,4,5,4,5,5,5,5,5,5,3,4,5,4,4,4,4,4,4,4,4,4,5,5,4,4,5,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,4,5,4,5,4,3,4,5,4,4,4,4
右,みぎ,ミギ,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,4,5,5,5,4,4,5,5,5,5,3,5,4,1,5,5,5,5,5,5,5,4,5,5,2,5,5,5,5,5,5,4,5,4,5,5,5,4,5,4,5,5,5,5
確認,かくにん,カクニン,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5
辛い,つらい,ツライ,5,5,3,3,4,4,4,5,5,5,5,3,5,5,2,4,1,5,5,5,5,4,4,5,4,5,5,4,3,4,4,5,1,1,4,5,1,5,4,4,4,4,4,3,3,4,4,5,4,4,5,5,5,5,5,4,4,5,4,5,5,4,4,5,5,5,3,5,5,4
キョウト,キョウト,キョウト,5,5,5,4,4,5,4,4,5,5,5,5,5,5,1,1,1,1,5,1,1,1,1,1,1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,4,5,5,5,5,4,5,1,1,1,1,1,1,1,1,1
広い,ひろい,ヒロイ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,1,1,4,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4
下りる,おりる,オリル,5,5,5,4,5,5,5,5,5,5,5,4,5,5,1,4,1,5,5,4,4,4,4,5,4,4,4,1,4,4,4,4,1,1,2,4,1,4,4,1,4,4,3,5,4,4,4,4,3,4,5,5,3,5,4,5,5,5,4,5,4,5,4,3,4,5,2,4,4,1
中国,ちゅうごく,チュウゴク,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,4,4,5,5,5,4,5,1,1,5,3,2,4,3,3,3,2,5,5,5,2,5,4,3,1,4,3,4,4,5,2,2,2,2,3,1,4,4,4,4,4,3,4,4,5,5,1,5,3,5,1,5,5,5,5
第,だい,ダイ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,1,3,4,5,3,5,4,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
探す,さがす,サガス,5,5,5,5,5,4,5,5,5,5,5,5,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,4,5,5,4
かしら,かしら,カシラ,5,5,5,5,5,5,4,5,5,5,5,5,4,5,2,5,1,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,1,5,1,1,1,1,1,3,1,1,5,1,1,5,5,4,4,5,4,4,4,5,5,5,4,1,5,5,5,1,1,3,4,5
感ずる,かんずる,カンズル,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,5,5,5,1,1,5,5,3,5,5,1,5,5,5,1,1,1,2,1,1,3,1,1,2,3,3,2,3,2,2,3,2,1,1,5,5,5,5,5,5,5,4,5,5,5,1,5,5,5,1,1,5,1
中学,ちゅうがく,チュウガク,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,4,4,4,4,4,4,4,5,5,4,4,5,2,3,3,4,3,4,4,4,5,4,4,5,5,4,4,1,2,3,4,1,5,4,5,5,4,5,4,5,5,5,3,4,1,4,3,5,4,4,4
真ん中,まんなか,マンナカ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,1,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,3,4,4,4,4,4,4,4,4,4,4,3,5,5,5,5,5,5,5,5,4,4,4,4,1,4,4,2,5,5,4
旅行,りょこう,リョコウ,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,4,5,4,5,5,4,5,5,5,5,4,5,5,4,4,5,3,5,5,5,4,4,4,4,4,5,4,5,5,5,4,4,4,3,4,1,5,4,5,5,4,4,5,4,5,5,4,5,1,5,4,5,5,5,5
クラス,クラス,クラス,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,1,4,5,5,1,5,5,1,4,1,1,5,5,5,5,5,4,4,5,1,4,1,5,4,4,5,5,4,4,5,4,4,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,1,5,5,5,4,5,5
焼く,やく,ヤク,5,5,5,4,4,5,4,4,5,5,5,5,5,5,2,5,1,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,1,1,3,4,1,5,4,3,5,5,5,5,4,5,5,4,5,5,3,5,3,5,4,5,5,5,4,4,5,5,5,4,4,5,3,4,5,3
空く,あく,アク,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,4,1,4,4,5,5,4,4,4,4,4,5,4,4,4,4,5,2,1,2,5,1,5,4,4,5,5,5,4,4,5,4,5,4,5,5,4,4,4,4,4,4,4,5,5,4,5,4,3,4,5,2,4,4,2
遅い,おそい,オソイ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,4,5,4,5,5,5,5,4,5,5,4,5,5,4
週,しゅう,シュウ,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,4,3,4,4,5,4,4,4,4,4,4,3,4,4,4,3,3,4,4,5,4,3,3,3,1,4,4,4,4,4,3,3,3,3,3,2,4,3,5,4,4,5,5,4,5,5,3,4,1,3,3,4,4,4,5
時期,じき,ジキ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,4,4,4,5,4,4,5,4,4,4,4,4,4,5,4,1,4,4,5,5,5,5,4,5,5,4,5,5,4,4,5,5,5,5,5,5,5,4,5,5,5,4,3,5,5,5,5,5,5
口,くち,クチ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
つく,つく,ツク,5,5,5,5,5,5,5,4,5,4,4,5,5,5,4,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
急,きゅう,キュウ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,2,4,5,5,5,4,4,4,4,4,4,4,4,5,4,4,4,5,4,5,4,5,4,5,5,5,5,5,5,5,4,5,5,5
嫌い,きらい,キライ,5,5,5,4,5,5,4,5,5,5,5,5,5,5,3,5,1,4,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,1,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,3,4,4,5
全員,ぜんいん,ゼンイン,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,3,5,5,5,5,5,5,4,5,5,5,5,5,5
丸,まる,マル,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,4,4,1,5,4,4,5,5,4,5,5,5,4,4,4,4,4,4,2,1,4,3,4,4,4,4,3,4,3,3,3,5,4,5,5,5,5,4,5,5,5,5,5,4,5,3,5,5,5,4,4,5
ワイン,ワイン,ワイン,5,5,5,3,4,4,4,4,5,5,5,3,5,5,4,4,1,4,4,4,4,5,5,1,4,1,1,4,3,3,3,3,5,5,4,1,4,4,3,1,4,3,3,4,3,3,3,3,2,4,5,5,3,5,4,5,3,4,4,5,5,4,5,1,4,3,4,4,4,4
室,しつ,シツ,5,5,5,5,5,4,5,5,5,5,3,5,5,5,5,5,5,1,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,5,4,3,4,4,4,4,4,4,4,4,4,1,3,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,4,5
沢山,たくさん,タクサン,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,5,5,5,5,5,3,3,5,4,5,5,5,5,5,3,4,5,5,4,5,1,5,5,5,2,3,4,2,3,3,4,4,2,3,5,5,5,5,5,5,5,5,5,5,5,5,3,5,4,5,2,4,5,5
個人,こじん,コジン,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,4,5,5,5,4,4,5,5,5,4,4,5,4,4,5,4,5,5,5,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,1,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5
本人,ほんにん,ホンニン,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,4,4,5,5,4,4,5,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,4,5,4,4,4,5,5,5,5,5,5,4,5,5,5,5,5,5
式,しき,シキ,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,4,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,3,5,4,4,4,4,5,4,5,4,4,4,3,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5
始まる,はじまる,ハジマル,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,4
筈,はず,ハズ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,2,2,5,5,5,5,5,5,2,3,4,5,5,3,4,1,5,5,5,5,2,3,5,5,2,3,3,2,2,5,5,5,5,5,4,5,5,5,5,5,5,2,5,4,5,2,5,2,3
張る,はる,ハル,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,1,5,5,5,5,4,4,4,5,5,4,5,5,5,4,5,1,1,3,5,2,5,4,4,5,5,5,5,5,5,4,5,5,5,4,5,4,5,4,4,5,4,4,5,5,5,4,4,5,5,3,4,4,2
笑う,わらう,ワラウ,5,5,5,5,5,5,5,4,5,5,5,5,5,5,2,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,4,5,4,4,5,5,5,5,5,5,5,5,5,5,4,5,5,4
道,みち,ミチ,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,4,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5
近く,ちかく,チカク,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
ねん,ねん,ネン,5,5,5,5,4,5,4,5,5,5,4,4,5,5,4,5,5,4,4,3,5,5,5,5,4,4,4,4,4,4,4,3,3,4,3,5,5,5,2,5,2,2,3,3,2,5,3,5,3,5,5,3,3,2,3,5,4,3,3,3,4,5,5,4,3,5,3,3,5,4
病院,びょういん,ビョウイン,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,4,4,4,5,5,5,4,4,5,4,5,5,5,5,5,4,4,4,4,3,5,1,5,4,5,5,5,4,5,4,5,5,3,5,1,5,5,5,5,5,5
要,よう,ヨウ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,4,4,4,4,3,3,3,3,4,3,4,4,4,3,3,5,5,4,4,4,4,4,5,3,3,4,3,3,3,3,3,3,4,5,5,5,5,5,5,3,4,5,4,4,4,5,5,4,4,4,4,5,4
ゼロ,ゼロ,ゼロ,5,5,5,5,5,5,5,4,5,5,4,5,5,5,4,5,1,4,4,4,1,5,1,1,3,1,1,4,1,1,1,4,4,4,4,1,5,1,4,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,4,4,4,4,5,5,5,1,4,4,4,5,5,5
途中,とちゅう,トチュウ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5
無し,なし,ナシ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,1,5,5,5,2,2,3,5,3,5,5,5,3,3,3,4,5,5,4,4,5,3,5,4,2,3,4,2,5,3,3,4,3,1,5,5,5,5,5,5,4,5,5,4,5,5,2,4,3,5,3,4,4,5
ヨコハマ,ヨコハマ,ヨコハマ,5,5,5,3,4,5,5,5,5,5,5,4,5,5,2,1,1,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,4,4,3,5,4,4,4,1,1,1,1,1,2,1,1,1
あんな,あんな,アンナ,5,5,5,5,4,5,5,5,5,5,5,5,5,5,2,5,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,3,4,4,4,4,5,4,5,4,5,5,5,5,5,2,5,5,4
伯母,おば,オバ,5,5,4,4,4,5,5,5,5,5,5,4,5,5,2,4,3,4,4,3,5,2,3,5,4,4,5,4,4,4,2,4,2,3,2,1,1,4,4,1,2,3,4,2,2,2,3,2,2,3,4,4,3,5,4,5,3,5,5,5,4,4,2,1,3,4,2,2,3,3
区,く,ク,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,4,4,5,4,5,3,4,4,4,4,3,4,4,4,3,2,4,4,5,2,3,5,3,1,3,3,4,3,3,2,3,2,2,5,1,5,4,5,5,4,5,5,5,4,5,4,4,3,5,3,5,5,4,5
煩い,うるさい,ウルサイ,5,5,5,4,4,5,5,5,5,5,5,4,5,5,1,5,1,4,4,3,5,5,5,5,4,5,5,5,5,5,2,2,1,1,3,2,1,4,5,5,2,2,2,2,4,2,5,2,2,5,5,4,3,4,4,4,4,5,4,4,4,5,5,5,2,5,2,4,4,4
社会,しゃかい,シャカイ,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,4,4,5,5,5,4,4,5,4,4,4,4,5,5,5,4,5,5,4,1,4,4,4,4,5,4,4,4,4,4,1,5,5,5,5,5,5,4,5,5,5,4,4,4,5,4,5,5,5,5
台,だい,ダイ,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,4,5,3,5,5,4,5,5,5,5,4,4,5,4,4,4,4,5,5,5,4,4,5,4,1,4,4,4,4,5,4,4,4,4,3,5,5,4,5,4,4,5,4,4,5,5,5,5,4,5,4,5,5,5,5
略,りゃく,リャク,5,5,5,5,5,4,5,5,5,5,5,5,5,5,3,2,4,5,5,5,2,2,2,4,3,4,4,3,1,1,2,2,2,2,4,2,4,3,4,3,2,2,3,2,4,2,2,2,1,2,1,5,5,5,5,5,4,5,4,5,5,5,2,1,3,5,4,2,3,4
足りる,たりる,タリル,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,1,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,1,1,2,5,1,4,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,5,4,5,4,5,4,5,4,5,5,5,5,5,3,4,5,2
歌う,うたう,ウタウ,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,1,5,5,5,5,5,5,5,4,4,5,4,4,4,5,4,1,1,4,4,1,4,4,5,5,5,4,5,5,4,4,4,5,5,4,5,4,5,5,4,4,5,4,4,5,4,5,4,4,5,5,5,5,4
遠い,とおい,トオイ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,1,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,1,1,4,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,4,5,4,4,5,4,5,5,4,5,5,4,5,5,4,4,4,4
ワン,ワン,ワン,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,1,3,5,4,1,5,5,1,3,1,1,4,5,5,5,2,5,5,4,1,5,1,4,1,3,3,4,4,3,3,4,3,2,5,1,5,5,5,5,4,4,5,4,5,5,4,5,1,4,4,4,4,4,4
熱い,あつい,アツイ,5,5,5,4,5,5,4,4,5,5,5,4,5,5,2,5,1,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,2,4,4,4,4,4,4,4,5,5,5,5,5,5,3,5,5,4
可哀想,かわいそう,カワイソウ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,4,4,4,3,2,3,3,5,3,4,5,4,2,2,3,4,3,3,2,5,1,3,4,4,3,3,4,3,4,4,3,4,3,3,5,4,3,5,4,4,5,4,5,4,4,4,3,3,3,5,1,3,3,3
木,き,キ,5,5,5,3,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,5,5,5,4,5,5,5,5,5,5,4,5,5,1,5,5,5,5,5,5,5,5,4,5,5,5,3,5,5,5,5,5,5
きつい,きつい,キツイ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,3,1,1,4,4,5,5,5,4,4,3,4,4,5,4,4,5,4,4,5,4,4,4,5,5,5,4,4,4,1,4,5,2,4,4,4
簡単,かんたん,カンタン,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5
降る,ふる,フル,5,5,5,4,4,5,4,5,5,5,5,5,5,5,2,5,1,5,4,5,4,4,4,4,5,4,5,5,4,4,5,4,2,2,3,4,1,5,4,4,4,5,5,4,5,5,4,4,5,5,5,5,4,5,4,5,5,4,4,4,4,4,4,1,5,5,4,4,4,3
ページ,ページ,ページ,5,4,5,5,5,4,5,4,4,5,4,5,5,5,5,4,4,5,5,5,3,4,4,1,5,1,1,5,4,4,4,4,4,4,5,1,2,4,4,4,4,4,5,4,5,4,4,4,4,3,5,5,5,5,5,5,5,4,4,4,5,4,4,1,5,4,5,5,5,5
先輩,せんぱい,センパイ,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,5,2,5,5,5,5,5,5,5,4,5,4,5,5,5,4,5,4,5,5,5,4,5,4,5,5,5,5,5,5,5,4,4,5,4
マン,マン,マン,5,5,5,4,5,5,5,5,5,4,5,4,5,5,5,5,1,2,5,4,1,5,5,1,4,1,1,4,5,5,4,3,5,5,5,1,5,1,4,4,4,4,5,4,4,3,4,3,3,4,4,4,4,5,4,4,3,4,4,4,5,4,5,1,4,4,5,5,4,5
辺り,あたり,アタリ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,1,5,5,5,5,4,4,4,4,5,5,5,5,5,5,5,4,4,4,5,1,5,4,4,4,5,4,5,3,5,4,5,4,4,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,3,5,5,4
菓子,かし,カシ,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,3,4,3,4,3,3,3,5,5,4,4,5,5,4,4,5,3,4,4,3,2,2,3,3,4,3,3,3,3,2,3,2,3,2,2,4,5,4,5,4,4,3,5,4,5,5,5,3,1,5,5,3,2,3,3
塩,しお,シオ,5,5,5,3,4,5,4,4,5,5,5,5,5,5,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,4,4,3,1,4,4,4,4,4,3,3,3,4,4,4,4,2,5,4,4,4,4,5,4,5,4,4,4,4,4,4,4,5,4
ほど,ほど,ホド,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,4,5,5,5,5
経つ,たつ,タツ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,1,5,5,5,4,4,4,4,4,5,5,5,4,4,3,5,1,1,3,5,1,4,3,5,4,4,5,4,4,5,4,5,5,4,5,5,4,5,5,5,5,5,4,5,5,5,4,4,5,5,3,5,5,3
花,はな,ハナ,5,5,5,3,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,4,5,4,4,4,5,5,5,5,5,5,5,5,5,5
必ず,かならず,カナラズ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5
程度,ていど,テイド,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,4,5,5,5,5,5,4,4,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5
有り,あり,アリ,5,5,5,5,4,5,5,5,5,5,4,5,5,5,2,4,1,4,5,4,5,4,5,5,4,5,5,1,5,5,5,2,3,3,4,1,4,2,3,3,1,2,2,1,2,2,1,2,2,4,5,3,4,3,3,3,3,3,3,3,5,5,4,4,2,5,4,3,2,4
うち,うち,ウチ,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,1,1,1,5,1,5,5,3,5,3,4,5,5,5,5,5,5,5,5,1,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,1,2,2,1,2,2,2,2,2,5,5,5,3,5,5,5,5
学生,がくせい,ガクセイ,5,5,5,5,4,5,5,4,5,5,4,5,5,5,5,4,5,5,5,5,4,4,5,5,5,4,5,5,4,4,5,4,4,4,5,4,4,5,4,4,5,4,4,5,5,4,3,4,4,5,1,5,5,5,5,5,5,5,5,5,5,4,5,1,5,5,5,4,5,5
歌,うた,ウタ,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,5,5,5,5,5,4,5,5,4,5,5,5,4,5,5,4,5,4,5,5,3,5,5,5,5,4,5,5,4,5,5,4,5,4,5,5,5,5,5,5
音楽,おんがく,オンガク,5,5,4,5,5,4,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,4,4,5,4,5,5,5,4,5,4,4,4,4,4,4,5,5,4,4,4,3,5,1,5,5,5,5,4,4,5,4,5,5,3,5,5,5,4,5,5,5,5
関する,かんする,カンスル,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,1,1,5,5,5,3,2,5,5,1,4,4,5,4,4,4,1,1,1,1,3,1,3,4,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,1,5,5,1
会話,かいわ,カイワ,5,5,4,5,5,5,5,4,5,5,5,5,5,5,4,4,4,5,5,5,4,5,5,5,5,4,5,5,4,4,5,5,5,5,5,4,1,5,4,5,5,5,5,4,5,5,5,5,5,5,1,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5
休む,やすむ,ヤスム,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,1,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,1,1,3,5,1,5,5,5,5,5,5,5,4,5,5,5,5,5,3,4,3,5,4,4,3,4,4,5,4,5,5,5,5,5,2,4,4,3
ゆっくり,ゆっくり,ユックリ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,5,5,4,4,5,5,5,5,5,5,3,5,5,5
