word,hiragana,katakana,CC100_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_LUW,BCCWJ_SUW,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
抜ける,ぬける,ヌケル,4,5,5,4,4,4,4,5,5,5,4,4,4,4,5,2,4,1,4,4,4,4,4,4,4,5,4,5,5,5,4,5,1,1,3,5,1,5,4,4,4,5,5,4,4,5,5,5,5,4,4,4,4,4,4,4,4,5,4,5,4,5,4,4,5,3,5,3,4,5
高校生,こうこうせい,コウコウセイ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,4,4,1,1,3,1,1,1,1,1,1,2,1,1,4,3,2,3,4,4,4,4,4,4,4,4,2,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,4,4,4
怪我,けが,ケガ,4,4,4,3,4,4,4,3,4,4,5,4,4,4,4,4,3,4,4,4,4,2,3,5,4,4,4,4,3,3,3,4,4,4,3,4,1,4,4,5,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,5,3,4,4,4,5,3,4,3
取材,しゅざい,シュザイ,4,4,4,3,4,4,3,3,4,4,4,3,3,4,3,4,4,2,4,4,4,4,4,4,4,3,4,4,3,3,4,3,3,3,4,3,2,4,3,1,4,4,4,4,4,3,3,2,2,4,1,3,3,4,3,3,3,4,3,3,4,2,4,1,4,4,3,4,4,4
割合,わりあい,ワリアイ,4,3,3,4,4,4,3,3,3,3,3,3,4,3,3,4,2,4,5,4,2,2,2,2,3,2,2,3,2,2,2,2,2,2,4,2,1,2,2,1,3,3,2,2,4,3,2,2,3,2,2,4,5,4,4,5,4,4,4,4,4,3,2,1,3,3,3,3,4,4
アレルギー,アレルギー,アレルギー,4,4,4,3,4,4,3,3,3,3,4,2,4,4,4,2,2,1,3,3,3,3,3,1,1,1,1,2,2,2,3,2,3,3,3,2,1,1,2,1,3,2,2,2,2,1,2,2,2,2,3,3,2,4,3,3,3,3,3,3,4,2,3,1,2,3,2,2,3,3
ガス,ガス,ガス,4,4,4,5,3,4,4,3,4,4,5,5,3,4,5,4,4,3,3,4,4,4,4,1,4,1,1,4,4,4,3,2,4,4,4,1,4,4,3,1,3,3,3,3,3,3,4,3,2,3,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,3,4
障害者,しょうがいしゃ,ショウガイシャ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,4
程,ほど,ホド,4,2,2,3,3,4,3,3,3,2,3,3,3,3,2,4,3,5,3,3,5,3,3,2,4,3,3,5,3,3,3,4,4,4,4,4,2,5,5,5,3,3,4,3,3,3,3,4,4,4,5,3,4,3,3,3,3,4,3,3,3,3,3,4,4,4,3,4,3,4
結論,けつろん,ケツロン,4,4,3,4,5,4,3,5,3,4,4,2,4,4,4,4,3,4,4,4,4,4,4,4,4,3,3,4,3,3,3,4,4,4,4,3,1,4,3,1,4,4,3,4,4,4,4,4,5,4,1,4,5,4,4,5,4,4,4,4,3,4,4,4,4,4,4,3,4,4
正に,まさに,マサニ,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,1,5,4,4,2,2,4,2,4,4,5,2,2,2,2,2,2,3,1,2,4,4,4,4,2,2,2,2,2,2,2,4,2,5,4,4,4,4,4,5,4,4,4,4,4,2,3,2,2,4,2,2,3
バッグ,バッグ,バッグ,4,4,4,4,4,4,4,3,3,4,4,4,3,4,4,3,3,1,4,4,4,4,4,1,4,1,1,4,2,2,3,3,4,4,3,1,2,4,3,3,4,3,4,3,3,3,3,3,1,3,4,3,2,4,3,4,3,3,3,3,5,4,4,3,4,4,4,2,4,4
寄せる,よせる,ヨセル,4,3,3,3,4,4,4,3,4,3,3,3,4,3,3,2,3,1,4,4,3,3,3,3,4,3,3,4,3,3,3,4,1,1,2,4,1,4,3,4,3,4,3,3,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,2,4,4,4,4
出身,しゅっしん,シュッシン,4,4,4,4,4,4,3,3,5,4,4,4,4,4,4,5,3,3,3,4,4,4,4,4,4,3,3,4,3,3,3,3,4,4,4,2,5,4,3,3,4,4,4,4,4,4,4,3,3,4,1,4,4,4,4,4,4,4,4,5,4,4,4,1,4,4,3,5,4,4
窓口,まどぐち,マドグチ,4,3,2,4,4,4,3,3,3,3,3,2,4,4,3,3,2,2,4,4,2,2,2,2,2,1,1,3,1,1,1,2,2,2,3,2,1,2,1,1,3,2,2,3,3,2,2,2,2,2,1,3,2,3,3,3,3,3,3,3,4,3,2,1,2,3,2,3,3,3
劇場,げきじょう,ゲキジョウ,4,3,3,3,4,4,3,4,3,3,3,2,3,3,2,5,3,4,3,4,3,3,3,3,4,3,2,4,3,3,2,2,3,3,4,2,3,3,2,1,3,2,3,3,3,2,3,2,2,3,1,4,4,4,4,3,4,3,3,3,4,2,3,4,3,4,3,5,4,3
噂,うわさ,ウワサ,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,3,4,5,4,4,5,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,1,4,4,5,4,4,4,4,3,4,4,4,4,4,4,4,2,4,3,3,3,3,4,3,4,5,4,4,4,4,5,3,4,4
選挙,せんきょ,センキョ,4,4,4,3,4,4,3,3,3,4,3,4,3,4,4,5,3,3,4,4,3,4,4,4,3,3,3,3,3,3,3,3,4,4,4,2,3,3,2,1,3,2,3,3,3,2,2,2,2,3,1,4,4,4,4,4,3,4,4,4,4,2,4,1,3,5,3,5,4,5
自社,じしゃ,ジシャ,4,2,3,3,3,4,3,3,3,3,3,3,3,3,2,4,1,1,3,3,2,1,2,2,2,1,1,2,1,1,1,1,2,2,3,1,1,1,1,1,2,1,2,1,3,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,3,1,1,1,2,3,1,4,3,3
勇気,ゆうき,ユウキ,4,3,3,3,3,4,3,3,3,3,3,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,5,3,4,2,4,3,3,3,3,3,4,4,4,4,1,4,4,4,3,3,4
酵素,こうそ,コウソ,4,3,3,4,3,4,4,3,3,3,2,3,3,3,3,4,1,1,3,3,2,2,2,2,2,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1,3,2,2,2,2,2,2,3,1,2,1,1,3,1,3,1,3
ちなみ,ちなみ,チナミ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,4,3,1,4,4,1,4,4,4,4,4,4,1,3,3,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,4,4,4,4,4,4,4,4,4,5,5,1,2,4,2,4,1,1,5
戻す,もどす,モドス,4,4,4,5,4,5,4,4,4,5,5,4,4,4,4,3,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,3,5,1,4,4,3,4,4,4,4,4,5,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,4
要する,ようする,ヨウスル,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,1,4,4,2,2,3,3,3,4,4,4,4,4,4,2,1,1,3,2,1,3,3,1,3,3,3,3,4,3,3,3,3,2,2,5,5,5,4,4,5,5,4,4,4,4,2,3,4,3,4,3,3,4
僅か,わずか,ワズカ,4,2,3,2,3,4,3,3,3,3,2,3,2,2,3,3,3,1,4,4,4,2,2,3,4,4,3,5,3,3,3,4,3,3,3,3,1,5,3,3,3,3,3,3,2,3,2,4,2,3,5,4,4,3,4,3,4,3,4,3,3,5,2,4,4,3,5,3,3,3
少年,しょうねん,ショウネン,4,4,4,3,3,4,4,3,3,4,3,4,3,4,3,5,4,5,4,5,4,4,4,4,5,5,4,5,5,5,5,4,5,5,4,4,3,5,4,3,4,4,4,4,4,4,4,4,3,5,1,4,3,5,4,5,4,4,4,5,4,5,4,4,5,4,4,5,4,4
腰,こし,コシ,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,3,4,5,5,4,4,4,4,4,5,4,4,5,4,4,4,5,3,3,4,5,1,5,4,4,4,4,4,4,4,5,4,5,4,4,3,4,3,4,4,3,3,3,3,5,4,5,4,4,5,4,5,3,4,4
大幅,おおはば,オオハバ,4,2,1,2,4,4,3,4,3,2,2,2,3,2,2,4,2,2,4,4,2,2,2,2,2,2,2,3,2,2,2,2,2,2,4,2,1,2,3,1,3,3,3,2,4,3,3,3,3,2,1,3,4,3,5,4,3,3,3,3,4,4,2,4,3,4,3,4,3,4
外す,はずす,ハズス,4,4,4,4,4,5,4,4,5,4,4,4,4,4,4,2,4,1,4,4,4,4,5,4,4,4,4,4,4,4,4,4,1,1,2,5,1,4,4,3,4,4,4,4,4,5,4,4,5,4,4,4,4,4,4,3,3,3,4,3,4,4,4,4,4,3,5,3,5,4
不満,ふまん,フマン,4,3,3,3,4,4,4,3,3,3,3,4,3,3,3,4,3,4,4,4,4,4,4,4,4,3,3,4,3,3,3,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,5,4,1,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,3,4,4
揃う,そろう,ソロウ,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,2,4,1,4,4,4,2,3,4,4,4,4,4,4,4,3,4,1,1,2,3,1,4,4,4,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,4,4,2,4,4,2,4,3,4,4
ロック,ロック,ロック,4,4,4,2,3,4,3,3,3,4,2,3,2,4,3,5,4,1,3,3,4,4,4,1,4,1,1,4,4,4,4,3,5,4,4,1,5,4,4,1,3,4,4,4,4,3,4,3,3,4,4,4,3,4,4,3,3,4,4,3,4,4,4,5,4,4,3,4,4,4
配置,はいち,ハイチ,4,3,3,4,4,4,3,3,3,4,3,3,4,3,3,4,3,3,3,4,3,3,4,4,3,3,3,4,3,3,3,3,4,4,4,3,2,3,3,1,3,4,3,3,4,4,4,3,4,3,1,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4
単に,たんに,タンニ,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,3,1,4,4,3,3,3,3,4,3,3,4,3,3,3,4,4,4,4,4,4,4,3,3,3,4,4,3,5,4,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,1,4,4,4,4,4,4
ブラック,ブラック,ブラック,4,4,4,4,4,4,4,4,3,4,4,3,2,4,4,4,4,1,3,4,3,4,4,1,3,1,1,3,4,4,4,2,4,4,3,2,5,3,3,4,3,3,3,3,2,3,3,3,3,4,4,3,3,4,3,3,3,4,3,3,4,4,4,5,3,4,3,4,4,4
性能,せいのう,セイノウ,4,2,2,3,3,4,3,3,3,3,2,2,3,2,2,4,3,2,4,4,2,2,3,3,3,3,2,3,3,3,2,3,3,3,4,3,3,3,3,1,2,3,3,2,3,3,3,3,4,2,1,4,5,3,4,4,3,4,4,4,4,4,2,4,3,4,3,4,4,4
静か,しずか,シズカ,4,4,4,4,3,4,3,4,5,4,4,4,4,4,4,3,4,1,5,4,4,4,5,5,5,4,4,5,4,4,4,4,5,5,4,4,2,5,4,4,4,4,4,4,4,5,4,5,5,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,5,3,3,4
真,ま,マ,4,4,4,4,4,4,3,3,4,4,4,4,3,3,4,4,5,5,4,4,4,5,4,4,4,5,4,5,5,5,4,5,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,5,5,5,1,4,4,4,5,4,4,4,5,4,4,4,5,4,5,4,4,5,4,4
旧,きゅう,キュウ,4,4,3,4,4,4,3,4,4,3,2,4,4,4,3,5,3,4,2,4,3,3,3,3,4,3,3,4,3,3,3,3,3,3,4,2,5,4,3,3,3,3,4,3,4,3,3,2,3,4,4,4,4,4,4,4,4,4,4,3,4,4,3,5,4,4,3,5,4,4
消す,けす,ケス,4,5,4,5,4,4,3,5,5,4,5,4,5,5,5,2,5,1,4,4,4,5,5,5,4,5,4,5,5,5,4,4,1,1,2,4,1,4,4,5,5,5,5,5,4,5,5,4,5,4,3,4,4,4,4,3,3,4,5,3,4,4,5,4,4,3,4,3,4,4
代金,だいきん,ダイキン,4,2,3,2,3,4,3,3,3,3,2,2,3,2,2,2,2,3,3,3,2,3,3,3,2,2,2,3,2,2,2,2,3,3,3,3,1,2,2,1,3,3,3,3,3,3,3,2,2,3,1,2,1,2,2,2,2,2,2,2,4,3,3,1,2,2,3,2,2,3
キャラ,キャラ,キャラ,4,4,4,3,3,4,3,3,4,4,4,4,3,4,3,4,4,1,3,3,1,4,4,1,2,1,1,3,4,4,5,4,2,3,4,1,2,1,4,1,4,4,4,3,3,4,4,4,4,4,5,2,1,2,2,2,2,2,4,2,5,4,4,1,4,5,4,4,4,4
頻繁,ひんぱん,ヒンパン,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,2,3,4,3,3,3,3,3,3,2,3,3,2,2,3,3,3,3,3,3,1,3,2,3,3,3,3,3,4,3,3,3,3,2,2,4,4,4,4,3,3,3,4,4,3,3,3,4,3,3,3,3,3,3
洗う,あらう,アラウ,4,5,5,5,5,5,5,5,3,4,5,5,4,5,5,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,5,1,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,3,4,4,4,4,4,4,1,4,3,4,2,4,4
有する,ゆうする,ユウスル,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,5,4,1,2,2,2,2,3,2,3,3,3,2,3,1,1,3,1,1,3,2,1,2,3,2,2,4,3,3,2,4,2,1,4,4,2,4,3,3,3,3,3,4,4,2,3,3,3,3,4,3,3
経営者,けいえいしゃ,ケイエイシャ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,4,1,3,3,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3,3,2,4,3,2,2,3,4,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,1,1,3,3
インタビュー,インタビュー,インタビュー,4,4,4,4,5,4,3,3,3,4,4,3,4,4,4,4,2,1,4,4,3,3,4,1,3,1,1,3,2,2,3,2,4,4,4,2,3,3,3,3,3,3,3,3,4,2,2,2,1,3,4,4,4,4,4,3,4,5,4,4,4,2,3,1,3,4,2,4,4,4
検証,けんしょう,ケンショウ,4,3,2,2,4,4,4,3,3,2,2,2,4,3,2,3,3,2,3,3,3,3,3,3,2,2,2,3,2,2,2,2,3,3,4,2,2,2,2,1,3,3,3,3,4,3,3,2,2,2,1,4,4,3,4,4,3,4,4,4,4,3,3,3,3,4,3,3,4,4
タイ,タイ,タイ,4,4,4,4,3,4,3,3,4,5,4,4,2,4,4,4,3,3,4,4,1,4,1,1,3,1,1,3,3,3,3,4,4,4,4,1,5,1,2,1,3,3,4,3,3,2,3,2,2,3,4,4,4,4,4,4,4,4,4,4,4,1,4,4,3,4,1,4,4,4
可笑しい,おかしい,オカシイ,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,1,5,4,5,5,5,5,3,5,5,5,5,5,2,3,1,1,2,3,1,4,5,5,2,3,3,2,4,3,2,3,2,2,5,4,4,4,4,4,5,5,5,5,4,5,5,4,3,4,5,2,5,2
はい,はい,ハイ,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,3,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,4,4,5,5,5,5,3,2,5,5
コンサート,コンサート,コンサート,4,4,4,4,4,4,4,3,3,4,4,4,2,4,4,4,3,1,3,4,3,3,3,1,2,1,1,3,3,3,3,2,3,3,4,2,4,2,2,4,3,2,2,3,3,2,2,2,1,2,4,4,3,4,4,3,3,3,4,4,4,2,3,1,2,4,2,4,3,4
別途,べっと,ベット,4,3,3,4,3,4,3,3,4,3,3,3,3,3,3,2,1,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,3,3,2,3,2,2,2,2,2,4,2,1,3,1,2,1,2,3,3
配布,はいふ,ハイフ,4,3,2,4,4,4,3,4,3,4,2,3,4,3,4,3,2,2,3,4,2,2,2,2,1,1,2,2,1,1,2,2,2,2,4,3,1,2,2,1,2,2,2,2,3,2,2,2,3,2,1,4,4,3,4,4,3,3,3,3,4,2,2,1,2,4,2,3,3,3
着く,つく,ツク,4,5,5,5,4,4,5,4,5,5,5,5,4,5,5,2,4,1,4,4,4,5,5,5,5,4,4,5,4,4,4,4,4,4,3,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,3,5,4,5,4,4,4,4,4,4,5,5,4,3,4,3,4,4
否,いいえ,イイエ,4,2,2,2,3,4,3,4,3,2,2,2,3,2,2,3,2,5,5,5,2,2,2,2,4,3,3,4,3,3,2,4,3,2,3,3,2,3,3,4,5,3,3,5,3,3,2,3,4,3,1,4,4,5,4,4,5,4,4,4,5,4,3,5,4,3,4,3,3,3
ダメージ,ダメージ,ダメージ,4,3,3,3,3,4,3,4,3,4,2,2,4,4,2,3,4,1,3,3,3,3,3,1,2,1,1,3,4,4,3,4,3,3,3,4,1,2,4,1,3,4,4,2,2,4,5,3,4,4,5,2,2,2,2,2,2,2,2,2,4,5,3,5,4,4,4,4,4,4
熱,ねつ,ネツ,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,5,4,4,1,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,2,1,4,5,4,4,4,4,4,4,4,5,5,4,2,4,3,4,5,4,3,4,4,4,4,4,4,4,4,4,5,4,4,4
２人,ふたり,フタリ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,3,5,1,5,1,1,1,3,3,3,5,3,5,3,1,2,1,5,5,5,5,4,5,4,3,4,4,2,5,5,1,1,1,1,1,1,1,1,1,1,1,3,3,4,3,1,3,3,3
議員,ぎいん,ギイン,4,3,3,3,4,4,4,3,3,3,3,4,4,4,3,5,3,3,4,4,4,4,4,4,3,2,2,3,2,2,2,1,4,4,4,2,2,3,2,1,3,2,2,3,3,2,2,1,1,2,1,3,3,4,3,3,3,3,4,3,4,3,4,4,3,5,2,5,4,4
アップデート,アップデート,アップデート,4,2,2,2,3,4,3,3,3,2,3,3,2,2,2,3,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,3,2,2,1,2,1,2,1,2,2,2,1,2,1,1,1,3,1,2,1,1,1,1,1,1,1,3,2,1,4,1,3,1,3,3,3
原発,げんぱつ,ゲンパツ,4,2,2,2,3,4,3,3,3,2,2,3,2,2,2,3,1,1,2,3,1,2,2,2,1,2,1,1,2,2,1,1,2,1,3,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,3,3,2,5,3,2,3,3,3,4,1,2,1,2,4,1,3,3,4
寂しい,さびしい,サビシイ,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,1,4,1,4,4,4,4,4,4,4,4,5,4,4,4,5,5,1,1,3,5,1,4,4,5,5,5,4,5,3,4,4,5,4,4,4,4,2,5,5,5,4,4,4,4,4,4,4,4,4,4,5,2,3,4
クライアント,クライアント,クライアント,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,3,3,2,3,1,1,1,1,2,1,2,2,1,3,3,4,1,2,1,2,1,3,2,2,3,2,1,2,2,1,2,3,3,3,3,3,3,2,4,3,5,3,2,2,1,2,3,2,2,2,3
規約,きやく,キヤク,4,2,2,2,3,4,3,3,3,2,2,3,3,2,2,3,1,2,2,3,2,2,2,2,1,1,1,2,1,1,1,1,2,2,3,2,1,1,1,1,1,2,3,1,3,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,4,2,2,1,2,3,1,2,2,2
御自身,ごじしん,ゴジシン,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
多様,たよう,タヨウ,4,2,2,3,3,4,3,3,3,2,2,3,4,3,2,4,1,3,4,4,4,2,3,3,2,2,2,3,2,2,2,2,2,2,4,4,1,5,2,1,2,2,2,1,4,2,3,1,2,2,3,4,4,4,4,4,4,4,4,4,3,3,2,3,3,4,3,4,4,4
控える,ひかえる,ヒカエル,4,3,3,3,3,4,3,3,4,3,2,3,3,2,3,2,3,1,4,4,4,3,4,4,3,3,3,4,3,3,3,4,1,1,2,4,1,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,3,3,3,4,3,3,4,4,3,4,4,2,4,3,3,4
やっぱり,やっぱり,ヤッパリ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,5,1,5,5,5,1,5,1,1,1,5,5,5,5,4,4,5,5,1,5,5,5,5,5,5,5,4,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,2,5,5
ジャンル,ジャンル,ジャンル,4,3,4,3,3,4,3,4,3,4,3,2,4,4,3,4,2,1,3,3,2,2,3,1,2,1,1,2,2,2,3,3,1,2,4,3,2,2,2,1,2,3,3,2,4,3,2,3,2,3,4,4,4,4,4,3,3,4,4,4,4,2,2,1,3,4,3,5,4,4
電源,でんげん,デンゲン,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,3,3,1,3,4,3,3,4,4,2,2,3,3,2,2,3,3,4,4,3,3,2,2,3,1,3,3,3,3,2,3,3,3,3,3,1,3,4,3,3,3,3,3,3,3,4,2,3,4,3,4,3,3,5,4
破産,はさん,ハサン,4,2,2,2,3,4,3,3,3,2,2,3,2,2,2,3,2,3,2,3,2,3,3,3,2,1,1,2,1,2,1,1,3,3,3,3,1,3,2,1,2,2,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,3,2,3,3,2,3,2,3,2,3
組,くみ,クミ,4,5,5,4,4,4,4,5,4,4,5,4,4,5,4,5,4,5,3,4,4,5,5,5,4,5,5,5,5,5,5,4,4,4,4,3,4,4,4,5,4,4,4,5,3,4,3,4,3,4,2,4,4,4,4,4,3,4,4,4,4,4,5,3,4,5,4,5,4,4
遠い,とおい,トオイ,4,5,5,5,5,4,4,4,5,5,5,5,5,5,5,3,4,1,4,4,4,4,4,4,5,4,4,5,4,4,4,4,1,1,4,4,1,4,4,5,4,5,5,5,5,5,5,4,5,5,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,4,4,4
縁,えん,エン,4,4,4,4,3,4,4,4,3,4,4,3,2,4,4,4,4,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,3,4,3,2,4,3,4,4,4,4,4,4,4,4,4,4,4,2,3,3,4,3,4,4,4,3,3,3,4,4,3,4,4,4,4,3,4
近付く,ちかづく,チカヅク,4,4,4,3,4,4,3,3,4,4,4,2,4,4,4,1,2,1,5,4,1,2,2,5,3,5,4,1,1,2,2,4,1,1,1,3,1,3,2,1,2,3,3,1,2,3,3,3,3,3,2,4,4,4,4,4,4,4,4,4,4,5,2,3,4,1,5,2,2,2
なし,なし,ナシ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,4,5,2,2,5,5,2,5,5,5,5,5,5,3,5,5,5,4,4,2,5,5,5,5,5,5,4,4,5,4,4,3,5,4,5,4,4,5,4,5,4,4,5,5,2,5,5,5,5,3,4,4
生み出す,うみだす,ウミダス,4,2,2,2,3,4,3,3,3,2,2,2,3,2,2,3,4,1,4,4,3,3,3,3,3,4,3,3,4,4,3,4,1,1,3,3,1,3,4,3,3,4,4,3,4,4,4,4,4,4,2,4,4,3,3,4,3,3,3,3,3,4,3,4,4,3,4,4,4,4
収録,しゅうろく,シュウロク,4,4,4,3,4,4,3,4,3,3,4,4,4,4,4,5,2,2,2,3,2,3,3,3,2,2,2,3,2,2,2,2,1,1,4,4,4,2,2,4,3,3,4,2,3,2,2,2,1,2,1,4,4,3,4,5,3,4,4,4,5,2,3,1,3,4,2,5,5,4
塗る,ぬる,ヌル,4,4,4,5,3,5,3,4,4,4,4,4,4,4,4,1,4,1,4,4,4,4,4,4,4,3,4,4,3,3,4,4,2,2,2,5,1,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,5,5
景色,けしき,ケシキ,4,4,4,3,3,4,5,3,4,4,3,4,4,4,4,2,4,4,4,3,4,3,4,4,4,3,4,4,3,3,4,4,3,3,3,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,4,4,3,4,5,4,3,4,3,4,4,3,4,2,4,4
現象,げんしょう,ゲンショウ,4,3,3,3,4,4,3,4,3,3,3,2,4,3,3,4,3,4,4,4,3,3,3,3,4,3,4,4,3,4,4,4,3,3,4,3,2,4,3,1,3,3,3,3,4,4,4,3,3,3,1,5,5,4,4,5,5,4,4,4,4,4,3,3,4,4,4,4,4,4
層,そう,ソウ,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,2,4,3,4,3,3,4,4,3,3,3,4,3,3,3,4,3,3,4,3,4,3,3,5,3,3,3,2,4,3,3,3,4,2,5,4,5,4,4,5,4,4,4,4,4,4,3,5,4,4,3,4,4,4
風景,ふうけい,フウケイ,4,3,3,3,4,4,4,4,3,3,3,3,4,4,3,4,3,4,4,4,3,3,3,3,4,3,3,4,3,3,4,4,2,2,4,3,2,4,3,3,3,4,3,3,4,4,4,4,3,3,1,4,3,4,4,4,3,4,4,4,4,4,3,3,4,3,4,4,4,4
