word,JPDB_rank,CEJC_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,KOKUGOJITEN,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
おもに,10238,8120,10832,16998,3633,3387,1765,7574,8434,5930,1888,6080,21612,6325,7723,4083,6325,5915,7430,11092,4588,4594,12890,669,6055,6791,11460,4583,2270,8774,1775,4143,3102,13815,17469,34888
えり,10256,11455,21906,6878,1429,11147,13679,4781,5310,15646,-1,8920,11115,5050,8079,2223,5050,4711,7771,12010,11939,11806,11433,9013,2525,10273,2636,4538,7259,5538,-1,23142,7391,9687,9953,10332
たより,10335,6059,12780,10705,-1,8249,5013,15008,12968,3081,-1,3170,7864,2867,3250,2610,2867,2672,3136,9998,3990,4173,3326,-1,9964,4779,7102,5360,2295,13452,1540,19183,1789,12899,16993,28616
しっと,10338,20704,13362,4898,2164,11687,7453,3191,21362,18499,-1,2435,3243,6608,3699,2256,6608,24311,12726,17216,23585,2788,3187,-1,3339,4927,8800,20817,2838,21945,9700,2853,2201,9022,8695,100180
まぼろし,10351,10047,8173,1943,2542,11739,9285,3969,3178,24722,-1,3929,2866,1759,3904,2297,1759,1633,3763,2408,7456,7408,7905,-1,3057,3304,7307,7703,3633,3172,3986,3844,2547,3407,3210,50135
むち,10354,20704,19166,20816,2679,13945,19385,16634,22182,23612,12688,7554,3489,7015,19933,2756,17957,16831,19159,7405,7536,8895,1886,-1,3981,11573,6584,9046,3903,18449,-1,4628,23625,10129,7383,43884
げんき,10377,540,6953,21383,828,2344,877,500,9266,8217,-1,336,1082,600,479,739,600,556,458,567,479,509,268,24936,1367,24808,8114,18195,887,9647,717,1052,358,4061,20537,34308
よろい,10396,20704,10529,14816,4189,21366,14416,6878,9507,8255,-1,6012,23313,1986,20944,4297,10020,9397,20130,5767,8412,7261,6397,-1,4745,14655,7404,4135,663,9882,3955,2721,6702,5836,8656,38198
たのしみ,10399,1333,9220,820,-1,2406,603,2334,831,22753,-1,713,2522,970,698,1403,970,902,671,1298,1211,1227,399,-1,6104,1083,7945,6918,1149,879,2090,1924,861,12297,1467,26756
きよう,10403,2809,17352,8022,2863,14638,11712,8690,9611,5382,649,5514,6362,3970,2651,1362,3970,3708,2562,4078,8165,7389,4509,-1,5958,6099,18366,15292,2070,9969,-1,3348,1883,16742,10475,52421
すじ,10444,5687,2680,2932,792,4520,4047,3378,19420,22856,-1,3043,10356,3772,1957,1337,3772,3520,19919,17597,3240,3601,752,-1,2109,5123,2023,3294,2452,19972,9581,2450,1916,24539,24283,33448
そで,10511,8967,10205,7303,981,9092,9845,7317,9741,8843,-1,9070,24986,5758,6522,1800,5758,5378,18765,3626,13390,14044,5993,-1,2554,12030,2435,5090,3513,9827,9753,2337,2494,8664,11932,20343
ぶし,10528,20704,4187,3070,2079,6708,8677,2588,7823,10518,4783,10784,2346,4542,2103,11659,4542,4248,2033,4995,14074,15750,22200,12152,2446,12704,1424,1406,12145,7737,-1,23648,7903,3199,8571,43324
へや,10540,463,1599,423,373,622,593,393,21845,10760,-1,292,10306,613,412,137,613,569,12062,21169,295,326,285,-1,130,567,19170,11501,132,22440,552,23473,137,1432,366,24048
じょうず,10541,818,13170,21744,1021,3871,1808,2870,17857,14920,1243,1425,19544,4025,1999,1859,4025,3759,1930,2109,603,681,5828,-1,3908,2408,11818,9301,3563,18409,4329,2738,1554,9739,3010,36021
さけ,10543,453,2419,3529,334,1815,1269,1218,19754,17247,1093,608,21685,1495,1649,5194,1495,1385,15793,1426,23830,23115,3991,6333,588,24021,5094,6264,610,20310,1061,710,1224,2086,1891,40049
とびら,10557,6059,2829,1497,1098,3855,3796,2454,1643,18566,-1,1959,771,1136,1994,755,21700,20350,1926,998,2155,1972,1358,23768,806,1866,5392,5564,394,1722,745,599,686,2517,4241,58462
あじ,10562,428,4050,16239,380,1565,1012,20118,14772,14862,853,735,1315,1056,1044,13391,1056,980,15791,854,1931,1946,231,14904,1392,1557,4839,7508,894,15263,4963,1310,672,3009,958,23532
びん,10567,1663,23723,18110,2623,6894,8008,8704,6348,7472,6968,15960,8072,7565,22252,1657,15408,14447,12312,19741,3694,3843,4661,24463,3702,10610,1227,2548,2504,6603,-1,21054,3000,8703,5743,25876
かめ,10588,6881,20206,9259,2672,10257,8755,4318,11809,24593,-1,4858,23988,1821,3611,5626,1821,1692,14519,11366,13062,12152,698,-1,6936,20165,4154,5733,4893,12234,-1,6158,7271,14009,12962,16513
きたい,10603,1873,1688,1125,1233,1458,429,1326,892,16883,-1,865,1278,1237,1008,893,1237,1150,970,830,869,967,382,10647,1407,1031,3755,2424,697,915,1272,970,634,2393,1133,31719
みさき,10646,11455,24342,19859,4933,16025,16162,5931,21219,12675,-1,13003,5198,7646,4673,12859,7646,7155,9507,1488,20383,19721,20762,10620,5086,15754,8535,16477,20291,21809,-1,23065,19745,16990,18969,65883
もんだい,10658,380,243,420,241,239,143,384,181,7978,-1,194,316,453,457,205,18386,17235,436,343,174,201,651,6044,344,17630,911,659,142,190,424,290,225,285,198,44369
いっき,10698,20704,12690,22557,15780,3495,2435,21949,23978,23607,-1,14280,14342,7370,19024,9802,7370,24226,18174,2413,24852,6059,8127,-1,9819,24123,8112,13697,6148,24624,2917,12476,11218,8154,21994,16456
りよう,10722,1483,212,1224,1147,472,104,1459,1135,23063,-1,1086,1499,1109,2431,790,1109,1030,2354,2283,867,976,1422,865,1597,1343,523,278,849,1131,581,1142,1663,251,777,65602
すなお,10788,3837,17476,1976,1596,4073,2793,2174,3091,2831,932,2916,2270,2022,1486,1508,2022,1875,1434,713,4768,4578,356,-1,2185,1516,11606,11380,1056,3265,3696,1256,562,9720,6170,90354
えん,10797,167,12464,447,530,219,103,2782,9265,21902,-1,7865,498,3938,15702,1350,1758,1632,14485,1583,14403,14441,910,10023,1983,2211,358,2104,3252,9646,8953,634,1446,17621,5324,6719
まくら,10827,2376,14631,9097,1100,12021,6298,7307,18822,17494,-1,5323,21734,12612,4139,2086,12612,11826,11652,4631,6227,6330,1680,-1,3760,8795,2998,5899,4845,19392,-1,4344,3304,11735,5687,38239
とちゅう,10897,677,965,1361,547,1867,1028,1555,1307,19466,-1,1308,855,1536,1351,571,1536,1425,1304,1107,1207,1329,871,1421,904,1109,1612,1543,756,1369,3723,914,781,1100,955,64379
へんか,10912,2688,678,2043,913,900,550,2371,1460,1371,-1,1411,1332,1059,2735,957,1059,982,2643,1401,1745,1858,1224,21040,1371,2041,542,322,852,1529,850,1005,1091,936,1199,698
つみ,10951,11455,24750,20714,630,2970,3404,807,19887,772,2499,803,1015,1252,3646,642,1252,1165,10567,8125,580,657,2257,15712,1212,2043,3327,7138,1875,20443,1040,1211,1812,2202,4120,50370
ゆたか,11011,4442,21625,5464,1083,2574,1360,5388,16891,3676,1103,3773,11263,6442,1780,2035,6442,6022,1719,4660,5998,5897,5355,4227,2798,5328,21417,10179,2718,17496,4213,2515,3104,15404,22502,38229
まご,11055,2278,2000,1237,2087,5991,4162,2119,1673,1625,-1,1671,1879,833,2216,2044,833,769,2145,4567,3996,3572,12382,5372,2537,3932,1825,2015,3089,1732,9533,3302,5231,1785,5552,40045
にじ,11087,13446,9504,3448,3572,15372,8155,1975,5634,13333,-1,6310,5863,3485,3451,3247,3485,3253,3329,11470,8804,9122,15162,9498,7602,9397,9973,9974,8865,5758,-1,8821,11907,4089,10059,27195
やき,11137,2278,8742,3819,482,7326,6414,8601,6037,6093,1816,6249,6989,7358,3770,5891,7358,6887,22840,6871,10860,10953,10194,-1,9142,9675,3040,5109,5122,6287,8047,8945,4127,9258,5930,9867
まほう,11139,11455,2487,697,5289,7548,2713,2555,865,5323,-1,742,1604,236,1193,2221,236,219,1149,930,934,919,668,5995,1732,2022,16609,16826,39,903,2415,380,678,1077,2556,75638
じつ,11210,539,21716,1339,106,867,406,3550,1557,6945,2454,396,1270,383,397,186,383,354,377,3418,18249,16220,2218,6353,3597,2654,653,690,401,1641,553,2996,381,1134,2414,12307
ちえ,11234,2523,12354,4971,5144,3305,4341,5588,5217,22556,-1,4101,4087,3393,5891,1758,3393,3167,6100,6238,3284,3534,10199,21533,3956,16527,3214,2604,3310,5436,4924,20647,3483,9928,1854,41449
ふくろ,11261,1094,6904,4123,1220,2812,2934,4258,2648,21501,-1,2459,1496,4982,2917,1100,4982,4648,2815,2555,2549,2867,1043,-1,2167,4975,1310,1325,1455,2456,-1,1801,1624,5670,2400,39358
むすめ,11335,851,655,529,286,971,947,409,261,14440,-1,267,242,650,784,252,650,24149,755,855,259,295,2174,2805,219,24541,1022,1002,389,259,1675,378,645,452,1678,53729
せわ,11380,1629,6192,19219,722,4265,4980,2795,24560,19860,-1,970,1953,1218,884,918,1218,1132,853,2477,965,1031,3733,-1,3671,3599,8861,16637,1128,1656,1549,1373,892,6880,8896,51955
ぶか,11393,10047,4543,1559,3713,4865,4344,1759,1343,1706,-1,1756,1671,1375,8493,1534,1375,1275,8175,3399,920,1088,4780,-1,1582,2951,7893,6701,1077,1407,1395,1641,3015,2857,2404,84179
つごう,11418,2246,4483,2442,893,3974,1452,3286,3313,2266,-1,2334,2226,2020,2110,1195,2020,1873,2040,1591,1887,2022,2387,-1,3528,3181,4246,3253,1446,3480,-1,1633,1134,5327,3315,61999
はば,11447,3410,1774,10852,1495,3656,1984,10827,8677,7520,10111,7704,3297,9718,10203,2021,9718,9111,20122,9303,9087,9482,8441,8412,3301,10182,1357,1183,3833,8725,-1,4424,6220,1532,2838,62937
きた,11455,1319,337,2565,842,2533,2834,2583,8763,1341,-1,1381,15009,2374,2440,1076,2374,2205,2361,7049,9171,8350,7497,20997,1973,3216,6589,9127,1651,9156,5068,1510,3785,12887,7805,17016
ぐあい,11458,1506,6631,2168,1950,3967,2992,2011,1940,1730,-1,1780,2141,3428,2097,1105,3428,3200,2027,2180,1501,1630,1295,-1,1843,6112,2682,3805,2178,2040,7132,16767,1450,14053,2837,50628
せんよう,11491,3322,1036,5872,11796,4567,1189,7028,5436,4377,-1,4487,6595,6494,6347,4950,6494,6072,6113,5605,5077,5606,858,-1,7007,5163,8706,3969,2876,5670,2230,4835,3965,898,1490,2432
しょく,11530,1069,14378,16119,173,2889,1785,2274,14630,7375,-1,1895,3272,1516,2552,1460,1516,1405,14395,6959,946,911,4650,6640,3451,21702,452,1899,2118,15119,3792,2899,3131,2147,1257,18116
いさん,11542,10047,2026,4639,5779,8070,2212,3499,5835,4541,-1,4658,6354,6247,12626,4707,6247,5842,12144,12746,4275,5164,23066,5016,5874,11009,15615,6860,8035,6079,703,6679,9128,2113,6864,5256
いよう,11557,6059,21466,12597,1666,10285,10684,1785,11720,10107,1020,10364,2431,7247,10882,1827,7247,6787,10463,4871,11390,12727,10215,-1,741,9661,16886,15651,3124,12227,4124,2736,3536,18761,22581,68514
さいこう,11646,1382,468,637,2626,1779,807,696,224,5778,-1,238,2085,621,970,1445,621,576,932,1432,362,366,262,22378,2385,735,2065,1835,1020,232,724,1552,1061,505,1358,40022
しんぱい,11676,890,6745,18756,351,1500,574,310,8954,7526,-1,208,478,373,382,312,373,344,362,308,225,265,524,-1,502,345,3279,2660,303,9307,529,437,204,6331,1551,84197
あせ,11677,2376,14661,2983,815,2477,1960,4285,2859,19865,-1,2985,1236,3381,2080,744,3381,3156,2010,905,11202,12203,514,-1,1546,23130,2306,3034,1588,2897,-1,1119,654,8058,4315,40809
まき,11813,4442,12737,8387,2828,14520,8637,13455,6014,9713,-1,9964,10720,17938,16986,4250,17938,16813,13884,23154,8421,8629,18674,6507,8732,12386,743,2178,4197,6259,-1,7282,9999,7813,20800,14813
かぎ,11830,2809,4961,20590,1723,3224,2265,1155,9374,13387,-1,998,15400,1119,1418,789,1119,1038,15525,1116,17156,18533,1506,14128,1519,1926,4401,4971,1904,9764,643,1315,819,18757,2571,33738
しつ,11832,663,21297,1275,660,1210,2114,1362,857,8429,255,474,403,1308,611,1991,1308,1218,585,1359,470,519,1833,17457,1103,3364,1635,896,571,822,1070,408,364,448,2145,24987
あらし,11835,3599,5002,13325,2381,6775,5439,3323,19003,16119,-1,2299,18063,3122,4774,1712,23511,22040,12858,3706,2114,2196,9714,3262,2746,3897,8043,12203,3029,19574,3842,3343,3336,19641,5387,35300
さち,11927,7460,7294,2874,458,19289,10353,3131,5128,19427,-1,19950,2664,19658,12906,14480,19658,18419,12410,1384,13149,13427,12463,24282,4924,17093,4301,4633,12405,4201,2645,19201,14679,2964,9480,10730
かみ,12004,1967,6628,2333,529,2177,1617,11161,997,1029,978,1063,610,1979,1167,420,1979,1837,22227,799,12234,13391,996,1978,12565,12847,667,724,483,1051,1708,14101,581,3103,3165,14513
きき,12027,4649,24009,24969,4063,3587,3248,4138,2476,19498,3488,20022,8600,2112,5439,2632,2112,1960,5243,4336,2213,2273,7737,14476,4763,11343,4672,4441,1813,2590,2371,2571,18486,2322,3258,2372
たば,12035,6881,7041,8821,1344,14255,15247,6710,5385,10119,6723,10376,3208,5365,667,2354,5365,5007,640,4785,4854,5306,11890,-1,4383,16693,2204,3199,4423,4910,-1,4297,3548,7635,7493,53933
あんしん,12064,1567,10829,24606,493,2639,330,970,23490,19465,-1,788,1189,775,979,824,775,715,941,653,1299,1367,13916,18532,1309,702,8627,6728,594,24109,1347,943,488,10501,974,56368
もうそう,12080,11455,12548,5310,4240,11961,4515,4013,4038,3188,-1,3278,4197,7391,2491,3062,7391,6918,2407,2501,2170,2423,673,-1,4281,5492,11718,11368,4595,4186,-1,3141,1861,7054,2790,4898
こめ,12082,1367,16645,2421,917,2964,2558,3129,2223,4415,5152,4526,1057,3912,3656,3223,8030,7509,10903,4738,11818,12146,5080,1996,1979,3266,4403,6226,3818,1600,-1,1806,3412,676,861,40933
たがい,12200,1154,2196,6253,-1,2020,1092,7808,4423,762,-1,792,6527,1043,1272,682,1043,968,1227,1712,683,717,8395,-1,5036,4215,8462,4453,667,4626,907,6731,335,9479,4852,39270
じっさい,12201,592,539,1823,376,719,180,2147,1174,1077,-1,1112,6926,1890,1755,440,1890,1756,1695,828,567,633,823,347,1235,1875,1402,963,432,1247,2233,14271,648,689,289,21893
こうこう,12224,397,389,1328,23507,1805,978,1104,1185,873,3266,904,1968,1224,387,8605,1224,1137,367,18633,1508,1628,7039,2270,2263,2485,9023,6208,3884,1256,5757,966,15208,381,1192,18434
けもの,12233,16266,5005,735,2072,13454,7775,5371,2863,20297,1838,4064,1523,1344,3291,1881,1344,1248,3173,1732,1837,1884,2184,-1,1606,3269,3106,3229,1185,3014,-1,1435,2021,1652,1244,20855
ふね,12252,2125,515,751,777,1825,3332,1288,473,15602,675,542,468,509,2879,1097,509,467,2780,2882,370,398,5977,9298,577,2143,282,293,901,487,4291,609,2668,708,1175,48913
まど,12298,2523,2369,2158,311,1710,2061,2206,1439,23368,-1,1451,401,3537,1589,272,3537,3302,1535,1155,1023,24610,2048,17151,438,2859,1344,1621,1063,1507,-1,562,817,2282,2168,33197
めがね,12354,1663,10995,4258,2076,6551,4057,2437,5544,4830,-1,3264,20829,3305,1561,1760,4216,3940,2659,4967,7391,6962,6387,-1,2709,4768,10307,12903,2517,5677,8535,2116,2255,5502,17118,23519
あっか,12367,11455,2338,22656,7987,5878,2201,4683,3953,3150,-1,3240,8346,7751,8489,6154,7751,7248,8171,7539,2864,3015,6097,-1,8098,7420,11565,8724,4765,4134,1734,6581,5161,3533,5340,3979
じたい,12389,6453,2066,2880,4280,2507,2021,3552,2177,21991,-1,1349,1677,1877,3056,1250,1877,1744,2949,1670,1127,1232,7617,-1,1955,2725,24998,1925,1059,2279,3819,1386,1267,3052,2967,42022
くみ,12393,944,683,22245,538,2524,2399,1294,13257,854,-1,885,15155,736,672,724,736,682,9749,1949,1596,1551,6451,3712,1480,21069,1754,4180,1348,13727,6394,1034,1475,16153,2978,53137
いじょう,12438,480,24518,314,157,340,134,387,292,12228,-1,304,283,279,472,191,279,258,451,258,291,327,259,984,339,522,363,246,146,306,204,254,188,282,275,28593
たましい,12548,6059,4146,837,897,4133,3535,2308,943,17060,-1,1006,1253,344,2686,1110,23457,21991,2596,1100,1013,1115,1660,6705,1195,1563,2673,3155,1153,980,8433,1317,1281,1995,2699,16888
くらやみ,12598,13446,18534,6694,3410,10585,9473,8260,4898,22078,-1,4392,3265,5611,7600,1983,5611,5242,7312,3234,2779,2844,3377,-1,3391,6020,19933,19013,3153,5107,7025,3024,2450,14182,13095,10472
まんが,12669,1433,8307,10125,9713,5021,834,2036,4900,3702,-1,3801,5627,1082,1150,4615,3581,3343,1108,3695,8680,8768,2926,285,4518,4814,14626,24939,3567,5029,-1,3159,1806,4390,17110,30739
ふあん,12684,16266,3982,1723,617,1774,507,1374,1031,984,12181,1017,749,2108,1501,516,2108,1956,1448,613,1639,1742,956,10685,821,1434,5007,3714,614,1027,3223,615,439,5428,1228,100297
しゅう,12691,3966,5375,14088,1800,3713,5441,4933,4494,13184,5063,724,1621,4987,6006,4560,4987,4653,9251,10416,742,834,4255,7282,2183,12243,239,1467,13203,4695,8886,2611,19761,8670,19203,15236
げき,12703,3410,19835,6601,2182,7655,8061,10474,5585,8438,3031,3839,3859,6061,3142,2450,23651,22169,3032,16456,5643,5813,10195,-1,5556,19414,1284,4536,5536,5832,3215,4762,3141,17674,9059,35257
よゆう,12769,1014,8012,2285,1668,3270,1310,2546,2416,2236,-1,2304,1991,1616,1550,1381,1616,1502,1496,1000,2625,2903,878,-1,2083,1532,10165,6688,662,2538,2869,1219,766,9560,2048,47268
いもうと,12773,1226,2392,1037,957,3304,2983,1101,679,21594,-1,702,875,1229,408,903,1229,1142,388,507,760,769,6825,5243,980,1471,1686,1922,909,651,760,698,489,1483,3491,126703
ばつ,12775,11455,9496,3339,1956,14230,24567,3355,6871,6801,-1,18791,16524,3068,2669,4616,3068,2861,2580,14862,1668,1929,1197,-1,4235,13197,2865,6340,5994,7157,5760,15231,4773,7026,7138,34263
ぼうし,12790,2319,8113,20725,1156,6053,5122,3596,15392,13539,-1,2035,1857,4305,5111,1543,4305,4018,4923,6942,1832,1706,8731,14964,2062,5286,4698,10154,3973,15903,4076,2825,4775,6379,4692,32389
りく,12792,11455,15061,3172,2465,12554,10657,2589,17211,14066,-1,6768,4780,2980,4804,3819,4826,4505,6975,12632,10884,10188,12574,17065,5062,7644,1497,3021,4302,17751,-1,3546,7949,13602,1207,5102
りそう,12813,2883,4327,2764,1815,4411,1859,2563,2764,2021,-1,2080,3206,2801,3319,2395,2801,2609,3199,2868,3256,3239,2071,-1,4144,2809,5052,4974,2756,2853,5210,2368,2129,5275,2564,2803
さんぽ,12817,1902,11062,18660,1122,5318,2019,3271,21837,19331,-1,2513,2935,4478,2661,2146,4478,4185,23077,2831,2334,2451,2942,11350,2999,3197,17586,11859,3702,22432,3074,3500,2084,7905,6497,31305
つばさ,12834,13446,20716,17863,2114,9149,8361,3013,13908,3387,-1,3479,16835,3783,3480,10622,3783,3531,8964,1322,4097,4534,4076,7346,2336,20429,22659,15134,1495,14381,2200,23076,3469,10581,2289,14954
みなと,12891,4649,13668,3682,2431,7727,7334,5265,3928,4662,2270,4783,2508,2680,6602,2978,2680,2493,11597,8446,3579,3707,16380,22598,2839,7727,18275,20231,3548,3982,-1,3034,10554,13513,4646,29566
つち,12897,2422,3007,2744,578,1771,823,3016,3070,15310,7537,3352,1370,1945,3273,969,1945,1807,7495,3971,3765,4043,6286,898,1529,3860,497,566,1284,2604,2362,1504,2996,1737,2059,80850
むし,12901,3250,4125,8018,2104,4203,2268,2312,10052,13152,14025,1282,22538,1847,2077,4587,1847,1716,7797,22451,21850,22059,1929,16026,1687,1965,811,2321,1038,10454,2346,1304,1096,18920,22474,45385
どろぼう,12933,10047,13395,1955,2801,12656,10440,2238,2327,18830,-1,2136,3397,3182,3936,2431,3182,2968,3794,8119,1770,2092,7222,-1,3375,4432,10935,10374,7870,2446,-1,5181,4501,9140,6026,69217
いけん,12938,1052,1474,2094,958,1122,585,1793,1013,940,-1,973,1131,2589,2187,811,2589,2407,2116,1790,1091,1167,3497,-1,1336,2327,1451,945,1156,1066,-1,1200,1278,2154,652,19675
まいとし,12964,890,1301,3545,2116,3597,1157,3490,3181,2875,-1,2960,4922,5325,2979,3650,5325,4969,2874,6248,3527,4007,6087,1405,4945,3960,2791,2291,5134,3330,8900,4922,4252,1699,1937,2021
へんたい,13052,8120,15453,4524,10314,22645,11328,3947,2677,2575,-1,2654,8704,3489,1711,6837,3489,3257,1652,1505,4329,4549,58,-1,9494,4061,11874,13916,3466,2829,-1,3902,1197,9909,8058,9233
とくい,13063,1467,2677,1819,1110,5478,2232,2242,1480,16307,-1,1292,2534,1652,1475,1503,1652,1534,1424,2219,1746,1923,1674,-1,2979,1575,3002,2735,1126,1518,1442,1659,1302,1774,3316,40821
せいかい,13134,1822,8513,1427,13194,8778,3444,1807,1038,15722,-1,914,8616,2006,1480,6068,2006,1862,1429,2490,3081,3047,1611,22028,9106,1898,8018,16091,2199,1095,3941,3415,1719,4901,2575,44327
ほご,13177,1998,814,4148,2633,1179,749,3304,2456,1380,-1,1420,3193,3040,4043,2188,3040,2835,3901,5698,855,929,7540,9580,4418,4202,1417,1120,1942,2484,1374,2518,2463,1065,2315,84980
きし,13207,5687,18568,22378,7772,11755,9621,2644,10345,13007,4366,2386,20590,646,17899,3445,646,599,21305,17698,19115,20330,5694,15632,1496,18446,2755,4573,114,10763,-1,692,4009,17090,3689,59026
りこん,13240,6881,3265,1637,9518,4547,1520,953,1418,1318,-1,1358,3617,13830,7174,3240,13830,12969,6904,12361,1818,1931,6444,10205,3465,10435,12303,8718,13266,1480,-1,4015,7863,3500,8253,86047
ひっし,13265,2467,11738,1495,2039,3761,3141,2440,1624,1560,694,1606,1446,1854,1826,1048,1854,1722,1765,887,2714,2997,364,-1,3144,1681,24528,19601,866,1704,1485,891,669,11941,4725,84213
かじ,13303,6881,13105,16060,6404,7597,3095,4692,8797,11117,7615,7039,9734,14053,5042,7305,13725,12869,11021,20935,12558,13934,3505,-1,10857,24501,1541,3149,5862,9145,8174,7126,3611,14683,22061,31175
ひつじ,13357,1663,8696,9800,3808,10000,8575,10055,4595,23274,-1,4721,3096,7005,8158,3920,23589,22112,7847,16262,4470,4668,291,9727,4142,10066,13985,12873,4889,4443,-1,5474,8133,24368,7939,32829
いど,13364,5687,8029,5200,2221,10511,11117,2265,6671,5671,-1,5816,4062,3298,8094,2971,3298,3077,7785,10408,5664,5955,22839,22808,2121,12636,4605,5134,4289,6939,-1,4542,7320,8917,12167,32814
だいたん,13404,20704,10390,6177,2121,8678,7747,5936,4425,3816,1503,3917,4164,6885,4960,2929,6885,6441,4781,3244,4425,4897,2563,-1,4414,4784,10046,9515,6101,4500,7644,4277,2326,11312,14453,37053
なかま,13499,1567,1894,357,643,2315,1190,697,381,8044,-1,369,774,208,906,445,208,191,873,953,334,372,1330,12624,837,600,1815,1294,415,402,179,757,782,1440,1977,30776
こうげき,13532,4442,378,361,2617,2536,1557,2168,652,7769,-1,579,932,284,2189,929,284,263,2118,1055,434,483,16786,5683,1140,1037,1974,1404,143,684,74,529,1026,321,1007,62306
ぐうぜん,13554,3410,5011,1438,819,7359,3391,1364,1538,24968,1926,2056,1652,2670,1998,1185,2670,2483,1929,1802,1349,1506,3921,14783,1726,1511,5764,5515,2765,1614,-1,1722,1809,4804,3089,4562
かくり,13603,16266,9933,14343,9630,17957,11508,14808,5712,4776,6484,4899,13433,9147,9894,23073,9147,8567,9520,11684,2946,3238,8835,-1,14084,11198,21860,16137,7394,5934,-1,12381,9245,13473,14237,118479
くろう,13794,1506,7715,1588,1221,4093,1959,1625,1452,17100,-1,822,1905,1033,1356,875,23477,22010,18128,2432,1586,1713,3388,-1,1987,16838,3322,2483,1087,1517,1914,1516,1126,9453,2570,48220
