word,JPDB_rank,CEJC_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,KOKUGOJITEN,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
たくさん,283,663,7716,643,745,1031,256,796,675,943,422,976,986,1196,798,826,1196,1111,768,685,687,753,175,-1,937,685,2389,2216,1111,704,3181,878,563,9085,797,328
なかなか,285,411,6401,676,3221,883,1472,896,1311,1280,436,1319,809,804,808,539,804,743,778,900,2364,2462,682,-1,841,770,3757,3592,572,1388,1930,832,599,6726,448,330
いっぱい,286,233,9348,599,673,2592,1211,956,1020,1342,859,1382,1219,1476,853,606,1476,1367,822,385,1426,1411,18,-1,1368,700,4722,4131,1064,1078,7737,965,371,7067,426,394
むしろ,287,1052,4131,2083,1076,1379,2497,2023,2890,2652,480,2731,898,1849,1380,607,1849,1718,1330,663,2903,3014,11176,2324,922,1449,4116,3816,591,3070,2721,849,555,5345,2683,1505
なくなる,292,952,11830,865,-1,2895,2145,671,1118,1049,958,1587,838,4130,3107,529,1003,930,912,1006,-1,-1,632,-1,2195,565,1458,1334,3608,1186,1330,845,2899,3309,821,770
かい,296,151,5866,359,1616,415,159,643,342,4487,908,294,557,430,339,402,7019,6572,4614,813,1188,1267,148,7713,581,460,99,416,544,363,1115,19590,452,2959,2565,7145
せっかく,297,898,-1,618,1432,3342,3969,876,1302,1271,807,1310,2041,759,529,1279,759,702,507,833,3626,3602,459,-1,1806,577,17039,15498,1030,1377,1764,1499,546,-1,1841,1656
おりる,298,639,17308,3045,-1,1612,6145,2295,7456,21005,285,1263,1300,2321,2592,646,14893,13962,2506,6634,-1,-1,1178,-1,664,16790,3738,3260,815,7759,2732,5161,895,19146,2617,14949
きる,299,276,24762,1528,-1,707,6934,701,2003,2663,155,514,981,844,755,234,1684,1562,2290,915,-1,-1,913,-1,490,2634,808,1135,197,2106,5395,1258,210,5285,2385,2457
ひどい,301,592,16244,608,-1,1356,4695,849,362,340,243,355,484,660,736,373,660,612,708,902,-1,-1,1028,-1,1137,710,1709,1348,601,382,4574,704,402,10213,3017,1906
いくら,304,510,9236,715,-1,1655,1804,925,863,1208,915,1245,680,1001,1520,349,1001,928,1467,826,1039,1131,9468,-1,919,856,5339,4795,1021,911,1548,644,921,12863,1542,1334
すでに,309,1753,1814,1137,-1,535,622,1217,1577,1519,214,1565,408,783,2379,289,783,723,2305,946,1204,1261,1982,9519,327,1915,2951,2540,243,1654,10053,475,410,2678,1159,1121
うまい,313,236,22646,292,-1,727,2150,3520,270,264,279,276,562,353,311,332,353,325,296,931,-1,-1,1024,-1,5533,453,656,765,310,283,1998,705,274,4824,894,437
さま,317,127,6485,437,346,48,30,1008,968,448,26,84,217,72,87,326,224,207,324,378,1313,1224,27,-1,197,799,45,42,11,1018,1575,294,17,4446,2984,626
みせる,324,470,21635,880,-1,681,12559,385,1597,1591,167,277,923,317,367,149,964,896,1861,943,-1,-1,131,-1,223,995,2152,3599,174,1669,9469,1075,162,8915,7179,6222
とる,327,500,3233,235,-1,4661,584,404,326,413,570,743,201,479,1103,95,379,350,440,503,-1,-1,362,-1,455,688,168,156,78,347,399,189,100,957,646,188
やすい,328,322,1813,1235,-1,1438,561,1676,1287,1154,980,1613,1452,2675,1837,995,1199,1114,949,947,-1,-1,3402,23836,2056,1149,856,522,1742,1364,2265,786,2131,1301,293,217
いらっしゃる,329,726,-1,627,-1,2034,726,1895,1668,1006,446,1039,1081,1424,764,1166,1424,1321,735,1634,-1,-1,783,-1,1899,1162,5836,9488,1301,1763,906,1457,907,-1,1695,509
よろしく,333,964,-1,338,-1,1592,604,557,522,485,888,503,2530,585,400,1400,585,542,380,772,1181,1135,1069,-1,3038,599,12543,10798,797,546,355,1667,549,19435,560,321
わざわざ,336,1034,19303,998,-1,4074,5430,1007,1950,1865,787,1918,1673,1213,1234,1247,1213,1127,1189,1346,2797,2965,1573,-1,1753,1025,12730,12505,1109,2052,2208,1421,1011,19678,1688,2670
つい,340,1551,86,1336,164,2993,2518,1316,1871,1877,509,1930,1042,1694,1153,65,1694,1571,1111,997,3293,3376,1941,19340,1188,1250,1626,3652,1257,1975,3209,1045,636,16907,3300,1387
さすが,341,880,22779,403,2543,2241,4256,890,674,679,445,706,892,372,439,553,372,343,419,375,2825,2538,2476,-1,2872,536,6979,5940,196,705,1837,581,221,20638,1930,1145
どれ,342,4252,5619,633,-1,836,1741,2557,740,652,417,12020,910,3231,10422,244,671,621,594,569,449,488,22224,-1,4245,1078,4360,4077,393,771,2313,626,435,5549,544,506
やっと,344,1413,13027,702,-1,2017,4536,755,777,766,453,797,833,647,830,573,647,600,799,1264,1082,1126,-1,-1,840,672,5971,7681,1628,811,4559,1146,894,15963,1074,1678
それぞれ,347,985,362,1599,8138,826,1276,2089,2098,1986,-1,2043,916,1425,1940,634,1425,1322,1875,1358,2271,2404,2260,1101,956,1660,969,737,792,2209,2010,864,1114,513,474,478
くださる,348,199,-1,100,-1,237,130,1044,136,134,143,141,327,150,139,611,150,137,130,202,-1,-1,8,-1,1130,181,4675,3776,139,144,61,238,110,7099,103,78
そっと,349,4880,-1,3571,-1,4781,6856,3812,4859,4326,559,4436,1130,3310,4969,776,3310,3088,4790,777,5058,5414,8137,-1,1181,4405,10851,9192,1290,5068,7694,964,528,-1,12097,8240
なさる,352,355,-1,180,-1,1351,2570,1435,197,152,169,160,302,213,145,189,213,196,136,331,-1,-1,22054,-1,1116,1302,1920,3027,312,206,1001,320,150,9447,1479,795
どうか,353,10047,13616,391,7736,22196,19674,1588,407,9635,-1,9882,1484,8966,-1,12702,8966,8394,-1,489,22473,21067,6985,-1,3467,1545,3679,3578,9081,429,-1,13757,10568,14426,868,19296
いろいろ,356,231,9549,687,1349,810,265,461,668,730,324,760,693,843,493,448,843,779,472,1108,1514,1394,1590,-1,600,713,1634,1271,328,703,4892,836,322,9007,520,320
はっきり,363,1277,4510,1311,-1,1570,1369,1188,1520,1459,283,1503,514,1417,2024,321,1417,1314,1955,1128,1088,1222,935,-1,481,1816,1254,956,962,1605,-1,714,660,5819,2097,1325
かわいい,365,263,20524,480,-1,1515,4486,523,544,478,560,496,3229,658,292,2103,658,611,277,876,-1,-1,227,17118,1792,563,8857,8078,518,578,5029,1842,173,12005,1549,863
だす,368,177,21542,845,-1,328,6303,136,2615,2225,90,189,422,219,247,113,1220,1134,1061,766,-1,-1,11,-1,76,3317,2100,2167,79,2754,5152,769,79,7339,1679,2068
いたす,374,610,-1,635,-1,703,161,438,1364,1161,368,1196,796,1074,1341,678,1074,997,1294,1430,-1,-1,808,-1,620,1174,4473,4098,648,1431,726,1063,881,21160,607,279
ふと,376,6059,16768,8086,301,3457,2936,-1,8737,7200,425,7377,832,12361,4457,521,12361,11589,4297,1253,10624,10516,7152,-1,-1,7217,2723,2106,1048,9096,3715,831,928,22340,10413,6584
すぎ,378,732,2938,1981,1612,5007,1722,1304,1788,726,1142,756,3209,1007,650,5132,1007,934,623,1783,328,341,2873,11377,2050,2147,2722,7344,1116,1890,3427,2045,573,11206,2096,1720
どんどん,379,449,15152,1143,-1,2198,1141,1421,1959,1873,946,1926,2298,1297,1504,1611,1297,1208,1451,987,3987,3773,106,-1,2243,1277,14238,13441,1453,2068,841,1586,717,16445,433,351
すっかり,382,3103,16430,1601,-1,2349,2481,2187,2509,2359,369,2429,645,2191,2007,428,2191,2033,1938,1229,3965,4329,594,-1,684,1655,1892,1678,1635,2637,2469,982,905,16866,7544,6868
たぶん,384,107,23150,1414,853,1418,1652,799,1159,1153,392,1188,1098,1305,966,1118,1305,1216,1089,950,440,505,1089,-1,765,1796,-1,24728,491,1230,9342,1160,349,-1,396,631
まい,386,7460,9862,965,1250,2100,5908,3489,1507,1405,242,1446,396,771,1585,243,771,713,1531,983,2049,2033,1343,5380,3119,6573,486,1192,536,1578,1815,691,974,6403,9425,5502
おいしい,393,116,22437,327,-1,918,3451,507,437,429,1025,446,2905,825,344,2224,825,763,327,1136,-1,-1,449,-1,3624,740,11636,9327,484,464,5924,2248,338,10292,946,317
のみ,395,2688,171,1428,6895,699,398,2345,1646,1636,454,1682,877,1198,3078,548,1198,1113,2970,1210,2030,2140,-1,2294,984,1377,352,374,18991,1726,797,875,19634,149,1414,1324
たまに,399,552,18600,4813,-1,3324,4475,1401,4238,1682,1177,1731,7465,1676,1042,2126,1676,1554,1004,3292,2868,2940,20847,-1,2991,1238,-1,-1,1460,4463,1635,2234,933,17669,4458,1731
まだまだ,402,2422,22054,842,-1,3084,2891,1701,2188,2057,1378,2117,3531,874,1333,2669,874,810,1287,1332,4189,4233,270,-1,3733,973,-1,-1,1238,2298,2148,2320,1041,18926,1183,1105
よろしい,404,1014,-1,777,-1,3518,3723,1855,1649,1931,698,1986,1264,1748,1939,1119,1748,1622,1874,1315,-1,-1,565,-1,2240,1416,11505,8798,1102,1731,479,1877,1144,-1,2942,1246
やがて,405,13446,1911,3379,-1,1454,6013,4897,4336,3885,263,3986,429,2674,4087,281,2674,2487,3941,1242,5435,5640,-1,607,424,3097,5222,3804,1184,4540,1255,597,997,2846,6061,4688
かね,406,288,6629,5588,176,882,804,318,7862,234,839,244,7045,582,748,231,582,539,719,14020,1621,1680,1634,561,498,21136,2864,3648,374,8209,1004,331,789,21608,5819,19330
うるさい,408,684,-1,726,-1,5437,8032,1011,899,648,940,674,2527,361,544,1614,361,333,522,1333,-1,-1,1800,-1,3706,554,7160,6938,1759,950,542,1941,738,22661,2470,2403
そうそう,410,20704,9736,5680,16524,12589,9958,6366,9423,8870,4752,9098,5182,4867,4903,3854,4867,4542,4726,4375,3628,2699,292,-1,5106,1933,15579,16779,3256,9802,2487,3197,3345,11719,13013,854
まさに,414,1528,9134,1310,-1,1425,2336,1912,1445,1399,663,1440,1429,1214,2449,974,1214,1128,2369,1355,1511,1622,11453,10599,1343,1466,11030,8009,1164,1511,5082,1241,1133,11151,1265,759
たとえ,415,8967,8231,1201,7079,20040,5702,23006,1918,1827,522,11134,1141,15410,7933,636,1128,1046,2462,1411,1846,2054,-1,19617,19701,1179,425,226,11811,2018,3225,1226,5683,9915,6843,4245
いったい,417,2883,3180,561,611,1473,1457,668,3490,3146,287,515,649,486,815,575,490,450,2323,1016,1333,1431,2062,-1,1476,2459,14458,19508,489,3657,2532,904,415,4611,3000,3162
おそらく,420,2523,3560,1649,-1,1436,1705,1088,3791,3335,373,1988,857,1272,2225,562,1559,1447,4843,1410,985,1082,5287,2880,750,3419,-1,23607,345,3969,2032,827,703,6649,936,928
いやいや,421,20704,-1,603,16175,12315,15248,436,1812,23211,-1,23830,4233,19592,18309,14986,19592,18359,17599,1177,2580,2239,1522,-1,4114,1287,24088,19920,10028,1940,7154,3241,4758,-1,1231,941
まずい,423,826,-1,825,-1,5386,13035,1536,1751,1653,844,1123,2309,778,1788,1435,778,718,1727,1428,-1,-1,5402,-1,2820,1365,10706,9816,957,1841,4232,2073,720,-1,3913,2683
かつて,430,10047,382,1517,-1,1489,2945,2613,2431,2265,527,2333,1100,871,5237,710,871,807,5047,1459,1678,1902,-1,662,1080,1836,2418,2510,1065,2557,1057,1134,1249,471,1622,2502
もはや,431,3966,6783,1609,2322,3113,4477,2710,2992,2762,548,2845,1169,1306,3370,761,1306,1217,3249,1112,2554,2689,18121,-1,1129,1741,15389,9817,1003,3145,3076,1240,1124,9540,3941,3530
ちょうど,437,386,6756,934,606,1705,3856,1525,1469,1387,383,1427,745,1114,937,455,1114,1034,901,1170,842,903,904,18834,802,1478,3874,4034,775,1545,9687,989,657,9194,1090,790
ぜ,439,898,8086,98,1555,2526,4142,328,173,186,269,195,483,66,160,21902,66,60,151,256,226,257,2351,-1,334,171,319,769,12855,183,455,572,11628,3662,1190,758
もつ,445,4442,2282,975,-1,155,2050,192,1528,1332,80,139,314,153,159,131,864,800,1256,651,-1,-1,207,-1,107,1092,122,149,17086,1613,1116,485,21367,1095,1666,946
ござる,448,217,-1,110,-1,218,380,5715,275,273,140,285,213,262,225,348,262,244,214,327,-1,-1,2185,-1,4633,1185,2017,2166,234,290,163,267,289,11333,191,87
ついに,450,4252,3597,786,-1,2109,3325,1680,1108,1106,496,1141,1062,603,1557,630,603,559,1503,1898,2154,2168,8563,12300,917,1005,8360,6907,1435,1180,3016,1367,1478,4547,1362,2181
える,451,731,17502,465,-1,390,222,284,519,760,132,498,776,786,446,255,909,845,425,607,-1,-1,1095,-1,236,5152,234,521,186,542,3888,984,280,2574,1668,2065
ふん,454,75,13531,791,3148,11366,18156,-1,1356,1580,2162,1626,2543,519,1142,1059,519,477,1101,1121,6436,6171,9541,-1,6783,1163,1208,2557,2682,1427,7230,2589,2623,14991,6855,3855
いま,456,74,6477,961,19,186,97,72,2167,2794,2635,71,200,60,78,202,4166,3893,1722,451,837,998,15,6174,71,2928,1620,1894,32,2269,1283,333,33,5334,1438,1069
どの,459,5687,1676,1047,1753,5395,1119,483,782,807,408,1502,450,662,4049,291,1207,1122,1449,872,389,424,5742,-1,803,1058,1124,1065,319,814,879,544,963,2330,322,439
なし,462,677,1641,20782,4914,1575,2403,15098,13250,391,14921,408,10182,639,857,329,639,592,826,4945,460,493,1914,1613,11030,814,2272,5559,693,13720,931,613,622,5572,2381,1120
ふむ,464,16266,15297,2458,-1,20014,16486,2765,4654,5167,838,5297,2194,2140,1953,2566,2140,1986,1888,1027,5727,6084,580,-1,1057,2025,2680,2019,1947,4861,1162,2628,1605,15669,2878,11297
ともかく,472,4442,20327,3008,-1,3253,8497,4645,3785,3359,583,3451,1146,2490,2472,822,2490,2312,2389,1180,4122,4184,2935,-1,1456,2333,14502,16191,1041,3968,7021,1398,943,23752,6847,8029
あるいは,477,2319,645,3737,-1,412,3153,3888,4461,3988,318,4089,642,3768,5258,531,3768,3516,5068,1507,1617,1894,2912,176,593,3236,428,386,-1,4665,-1,721,-1,981,699,401
てる,478,18,3931,21,-1,97,54,58,16,15,52,15,72,20,17,135,20,18,17,24,-1,-1,21446,-1,201,2801,356,563,-1,16,31,56,20233,1675,34,27
あたり,481,701,1477,3299,-1,1388,1416,1685,6254,6519,1511,2172,405,1749,1707,238,3785,3533,4147,1281,3535,3653,1145,-1,401,3077,873,1091,349,6552,1193,679,446,3083,1061,859
でる,483,105,18599,375,-1,159,2026,110,241,171,68,92,751,113,120,42,299,277,229,448,-1,-1,12,-1,57,6948,1065,1330,61,253,685,754,65,7346,658,374
きり,485,3966,7698,3746,1537,3169,3964,12020,2906,1850,492,1903,1216,2237,1526,695,2237,2075,1473,2767,2841,2917,3192,21614,15274,2891,495,1336,8064,3058,5575,1434,7926,5838,7806,7526
わずか,491,11455,1503,2608,-1,2795,2350,2927,3224,4252,415,4362,886,2953,6487,596,2953,2754,6247,1745,2760,3018,8022,-1,826,4041,1730,1350,723,3391,2029,935,914,2344,3685,3334
ずいぶん,492,969,-1,1214,973,2447,3050,879,2107,2027,466,2087,1160,915,1470,595,915,851,1419,1681,2526,2698,1564,-1,964,1893,15670,24690,687,2208,3498,1477,584,-1,7968,3988
ごと,496,2153,983,1526,252,11038,2003,6989,1494,2240,1470,4626,792,2072,4525,532,1882,1748,2754,1251,1655,1667,-1,-1,7888,1562,368,376,2362,1567,1706,1133,2430,1080,748,1119
おおう,499,10047,10261,1098,-1,3570,4381,9655,1648,3787,714,3887,3218,3717,10839,3125,3717,24214,10422,1969,-1,-1,1120,-1,1653,9398,1088,1452,1082,1734,3306,8023,1473,24453,3569,10492
そば,502,20704,6557,956,425,11352,6180,12763,939,951,8972,18756,595,19813,6647,274,1374,1274,962,1630,1573,1617,2130,24244,11705,1209,1186,1311,16262,1001,7722,1043,14778,4672,5146,1950
あっさり,505,3966,21104,4398,-1,7660,6383,5771,7483,6502,1132,6663,2711,3415,3812,2010,3415,3187,3672,2050,16901,14376,2675,-1,2881,3535,15024,10975,1306,7803,4569,2015,1561,13879,7394,6269
まとめる,506,1105,8736,1849,-1,1816,899,2156,2383,2275,1178,2345,2805,1997,2341,2080,1997,1853,2269,2222,-1,-1,3241,-1,2718,3673,2101,1587,1255,2504,2949,2029,1564,2791,856,1123
はは,510,5687,830,841,272,17784,23803,137,378,6516,7825,1224,381,779,881,4265,2834,2642,3989,1425,20055,23080,1027,1108,278,891,979,903,378,383,1723,4200,263,586,3380,1997
しれる,512,183,-1,207,-1,418,147,1415,350,324,103,338,185,257,258,208,257,239,245,155,-1,-1,1469,-1,712,748,4209,5059,83,370,311,165,93,5429,259,163
ただし,516,4649,444,1725,-1,895,872,2367,2678,2546,791,2624,1889,1432,2493,1227,1432,1329,2409,3639,4316,4481,11891,20,1961,1646,6449,4569,-1,2819,1780,1583,-1,474,1825,1959
うれしい,520,578,-1,756,-1,1030,389,816,404,392,367,409,1576,918,500,2186,918,854,478,1824,-1,-1,827,-1,1980,828,4357,4656,291,427,7614,1909,129,20932,1641,2136
ありがたい,523,1147,-1,2131,-1,4421,15686,2051,2312,2090,772,2150,2486,2391,2655,1272,2391,2221,2566,2270,-1,-1,3022,-1,2032,2050,9133,7056,1176,2444,1910,2371,1337,-1,2705,2025
きちんと,524,1629,15678,2854,-1,2329,974,2314,3683,3307,909,3398,2195,5710,2770,1539,5710,5334,2677,2179,3502,3803,1046,-1,2308,3065,6097,4584,1626,3852,4844,1778,1376,16207,3542,1328
たる,530,4880,2654,6553,3538,6840,14767,1853,9995,6517,1395,6679,3521,6084,6509,2832,6084,5689,6268,5012,22408,8495,2713,-1,1147,423,1625,1293,3517,10396,-1,6132,3313,17516,14081,3650
ただいま,535,5687,-1,963,2927,6530,6404,576,1543,1364,-1,1404,7130,1767,721,2955,1767,1640,693,2132,3141,2630,3681,16931,3818,960,21963,14201,3284,1650,-1,5742,1631,24698,9621,3616
ふう,536,1528,12816,604,1989,22396,6372,1949,1012,1705,3119,3734,559,1791,1221,9979,1842,1711,1084,368,2604,2497,13245,-1,10456,2402,548,1251,9876,1073,7363,1000,2633,9066,145,162
ど,538,4442,3892,389,386,5126,3503,302,612,2015,328,2583,768,1672,1964,76,943,875,1191,476,1279,1268,251,18657,356,1132,118,256,4105,640,2374,820,2791,2309,1664,864
だい,542,792,3394,705,14,408,499,1527,778,4756,189,297,1157,237,552,124,11668,10945,8082,1895,1441,1699,644,17013,1717,6464,145,514,214,810,7125,15319,428,2613,8111,9839
なお,544,7460,188,2771,1394,868,7264,2034,3612,5308,426,5439,1068,3339,3990,547,3339,3116,3848,2079,6693,6272,7245,5,864,2185,1863,1751,2353,3784,1346,1136,2001,225,1904,1743
にくい,545,20704,4536,2210,-1,2268,2153,3731,2364,2251,2360,5529,1810,3860,11623,6219,2565,2383,1812,1691,-1,-1,5353,-1,4135,2589,859,800,6839,2486,3105,1644,5456,3582,512,632
たっぷり,547,5383,-1,2491,-1,3440,2644,4154,3051,2702,1055,2781,2500,2689,4536,1842,2689,2501,4373,1846,4210,4431,165,-1,2549,2605,16646,13044,2139,3207,-1,2075,1315,21633,5397,2002
もっとも,549,8120,2520,3100,-1,601,4883,2452,4915,6825,378,1026,612,1385,4209,625,4105,3835,7221,1531,3476,3744,1879,493,1222,6755,6691,4198,935,5130,3299,897,1434,3313,6861,5182
なり,554,1684,76,686,2344,687,701,426,1039,1103,235,7140,361,5291,5633,14998,824,762,1518,725,1859,1941,10158,22460,152,3527,215,124,17555,1097,1445,257,20896,1344,1217,372
ぶつかる,555,3322,-1,2201,-1,6072,5884,8568,2183,2926,902,3012,1901,2537,1642,1514,2537,2357,1586,1791,-1,-1,2804,-1,7837,2124,5679,5061,2093,2297,-1,2199,1538,11252,3762,4234
いよいよ,564,6453,19620,1033,4888,3319,5627,1830,2207,1895,624,1949,1343,1035,1857,908,1035,960,1795,2742,5021,4859,2138,-1,1410,1297,11808,8242,2621,2319,2287,1892,1959,21115,2257,2413
よる,569,7460,55,516,91,769,165,463,689,330,2345,8682,571,5926,12130,123,313,289,535,339,17580,18201,725,3662,209,9557,678,777,545,722,69,162,257,501,521,124
あくまで,573,3322,4016,3375,-1,2546,2275,4293,6134,4093,884,4194,3305,1937,3015,1465,1937,1800,2908,1854,6551,7097,2082,9064,4613,2510,-1,23391,1211,6383,-1,1622,1241,6306,2232,1519
まくる,575,1902,-1,2539,-1,7430,4652,2917,2889,2544,1372,2622,3731,2331,2160,2198,2331,2163,2089,1569,-1,-1,4955,-1,2073,2853,5892,5444,2041,3047,6671,2740,1364,12582,3046,2744
わし,577,5687,20105,280,15137,2700,10601,450,551,559,213,582,366,260,1748,1039,260,242,1689,3392,877,1024,2275,-1,422,1634,2969,3509,825,571,8504,929,1563,12792,10740,10823
きれい,580,20704,14928,779,967,976,2685,2300,607,578,406,603,1245,1334,921,491,1334,1239,886,2626,1171,1095,201,-1,8100,1012,3657,4229,566,637,4001,1717,382,13406,1866,1284
たまる,583,1587,-1,1180,-1,3946,2271,1881,2069,2721,1250,2802,2389,1565,2981,2353,1565,1453,2502,2184,-1,-1,335,-1,1553,1256,3148,2790,1812,2182,3114,1361,1326,15074,4497,2938
もともと,585,494,2692,1633,5405,1849,1519,5045,3228,2924,715,3010,1612,1483,1827,1052,1483,1373,1766,2592,7563,6585,4089,2779,8762,1640,13549,5660,910,3431,9255,1734,1097,3663,1038,1218
ぼんやり,587,16266,-1,10664,-1,7873,7956,10372,10097,8694,680,8915,1419,9556,5513,1026,9556,8960,5315,1884,11268,11111,1409,-1,1467,7045,5191,4472,2826,10510,-1,1604,1299,-1,9652,14365
つかむ,589,2944,22292,1535,-1,2371,2699,1412,1486,1593,394,1639,1043,1844,2774,961,1844,1713,2679,2526,-1,-1,861,-1,641,1393,3045,2946,557,1553,8392,1428,425,10214,5509,4313
いろんな,593,273,23862,1263,-1,1792,1052,1116,1446,1402,996,1443,2413,1804,1128,1710,1804,1676,1087,2559,2683,2542,1315,-1,2386,1260,-1,-1,2013,1533,9375,2660,1070,23356,441,309
おっと,594,1998,1509,645,699,1081,15065,705,486,1606,13229,1652,540,1045,1909,5991,1045,969,1845,4528,1607,1575,1359,4701,540,1033,834,734,2755,493,4137,6582,4450,1246,420,4974
きつい,595,692,-1,2740,-1,4684,3620,2149,4139,3777,976,2881,3111,3377,2583,1902,3377,3152,2497,1868,-1,-1,-1,-1,2828,2871,3532,4083,1978,4329,-1,2382,927,17574,2566,2586
おかげ,596,1753,8331,546,11483,2603,3436,17028,616,595,-1,621,1410,642,782,879,642,595,753,1002,1103,1153,4484,-1,7603,1196,13294,13461,501,644,699,1147,571,8540,1224,2323
ますます,597,5383,10029,2580,1893,2583,6060,3386,5645,5002,713,5127,1596,3164,3603,1088,3164,2950,3475,2174,5967,6078,1104,-1,1578,2785,10873,7405,2629,5898,-1,1696,1669,14532,5583,4161
ころ,600,16266,2334,1001,107,470,4044,1719,1475,1430,6461,525,590,961,21344,507,1091,1013,714,1356,3536,3550,729,1695,907,1839,1318,855,18092,1548,1951,1018,13086,2889,3588,3401
ほんの,603,4649,15927,3291,-1,3393,6113,1931,3663,2600,593,2679,1168,2069,2261,834,2069,1920,2190,2321,1788,2073,-1,-1,943,3565,8369,7725,1601,3827,6960,1297,1059,14172,3819,3663
まっすぐ,604,1782,18035,3256,-1,7529,5824,3850,4014,4851,728,4976,1965,3846,4424,1645,3846,3590,4266,2035,3281,3335,3029,-1,1728,2615,4294,3183,2181,4205,4233,2048,1492,16913,4587,3053
あう,608,6453,17673,2382,-1,675,397,1151,3524,11487,162,11785,982,6007,2608,336,6731,6295,4597,746,20646,21808,997,-1,1216,4563,748,841,274,3691,2810,3050,191,3732,3784,3830
はじめる,610,471,13567,7509,-1,538,4639,445,15026,2425,139,302,368,485,484,587,3076,2869,1904,1284,-1,-1,2064,-1,184,14670,5219,3005,151,15601,3021,638,176,6286,4306,3153
おれ,612,102,17910,1027,714,398,14095,30,1463,1418,64,40,170,28,43,773,1799,1671,5362,1504,1445,1120,423,23550,116,5784,2980,4549,9,1535,218,365,6,13281,4032,3473
だいぶ,613,572,2258,2200,1150,5726,3456,2237,3103,2799,929,2883,2716,1995,2279,1875,1995,1851,2208,2552,5583,4743,2417,9433,1858,1684,10854,20982,1722,3291,2710,3008,1609,1397,2648,1210
だらけ,617,2319,14998,2804,-1,8022,4113,2945,1587,1297,903,1337,2052,1783,2504,1485,1783,1655,2419,3020,1751,1839,-1,-1,2608,1937,16649,16639,2255,1658,1338,2293,1872,9031,3972,3669
わざと,623,1902,16884,2090,-1,6943,9368,2397,2388,2091,830,2151,2172,1932,2637,1356,1932,1795,2548,2715,3400,3287,-1,-1,2207,2004,6595,6103,2214,2506,-1,1859,1415,15005,3861,5011
