word,YOUTUBE_FREQ_V3_rank,CEJC_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JPDB,KOKUGOJITEN,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ
家,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,1,5,5,5,5,4,5,5,5,5
確認,5,5,5,5,3,4,5,5,5,5,1,5,4,4,4,5,4,4,4,5,5,5,5,1,4,5,1,3,4,5,5,5,5,5,4,5
下さる,5,5,1,5,1,5,5,4,4,4,5,5,5,5,5,5,3,3,4,5,1,1,5,1,4,5,5,4,4,5,4,5,5,5,2,5
かかる,5,5,4,5,1,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,1,4,5,5,5,5,5,5,4,5,5,4,5
どんな,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,3,4,5,5,5,5,5,3,5
えー,5,5,1,5,1,3,3,1,4,4,1,5,3,5,5,1,4,4,4,4,4,4,1,1,1,4,1,1,1,1,4,4,4,1,1,5
思い,5,4,4,5,1,5,5,1,4,5,3,5,5,5,5,1,5,5,5,5,4,4,5,1,1,5,3,4,4,5,4,4,5,5,4,4
なんて,5,5,2,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,2,2,1,5,5,5,1,3,5
ンダホ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
あげる,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,5,5,5,5,5,5,5,5,4,5
ゲーム,5,5,5,5,1,4,5,4,5,5,1,1,4,1,1,4,5,5,5,4,5,5,1,5,4,4,5,3,4,5,5,5,5,4,5,5
長い,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,2,5,5,3,5,5,5,5,4,5,5,5,5
さっき,5,5,1,5,3,4,3,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,2,1,5,5,5,2,2,5,5,4,5,5,1,5
続ける,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,4,4,4,5,5,5,5,5,5,5
でる,5,5,2,5,1,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,3,5,4,4,5,5,5,5,5,3,5
つまり,5,4,4,5,1,5,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,1,5,5,2,3,5,5,4,5,5,4,5
う,5,3,4,5,3,3,3,5,5,5,1,1,5,3,2,2,5,5,5,5,5,5,1,3,5,5,1,5,5,1,5,5,5,1,5,5
重要,5,4,5,4,4,5,5,4,5,5,5,5,4,4,4,4,4,4,4,4,5,5,4,1,4,4,1,4,4,4,5,4,4,4,5,5
楽しい,5,5,2,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,3,3,3,5,5,5,5,5,3,5
描く,5,2,4,5,1,5,5,4,5,4,5,4,5,4,4,5,4,4,4,4,1,1,4,1,5,4,2,5,5,4,5,3,5,4,5,5
環境,5,4,5,4,4,5,5,4,4,4,1,4,4,3,4,4,3,3,4,4,4,4,4,4,4,4,1,4,4,4,4,5,4,4,5,5
生活,5,5,5,4,5,5,5,4,5,5,1,5,5,4,5,5,4,4,5,4,5,5,4,3,5,4,1,5,5,5,5,4,5,5,5,5
続く,5,4,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,3,5,5,4,5,5,5,5,5,5,5,5,5
うち,5,5,5,5,1,1,5,1,5,5,3,3,5,3,4,5,5,5,5,5,5,5,1,4,1,5,5,5,5,2,5,4,5,3,5,5
話す,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,4,4,4,5,5,5,5,5,4,5
かなり,5,5,4,4,3,5,4,4,5,5,5,5,5,4,4,5,4,4,4,5,5,5,1,1,5,4,5,3,3,5,5,5,5,5,4,5
等,5,5,5,3,5,5,5,1,3,3,5,5,4,5,5,4,3,3,3,3,5,5,4,5,1,5,5,4,5,5,4,4,5,5,5,5
あまり,5,5,4,4,1,5,5,1,4,4,5,4,5,4,5,5,4,4,5,5,5,5,4,1,1,5,5,4,4,5,4,5,5,5,4,5
売る,5,5,2,5,1,4,5,5,5,5,5,5,5,4,4,4,4,4,4,4,1,1,4,1,5,4,5,5,5,5,5,4,4,4,4,5
側,5,5,5,4,5,5,5,5,4,4,3,5,5,4,5,1,4,4,4,5,5,4,5,1,5,4,3,5,5,5,4,4,5,5,5,5
対応,5,4,5,4,2,5,5,4,4,4,1,4,3,4,3,4,4,4,3,4,4,4,4,3,3,4,1,4,4,5,4,5,4,4,5,5
東京,5,1,5,5,5,5,4,5,4,1,1,1,5,1,1,4,4,4,4,3,4,4,2,5,5,4,1,5,5,1,4,3,5,1,5,5
いつも,5,1,1,5,1,1,4,5,5,1,1,1,5,1,1,1,1,1,1,5,1,1,2,2,5,5,5,4,4,1,5,5,1,1,4,5
ン,5,1,3,5,1,1,1,1,5,3,1,1,4,1,1,1,3,3,3,5,4,4,1,3,1,5,1,2,3,1,5,1,3,1,4,4
今まで,5,1,1,5,1,1,5,5,5,1,1,1,2,1,1,1,1,1,1,5,1,1,2,1,5,5,4,3,3,1,5,4,1,1,1,5
あるいは,5,4,5,4,1,5,4,4,3,4,5,3,5,4,3,5,4,4,3,4,4,4,4,5,5,4,5,5,5,1,3,1,5,1,5,5
やっぱ,5,1,1,5,1,3,2,5,4,4,1,1,3,1,1,1,5,5,5,4,3,4,1,1,3,5,5,1,1,1,4,3,3,1,1,5
こんにちは,5,4,1,5,1,3,4,5,5,5,1,5,3,4,4,3,4,4,4,4,5,5,4,3,5,4,5,1,1,1,5,5,3,1,2,5
動く,5,5,3,5,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,3,4,5,5,5,5,5,5,4,5
らしい,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,2,5,5,5,5,5,5,5,5,5,5,4,5
ぇ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,5,4,1,2,1
現在,5,4,5,4,5,5,5,4,4,4,1,4,5,4,4,5,4,4,4,4,5,4,4,5,5,4,1,5,5,5,4,5,5,4,5,5
内容,5,5,5,4,5,5,5,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,1,5,5,5,4,4,5,4,5,5
ねー,5,1,1,4,1,1,2,1,4,3,1,1,4,1,1,1,4,4,5,5,4,4,1,1,1,3,1,1,1,1,4,3,4,1,1,5
切る,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,4,5,5,5,5,5,4,5,5,4,5
社会,5,5,5,4,5,5,5,4,4,4,1,4,5,4,4,5,4,4,4,3,4,4,4,4,4,3,1,5,5,4,4,4,5,4,5,5
読む,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,3,5,5,5,5,5,5,5,4,5
ご覧,5,1,1,4,1,1,4,4,4,4,1,1,3,1,1,4,4,4,4,3,4,4,4,1,2,4,4,2,2,1,4,1,3,1,1,5
感ずる,5,5,1,1,1,5,5,1,1,5,5,5,3,5,5,1,5,5,5,1,1,1,1,1,3,1,1,3,3,5,1,4,5,5,1,1
開く,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,4,5,5,5,5,5,5,5,4,5
ダメ,5,1,2,5,1,1,1,5,5,5,1,1,4,1,1,1,5,5,5,5,5,5,1,1,3,5,5,1,1,1,5,5,5,1,3,5
変える,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,4,4,4,5,5,4,5,5,4,5
伝える,5,4,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,1,5,5,3,5,5,5,5,5,5,5,4,5
教える,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,3,4,4,5,5,5,5,5,4,5
なるほど,5,5,1,5,4,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,2,5,5,5,2,1,5,5,5,5,5,2,4
企業,5,4,5,4,2,5,5,4,4,4,1,4,4,3,3,4,3,3,3,3,4,4,2,5,3,3,1,4,5,3,4,1,4,3,5,5
マジ,5,1,2,5,1,1,2,1,5,5,1,1,3,1,1,1,5,5,5,5,5,5,1,1,1,5,5,2,1,1,5,1,4,1,2,5
地域,5,4,5,3,3,5,5,3,4,4,1,4,4,3,3,4,3,3,3,3,4,4,3,5,4,3,1,5,5,4,4,5,4,3,5,5
映画,5,5,5,5,4,4,5,4,5,5,1,5,4,4,5,4,4,4,5,4,5,5,4,5,4,4,1,4,5,3,5,4,4,4,5,5
うまい,5,5,2,5,1,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,1,3,5,5,5,5,5,5,4,5,5,3,5
知事,5,4,4,2,2,3,3,3,3,4,1,4,3,1,1,3,1,1,1,1,3,3,1,2,2,1,1,3,3,1,3,1,2,1,4,2
先ほど,5,1,1,3,1,1,3,4,3,4,1,1,3,1,1,4,4,4,4,4,3,3,4,1,4,4,4,1,1,1,3,4,4,1,1,4
可能性,5,1,1,5,4,5,5,5,5,1,1,1,1,1,1,1,1,1,1,5,1,1,4,1,4,4,1,3,4,1,5,5,1,1,1,5
戻る,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,4,4,4,5,5,5,5,5,5,5
乗る,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,4,5,5,5,5,4,5,5,4,5
多く,5,3,5,4,1,5,5,1,5,5,1,5,5,4,4,5,4,4,4,4,5,5,4,1,1,4,1,5,5,5,5,5,5,4,5,5
やはり,5,5,3,5,1,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4,4,1,3,5,5,5,2,2,5,4,4,5,5,3,4
そ,5,2,3,5,3,3,3,1,5,5,1,2,5,2,2,3,5,5,5,5,5,5,2,2,3,4,1,5,5,2,5,4,5,2,3,4
今後,5,4,4,4,4,4,5,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,3,5,4,4,4,4,3,5
とりあえず,5,5,2,4,1,4,4,5,4,4,5,4,4,5,5,4,5,5,5,5,4,4,5,1,4,5,5,1,2,5,4,5,4,5,2,5
宮近,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
増える,5,5,3,4,1,5,5,4,4,4,5,4,4,4,4,4,4,4,4,4,1,1,4,1,4,4,3,3,3,5,4,5,4,4,4,5
感染,5,3,4,3,3,4,4,3,4,4,1,4,3,3,2,3,3,3,2,2,4,4,3,1,2,2,1,4,4,3,4,3,3,3,4,4
活動,5,4,5,4,4,5,5,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,5,5,4,4,5,4,4,5,5
こそ,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,2,5,5,5,2,4,5
使える,5,1,3,5,1,4,4,1,5,5,1,1,4,1,1,1,5,5,4,4,1,1,4,1,1,2,1,3,3,1,5,5,4,1,4,5
っぽい,5,1,2,4,1,1,3,4,4,4,1,1,4,1,1,1,4,4,5,5,1,1,1,1,4,4,5,4,4,1,4,4,5,1,3,5
女性,5,5,5,5,4,5,5,5,5,5,1,5,5,4,5,5,4,4,5,5,5,5,5,5,5,4,1,5,5,5,5,5,5,5,5,5
付ける,5,5,3,5,1,5,5,5,4,4,5,5,4,5,5,5,5,5,4,4,1,1,5,1,5,5,5,5,5,5,4,4,4,5,4,5
少ない,5,5,4,4,1,5,5,4,4,5,5,5,4,4,4,5,4,4,4,4,1,1,4,1,4,4,3,4,5,5,4,4,5,5,5,5
帰る,5,1,3,5,1,1,4,5,5,5,1,1,5,1,1,5,5,5,5,5,1,1,5,1,5,5,4,4,5,1,5,5,5,1,4,5
得る,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1,1,4,1,5,4,5,5,5,5,5,5,5,5,5,5
始まる,5,5,4,5,1,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,1,1,5,1,5,5,4,4,5,5,5,4,5,5,5,5
申し上げる,5,3,1,4,1,4,5,4,3,4,5,4,4,3,3,4,3,3,3,3,1,1,4,1,4,4,2,3,3,4,3,4,4,4,1,4
理解,5,4,4,4,5,5,5,4,5,5,1,5,5,4,4,5,4,5,4,5,5,5,5,1,5,4,1,4,4,5,5,5,5,5,4,5
いつ,5,1,4,5,1,1,4,5,5,5,1,1,5,1,1,5,5,5,5,5,5,5,1,2,5,5,5,4,4,1,5,5,5,1,3,4
呼ぶ,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,4,5,5,5,5,5,5,5,5,5
相手,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,1,5,5,5,5,5,5,5,5,5
起きる,5,5,3,5,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,4,4,4,5,5,4,5,5,4,5
コメント,5,4,4,3,1,3,5,3,3,4,1,1,2,1,1,3,3,3,3,2,3,3,3,2,2,3,4,1,2,3,3,3,3,3,4,5
死ぬ,5,5,3,5,1,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,3,5,5,5,5,5,5,5,4,5
落ちる,5,5,3,5,1,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,4,4,4,5,5,4,5,5,4,5
動き,5,4,4,5,1,4,4,1,4,4,1,4,5,5,4,5,5,5,4,5,4,4,5,1,1,4,2,4,4,5,4,3,5,5,4,5
選ぶ,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,3,4,4,5,5,4,5,5,5,5
撮る,5,5,2,5,1,3,4,5,5,5,5,5,4,5,4,5,4,4,5,4,1,1,4,1,4,4,5,2,3,1,5,4,4,1,3,5
対策,5,4,4,4,3,5,5,4,4,4,1,4,3,4,4,3,4,4,4,3,4,4,3,3,3,4,1,3,4,4,4,4,4,4,4,4
凄い,5,5,2,2,1,5,5,5,3,3,5,5,4,5,5,4,2,3,4,5,1,1,5,1,4,5,5,2,2,5,3,4,4,5,2,5
進める,5,4,3,4,1,5,5,4,4,4,5,4,4,4,4,4,4,4,4,4,1,1,4,1,4,4,4,4,4,4,4,5,4,4,4,5
支援,5,3,5,3,2,4,5,4,4,4,1,4,3,3,2,3,3,3,2,2,4,4,3,2,3,3,1,3,4,4,4,5,4,3,5,5
ほしい,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,5,4,4,5,5,5,5,5,3,5
っす,5,1,1,5,1,1,3,5,5,5,1,1,3,1,1,1,5,5,5,5,1,1,1,1,3,4,5,4,4,1,5,3,4,1,2,5
やめる,5,1,2,5,1,1,3,5,5,5,3,2,5,2,2,1,5,5,5,5,1,1,4,1,3,5,5,4,4,1,5,5,5,2,3,5
二22,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
飲む,5,5,2,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,4,5,5,5,5,4,5,5,4,5
みな,5,1,3,4,1,1,1,1,4,4,1,2,4,2,4,1,3,3,4,4,4,4,1,2,1,4,1,4,4,3,4,1,4,1,3,4
欲しい,5,5,3,5,1,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,1,1,5,1,5,5,5,3,3,5,5,5,5,5,3,5
川島,5,2,2,3,1,1,1,3,3,1,1,1,3,1,1,2,1,1,1,1,1,1,1,2,3,1,1,1,1,1,3,1,2,1,3,2
深澤,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
コロナ,5,3,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,1,2,1,1,2,1,2,4
いらっしゃる,5,5,1,5,1,4,5,4,4,4,5,4,4,4,5,4,4,4,5,4,1,1,5,1,4,4,5,3,3,4,4,5,4,5,1,4
おぉ,5,1,1,5,1,1,1,1,2,3,1,1,1,1,1,1,5,5,4,4,4,4,1,1,1,1,1,1,1,1,2,4,3,1,1,4
起こる,5,4,4,5,1,5,5,4,4,4,5,4,5,4,4,4,4,5,4,4,1,1,4,1,5,4,4,5,5,5,4,4,5,5,4,5
てく,5,5,1,3,1,3,3,1,3,5,5,5,2,5,5,4,5,5,5,3,1,1,1,1,1,2,1,5,3,1,3,4,4,1,1,2
サービス,5,4,5,4,1,4,5,4,4,4,1,1,3,1,1,4,4,4,4,3,4,4,5,5,3,4,4,4,4,3,4,5,4,4,5,4
見せる,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,5,4,4,5,5,5,5,5,4,5
決める,5,5,4,5,1,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,1,1,5,1,5,5,3,4,4,5,5,4,5,5,4,5
設定,5,4,5,3,2,4,5,3,4,4,1,4,3,3,4,3,3,4,4,4,4,4,4,4,3,4,1,4,4,4,4,5,4,4,5,5
基本的,5,1,1,3,3,4,5,3,3,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,3,2,1,4,4,1,3,4,1,1,1,5
押す,5,5,3,4,1,4,4,4,4,4,5,4,5,4,4,5,4,4,4,5,1,1,5,1,4,4,4,4,4,4,4,4,5,5,4,5
提供,5,4,5,3,4,4,5,4,4,4,1,4,3,3,3,4,3,3,3,3,4,4,4,2,3,3,1,3,5,4,4,4,4,3,5,5
イメージ,5,5,4,4,1,4,5,4,4,4,1,1,4,1,1,4,4,4,4,4,4,4,5,3,4,4,5,2,3,4,4,4,4,4,4,5
開ける,5,5,2,5,1,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,4,4,4,5,5,5,5,5,3,5
意識,5,5,4,4,5,4,5,4,4,4,1,4,5,4,4,5,4,4,4,5,4,4,5,2,5,4,1,4,4,5,4,4,5,5,4,5
政府,5,3,5,4,4,5,4,4,4,4,1,4,4,4,2,4,4,4,2,3,5,5,2,4,4,3,1,4,5,3,4,3,4,3,5,5
進む,5,5,4,4,1,5,5,4,5,5,5,5,5,5,4,5,5,5,4,5,1,1,4,3,5,5,3,5,5,5,5,5,5,5,4,5
大学,5,5,5,4,4,5,5,5,5,5,1,5,5,3,5,5,3,4,5,4,5,5,3,4,4,4,1,4,5,4,5,1,5,4,5,5
猪狩,5,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
立つ,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,5,5,5,5,5,5,5,5,4,5
下がる,5,4,2,4,1,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,1,1,4,1,4,4,4,4,4,4,4,3,4,4,3,4
とこ,5,1,2,5,1,1,3,1,5,5,1,1,4,1,1,1,5,5,5,5,5,5,1,1,1,5,1,4,4,1,5,3,4,1,2,4
嬉しい,5,5,1,4,1,4,5,5,4,4,5,5,4,5,5,4,4,4,4,5,1,1,5,1,4,5,5,2,2,5,4,4,5,5,2,5
なー,5,1,1,4,1,1,3,1,4,4,1,1,4,1,1,1,4,4,4,5,3,4,1,1,1,4,1,1,1,1,4,4,4,1,1,4
経済,5,4,5,3,4,5,5,3,3,4,1,4,4,2,3,4,2,2,3,2,4,4,2,5,3,2,1,5,5,4,3,4,4,3,5,4
地,5,4,5,4,5,5,4,5,4,5,1,5,5,5,4,5,5,5,4,4,5,5,4,3,5,4,1,5,5,5,5,5,5,5,5,4
守る,5,4,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,2,5,5,3,4,5,5,5,5,5,5,4,5
ては,5,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,1
合わせる,5,5,3,4,1,5,5,4,4,4,5,4,4,4,4,5,4,4,4,5,1,1,5,1,4,4,4,5,5,5,4,4,5,5,4,5
綺麗,5,2,2,2,5,1,4,4,2,3,1,1,4,1,1,5,3,3,4,5,4,4,5,1,3,4,5,4,3,1,2,4,4,1,2,5
ぉ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,1,3,4,1,2,1
さぁ,5,1,1,5,1,1,2,1,3,3,1,1,3,1,1,1,5,5,4,4,5,5,1,1,1,4,1,1,1,1,3,3,4,1,1,4
教育,5,5,5,4,4,5,5,4,4,4,1,4,4,4,4,4,4,4,4,3,4,4,4,5,4,3,1,5,5,4,4,1,4,4,5,5
はじめ,5,4,5,4,1,4,4,3,4,3,3,3,5,4,5,4,3,3,5,3,4,4,4,4,4,3,1,4,5,4,4,3,4,4,4,4
あんまり,5,1,1,4,1,3,3,4,4,4,1,1,4,1,1,1,4,4,5,5,4,4,5,1,4,5,1,2,2,1,4,4,4,1,1,5
まし,5,4,4,3,1,3,2,4,2,3,4,4,4,4,4,1,3,3,3,3,4,3,2,1,3,4,1,4,3,4,2,1,3,4,1,2
本日,5,4,1,4,3,3,5,4,4,4,1,4,3,4,4,3,4,4,4,4,4,4,4,1,3,4,1,2,2,4,4,4,3,4,2,4
大臣,5,3,5,3,4,4,4,4,4,4,1,4,4,3,3,4,3,3,3,1,3,4,2,3,4,2,1,4,4,4,3,1,4,2,5,3
タイプ,5,5,4,4,1,4,5,4,4,4,1,1,4,1,1,4,4,4,4,4,4,4,1,3,4,4,5,2,3,4,4,5,4,4,4,5
ボタン,5,4,4,4,3,4,5,3,4,4,1,1,4,2,1,4,3,3,4,4,4,4,1,2,4,3,5,3,3,3,4,4,4,4,4,5
言える,5,1,4,5,1,5,4,1,5,5,1,1,5,1,1,1,5,5,5,5,1,1,5,1,1,2,1,3,3,1,5,4,5,1,4,5
上げる,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1,1,5,1,5,5,5,4,4,5,5,4,5,5,4,5
ライフ,5,4,4,4,1,3,4,2,3,3,1,1,2,1,1,2,3,3,3,2,3,3,1,5,2,3,4,2,1,3,3,1,2,3,4,5
向ける,5,4,2,4,1,5,5,4,4,4,5,4,5,4,4,5,4,4,4,5,1,1,5,1,5,4,1,4,4,5,4,4,5,5,4,5
しかも,5,5,3,5,1,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,1,4,5,5,5,3,3,3,4,4,5,3,3,5
研究,5,5,5,4,5,5,5,4,4,5,1,5,5,5,4,5,5,5,4,4,5,5,4,5,4,4,1,5,5,5,4,5,5,4,5,5
一回,5,1,1,1,4,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,3,2,1,1,1,1,4,1,1,1,1
画面,5,4,4,3,3,4,5,3,3,3,1,3,4,3,3,4,3,3,3,4,3,3,4,1,4,3,1,3,4,4,3,4,4,4,4,5
求める,5,4,4,4,1,5,5,4,5,5,5,5,5,4,4,5,4,4,4,5,1,1,5,1,5,4,3,5,5,5,5,5,5,5,5,5
作業,5,4,4,4,3,4,5,4,4,4,1,4,4,4,4,5,4,4,4,4,4,4,4,1,4,4,1,4,4,5,4,5,4,5,4,5
カメラ,5,5,4,4,1,4,5,4,4,5,1,1,4,1,1,4,4,4,4,4,5,5,1,4,4,4,5,4,4,3,4,4,4,4,4,5
さあ,5,4,1,5,1,4,3,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,1,2,5,5,5,3,3,1,5,5,5,2,1,5
残る,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,3,5,5,5,5,5,5,5,5,5
まいる,5,4,1,4,1,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,1,1,4,1,5,4,5,4,3,4,4,4,4,4,2,4
おっ,5,5,2,5,1,2,3,1,5,5,1,5,3,5,5,1,5,5,5,5,4,4,1,1,1,5,1,3,2,1,5,3,4,1,1,4
どっち,5,1,1,5,1,4,3,5,5,5,1,1,4,1,1,1,5,5,5,4,5,5,1,1,4,5,5,2,2,1,5,4,4,1,2,5
小さい,5,5,4,4,1,5,5,4,5,5,5,5,5,4,5,5,4,4,5,5,1,1,5,2,5,4,3,5,5,5,5,4,5,5,4,5
作品,5,4,5,4,5,5,5,4,5,5,1,5,4,4,4,4,4,4,4,3,4,4,5,5,4,3,1,5,5,4,4,3,5,4,5,5
影響,5,4,5,4,4,5,5,4,4,5,1,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,1,5,5,5,4,5,4,4,5,5
考え,5,4,5,4,1,4,5,1,5,5,1,5,5,4,4,1,4,4,4,4,5,5,4,1,1,4,1,5,5,5,5,4,5,5,4,5
方々,5,3,2,4,1,4,5,4,3,3,1,3,3,3,3,4,3,3,3,3,3,3,1,1,4,3,2,2,3,4,3,3,4,3,1,4
我々,5,4,3,5,1,5,4,5,5,5,5,1,4,1,1,4,5,5,5,4,5,5,1,1,5,5,4,2,2,4,5,5,5,4,3,5
くん,5,1,3,5,4,2,3,4,5,5,4,2,5,3,2,4,5,5,5,5,4,4,4,3,3,4,5,4,3,2,5,1,5,4,4,5
子ども,5,1,4,4,1,1,4,4,4,4,1,1,4,1,1,1,4,4,4,3,4,4,4,2,4,4,3,2,4,1,4,4,5,1,4,5
当たる,5,5,4,5,1,5,5,5,4,4,5,4,4,5,4,4,5,5,4,4,1,1,5,1,5,5,5,4,4,5,4,4,4,5,4,5
樹,5,2,4,4,4,2,2,3,3,3,4,3,4,3,2,1,4,4,3,4,2,2,2,2,4,3,1,4,4,4,3,4,4,3,4,3
活用,5,4,4,2,3,4,5,2,3,3,1,3,2,2,2,3,2,2,2,2,2,2,3,1,2,2,1,4,4,3,3,3,3,3,4,5
覚える,5,5,2,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,4,4,4,5,5,5,5,5,3,5
行動,5,4,5,4,4,4,5,4,5,5,1,5,5,5,4,5,5,5,4,5,5,5,4,3,5,4,1,5,5,5,5,5,5,5,5,5
ええ,5,5,1,5,1,4,3,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,2,2,1,5,5,5,1,2,4
判断,5,4,4,4,4,4,5,4,4,4,1,4,4,4,4,5,4,4,4,4,4,4,4,1,4,4,1,4,5,5,4,5,5,4,4,5
