word,ANIME_JDRAMA_rank,CEJC_rank,ADNO,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JPDB,KOKUGOJITEN,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
荊,13773,-1,-1,22512,-1,-1,-1,23723,19755,-1,-1,-1,22146,-1,10190,21299,19963,6570,-1,-1,-1,-1,-1,14748,-1,14071,12652,12135,-1,24364,-1,-1,-1,-1,-1,63403
詠,13774,2688,21470,3338,-1,-1,-1,10115,22902,7621,23516,13753,10121,2104,12708,10121,9490,3604,12119,-1,-1,-1,10232,-1,24779,-1,6376,6113,16132,10490,-1,7454,-1,15069,13461,98259
起立,13775,20704,-1,14672,-1,-1,12775,10377,8866,-1,9094,22819,10208,9848,17011,10208,9571,9476,18762,9589,10537,12512,-1,24702,15450,-1,-1,-1,20543,10464,-1,-1,12779,-1,18366,13813
遥香,13776,-1,-1,-1,-1,-1,8537,23404,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24019,-1,21101,-1,-1,-1,63625
開発部,13777,-1,-1,-1,-1,-1,10540,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1558,-1,-1,-1,-1,51733
鴨川,13778,-1,14536,-1,-1,-1,12484,-1,-1,-1,-1,22372,-1,-1,22270,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13723,15787,-1,-1,-1,21755,-1,11009,18332,29111
麻弓,13779,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
アンナ,13780,10047,6317,-1,19991,14802,-1,3012,-1,-1,-1,6089,-1,-1,15485,-1,-1,-1,5742,1331,1710,-1,1212,-1,-1,2887,-1,-1,-1,3167,6338,6580,-1,7128,15282,19661
あんに,13781,20704,-1,-1,-1,-1,-1,24274,-1,4818,-1,14663,-1,-1,14599,-1,-1,-1,14065,-1,-1,15381,-1,14510,-1,-1,24922,-1,9596,24922,-1,15320,9648,-1,15509,33661
こらしめる,13784,-1,-1,-1,-1,-1,15559,11788,9576,5262,9822,-1,13378,22736,16366,23064,21621,21866,-1,-1,-1,12638,-1,20215,17242,9660,14720,15412,17291,12223,7723,-1,13337,-1,23496,94262
そく,13785,6453,11905,652,9661,4100,8727,7750,7954,2699,8152,10414,5000,6213,6563,5000,4665,5985,19399,10080,9060,3366,-1,15924,18628,-1,480,1814,5370,8068,-1,8424,6000,21582,15065,7944
たぎる,13786,-1,-1,-1,-1,-1,-1,21980,23268,4458,23887,17317,13453,-1,17008,13453,12610,-1,14943,-1,-1,7935,-1,-1,11961,4082,14491,20751,10712,22581,-1,22473,4657,-1,-1,76181
つまずく,13787,10047,-1,-1,19229,11287,9748,10884,10124,2865,10381,9653,8865,8500,6803,8865,8302,8181,18959,-1,-1,13088,-1,7933,10869,3227,20225,15667,8886,11298,-1,13903,6400,-1,20653,14948
ドリブル,13789,16266,24754,-1,-1,23026,-1,14531,14014,-1,-1,-1,-1,-1,-1,11859,11125,23896,-1,-1,-1,17773,-1,-1,23224,7694,-1,-1,-1,15015,-1,-1,22450,24180,24398,18764
ファイア,13790,3704,13888,-1,22675,-1,15405,12752,10038,-1,-1,-1,-1,-1,22420,12656,11870,8822,20088,12999,13067,-1,6577,-1,12402,7097,-1,-1,2855,13338,-1,21307,12296,11682,-1,19671
ベーコン,13792,6059,18341,-1,17038,13473,15842,6227,5347,-1,-1,17692,-1,-1,12774,12185,11426,5740,14866,6680,5671,18161,12175,19118,24060,3293,-1,-1,7749,6483,-1,18411,8118,23274,5270,4596
ホーリー,13794,-1,16737,-1,-1,-1,-1,19819,18080,-1,-1,-1,-1,-1,-1,18645,17477,11380,12589,18172,20097,-1,9832,19627,23769,11674,-1,-1,11869,20381,-1,16039,-1,-1,-1,19264
マヨネーズ,13795,2751,-1,-1,17808,13468,16563,9747,8375,-1,-1,-1,-1,-1,24231,16271,15244,10766,13551,18145,19515,7220,-1,-1,18860,3802,-1,23412,9117,10140,-1,24072,10500,20581,13080,3461
もっかい,13796,-1,-1,-1,-1,-1,17125,18147,15212,-1,-1,-1,-1,-1,-1,6261,5854,4991,10632,23497,22724,-1,-1,-1,8096,3784,-1,-1,-1,18709,-1,-1,-1,-1,6752,-1
ライナー,13797,11455,5878,-1,-1,13284,-1,12551,13640,-1,-1,-1,-1,-1,-1,3281,3061,-1,-1,19797,14782,-1,8948,-1,-1,8984,-1,-1,19814,13000,-1,-1,-1,5475,5274,5644
わび,13798,-1,20495,4608,15770,10150,-1,22755,5871,-1,6020,14877,7214,3896,4486,7214,6755,3755,17931,18189,16158,14022,-1,-1,5043,10626,11841,14107,5542,23374,7430,7851,3846,-1,22550,18161
上下,13799,3410,3429,1788,6471,4614,14491,11614,8599,-1,8818,3455,11370,9214,2416,11370,10665,8864,1717,13253,12710,355,18188,3838,12731,-1,1830,1453,3475,10918,9084,2517,1291,3417,4046,3056
世に,13800,-1,-1,-1,-1,-1,-1,20730,-1,-1,-1,8084,-1,-1,-1,-1,-1,-1,12974,-1,-1,21112,-1,-1,-1,-1,8136,6773,-1,21307,-1,-1,-1,21967,18671,-1
中学校,13801,-1,-1,4704,7269,3685,11113,13287,-1,-1,-1,8614,-1,-1,-1,-1,-1,-1,-1,-1,-1,16283,1042,8672,13293,-1,11511,7201,-1,13731,-1,-1,-1,302,944,2972
井出,13802,-1,-1,-1,-1,-1,24498,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17273,-1,76561
八卦,13803,-1,-1,18742,-1,-1,22867,-1,-1,-1,-1,-1,5326,-1,-1,5326,4970,-1,-1,-1,-1,-1,-1,-1,-1,-1,12364,12392,-1,-1,-1,-1,23134,-1,-1,80514
冥府,13804,-1,-1,19713,-1,-1,-1,24007,19922,-1,20460,-1,7325,-1,19593,7325,6859,-1,13691,-1,-1,-1,-1,-1,-1,-1,-1,-1,14684,24655,-1,22643,15908,-1,-1,107974
合点,13805,16266,-1,2487,-1,24540,9673,23444,15969,-1,16387,7737,11422,16213,4310,11422,10714,15576,12086,23860,23331,24823,-1,7651,15495,-1,11063,11638,9320,23991,-1,9310,6058,-1,-1,58881
告知,13806,6453,6087,-1,13188,3550,11761,16934,13907,-1,14273,24648,22057,12927,18425,22057,20679,12431,15390,16233,16003,8347,-1,-1,17459,-1,24401,22642,9555,16103,4042,18216,10528,5918,3824,5557
増やし,13808,-1,6410,-1,-1,-1,-1,18157,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22966,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18719,-1,-1,-1,-1,10026,-1
婦人,13809,8967,5173,825,4648,9911,12009,9983,4503,-1,4618,1541,13754,9592,1388,13754,12895,9227,18550,3013,3329,17569,-1,1924,14482,-1,2249,2659,5517,10369,-1,2613,9628,5306,21788,12093
御影,13810,-1,17232,16475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6313,4793,-1,-1,-1,-1,-1,-1,23799,19348,-1,-1,-1,-1,15055,-1,17319,-1,153223
忘れ,13811,16266,5053,-1,-1,-1,-1,18111,-1,-1,-1,14388,-1,-1,-1,-1,-1,-1,22284,252,288,10544,-1,-1,-1,-1,-1,-1,-1,18672,-1,-1,-1,-1,15206,32103
悪役,13812,16266,11079,-1,-1,17737,14525,12214,10448,-1,10712,22044,13106,11746,15798,13106,12282,11296,14293,13397,12674,22206,-1,22897,11059,-1,-1,-1,5913,12654,-1,15434,10091,11578,4995,14240
振る舞い,13813,13446,10187,-1,12591,7960,-1,12909,9803,-1,10056,16744,16212,12921,6436,16212,15188,12425,7294,7597,8044,9923,-1,-1,10478,7433,5574,7478,4160,13462,-1,7330,4063,12559,12310,11080
揺らぐ,13814,16266,-1,-1,21725,14316,15819,13503,11450,2690,11748,11438,13641,8504,9267,13641,12791,8183,4994,-1,-1,7028,-1,7184,11571,10618,-1,-1,5275,14042,8681,6636,3656,-1,14568,14770
明朝,13815,20704,13772,4564,-1,-1,13490,6686,5857,-1,6006,10964,15852,-1,8001,15852,14858,-1,-1,5903,6521,-1,-1,11193,12736,-1,17595,16011,19347,6905,-1,16453,18912,24581,-1,32243
暮し,13816,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6833,-1,-1,-1,-1,-1,-1,-1,21336,23062,-1,-1,-1,-1,15995,19086,19212,-1,-1,-1,20096,-1,17190,-1,76139
東京湾,13817,-1,-1,-1,24279,-1,16710,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21578,24870,-1,11899,11373,-1,-1,-1,-1,-1,18718,-1,22615
桑原,13818,-1,14295,24266,-1,-1,9642,2561,15594,-1,16001,18246,4929,-1,22844,2067,1918,-1,-1,-1,-1,-1,16555,19501,-1,15595,-1,20035,-1,2693,-1,19265,19953,9018,-1,39377
機銃,13819,-1,7980,-1,-1,-1,-1,-1,22040,-1,22634,10713,21193,-1,15409,21193,19862,-1,-1,-1,-1,-1,-1,13333,-1,-1,-1,-1,-1,-1,-1,10351,-1,8417,11110,32517
残党,13820,-1,13021,16032,-1,-1,22384,17485,14747,-1,15135,18210,9065,-1,13523,9065,8489,-1,14815,24960,24396,-1,-1,19258,12579,-1,-1,-1,8349,17327,-1,17000,11984,14722,-1,41762
池内,13821,-1,-1,-1,-1,-1,10710,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17739,-1,112401
海坊主,13822,-1,-1,22051,-1,-1,-1,15467,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15976,-1,-1,-1,-1,17237,45624
灰色,13823,20704,8099,1736,9728,13975,21271,12394,9778,-1,10031,2337,14738,8040,1695,14738,13825,7732,5878,8559,8388,15471,23438,2400,14272,-1,2778,3140,2850,12489,-1,3088,5121,7955,15549,14239
片手,13824,3492,15945,1193,7415,6537,11404,9658,8287,-1,8495,1682,4722,12077,1238,4722,4415,11616,2659,8122,9429,2268,-1,1763,10220,-1,10781,10282,1566,10046,-1,1721,1949,12810,5615,5938
理乃,13825,-1,-1,-1,-1,-1,-1,16170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16703,-1,-1,-1,-1,-1,-1
生死,13826,-1,20173,3219,20451,14855,15453,7940,6537,-1,6699,9218,5931,22380,6904,5931,5541,21521,11957,6929,6869,17854,-1,10297,9585,-1,6954,6298,7561,7738,6096,9079,9259,15817,-1,24653
真紅,13827,-1,-1,4224,-1,-1,-1,-1,-1,-1,-1,9380,-1,-1,5348,-1,-1,-1,10946,-1,-1,24421,-1,9495,-1,-1,-1,-1,-1,-1,-1,8548,-1,24101,-1,68180
精進,13828,13446,24015,4556,-1,5903,15550,-1,18654,-1,19154,16226,10318,24596,11568,10318,9672,23643,13466,-1,-1,10826,-1,20374,11743,-1,8176,9520,10702,-1,4749,13051,9332,-1,13818,13127
経,13829,8120,368,446,10840,12733,-1,11910,16424,5408,16859,4588,18006,-1,-1,18006,16879,2530,2329,1557,1665,12775,9943,-1,11828,2064,600,559,-1,12341,9483,4064,17312,1069,8336,8241
美保,13830,-1,-1,-1,-1,-1,18468,10500,-1,-1,-1,-1,-1,-1,-1,3396,3170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10923,-1,23749,-1,13762,-1,83976
覇気,13831,20704,-1,13696,-1,-1,-1,-1,24218,-1,24867,22464,4385,-1,17060,4385,4098,24163,11125,-1,-1,21329,-1,24310,22342,-1,-1,-1,8481,-1,-1,17261,9757,-1,-1,47217
誘拐犯,13832,-1,-1,-1,-1,-1,11246,9271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24099,-1,-1,-1,-1,-1,19390,-1,-1,-1,-1,9654,-1,-1,-1,-1,-1,82674
逮捕状,13833,-1,-1,-1,-1,-1,9652,13413,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24153,-1,-1,-1,-1,-1,13883,-1,-1,-1,-1,17597,44858
重視,13834,5116,2583,13905,4606,2209,13958,8642,7377,-1,7557,11729,13784,9162,8785,13784,12924,8813,11206,13567,14872,9147,-1,12019,10453,-1,3232,3919,3998,8877,2421,6413,8567,3488,2996,3612
雷神,13835,20704,-1,20423,-1,-1,23293,22320,19839,-1,20371,-1,5565,-1,22001,5565,5199,-1,22841,-1,-1,-1,-1,-1,-1,-1,18156,18649,12443,22866,-1,23964,22596,18979,-1,49914
顔見知り,13836,-1,-1,-1,-1,-1,10580,16358,-1,-1,-1,9341,-1,-1,-1,-1,-1,-1,11356,-1,-1,16802,-1,9594,19101,-1,-1,-1,-1,16886,-1,-1,-1,-1,-1,-1
願望,13837,20704,17573,5720,12871,5326,9639,9614,7930,-1,8127,7050,18744,11058,5261,18744,17571,10634,5533,7164,8575,2289,-1,7360,12116,-1,10822,9326,7004,9714,-1,5809,4124,16483,10474,7950
うせる,13838,-1,-1,-1,23422,20947,18684,7019,6691,2359,4948,24172,7347,8961,5481,7347,6878,8618,8466,-1,-1,12853,-1,7449,7266,6744,3677,4455,8008,7306,-1,8331,5495,-1,-1,52185
グレイト,13839,-1,-1,-1,-1,-1,-1,-1,21909,-1,-1,-1,-1,-1,-1,20514,19227,24724,-1,-1,-1,-1,13718,-1,-1,14459,-1,-1,-1,-1,-1,-1,-1,-1,-1,40678
ケルベロス,13840,-1,-1,-1,-1,-1,-1,6028,-1,-1,-1,-1,-1,-1,-1,20552,19263,-1,21132,16741,19045,-1,-1,-1,-1,5214,-1,-1,-1,6274,-1,-1,-1,-1,-1,38086
この次,13841,-1,-1,-1,-1,-1,-1,20166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15196,14855,-1,-1,-1,-1,20738,-1,-1,-1,-1,9383,-1
スタンプ,13843,2125,12784,-1,22195,4028,19994,17240,13897,-1,-1,-1,-1,-1,21232,9328,8742,12605,17707,6475,7722,6591,-1,-1,18020,4530,-1,-1,17090,17790,547,19390,15893,14090,4456,4798
タイマン,13844,-1,-1,-1,-1,-1,-1,21150,17716,-1,18190,-1,9197,10033,-1,9197,8614,9654,21146,-1,-1,-1,-1,-1,18897,5371,-1,-1,18881,21743,-1,-1,19729,-1,-1,38905
ハルコ,13845,10047,-1,-1,22268,-1,-1,22824,-1,-1,-1,-1,-1,4024,-1,-1,24917,-1,-1,-1,-1,-1,-1,-1,-1,19076,-1,-1,-1,23449,-1,-1,-1,-1,-1,-1
フラワー,13846,5687,10292,-1,16915,4837,20781,15610,11797,-1,-1,-1,-1,-1,21248,20102,18843,-1,-1,14755,14424,24402,5004,-1,20210,12157,-1,-1,15941,16124,-1,12422,20479,8877,19358,9442
もうす,13847,11455,-1,-1,2183,4017,634,14633,2460,337,2535,12446,1901,2657,1200,1901,1767,2568,9692,-1,-1,1963,-1,494,1779,3279,5165,16424,2025,15126,5861,994,2325,23561,11403,53220
人より,13848,-1,-1,-1,-1,-1,10988,13034,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10545,-1,-1,-1,-1,13488,9293,21306,12192,10817,-1,13500,-1,-1,-1,-1,8894,-1
儲かる,13849,3026,-1,-1,10334,6945,6808,12355,10561,3602,10745,12806,15717,12582,12510,20368,19090,12101,16815,-1,-1,14710,-1,9935,14599,8830,-1,-1,6853,12789,-1,12006,11743,-1,2803,3536
入電,13850,-1,-1,-1,-1,-1,14559,-1,23549,-1,24174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,161311
全面的,13851,-1,-1,10221,10004,7618,12680,13054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12140,-1,-1,18552,-1,10241,13618,-1,16717,14957,-1,13457,-1,-1,-1,-1,16591,9488
出品,13852,-1,5515,9182,2440,3190,7148,21582,16716,-1,17156,22243,17760,9707,17005,17760,16648,9340,-1,20797,20457,22661,-1,-1,23365,-1,-1,16837,11183,21823,-1,20529,-1,6491,10841,6659
出資,13853,13446,3489,23663,7436,7235,8184,11166,6431,-1,6591,20671,-1,14663,15508,-1,-1,14081,-1,7124,8330,-1,-1,-1,-1,22270,11528,10366,11399,11568,-1,17783,20338,4117,3923,7468
医院,13854,13446,14466,12385,16237,3170,285,-1,16602,-1,17041,14413,21393,-1,11305,21393,20054,-1,23968,24556,21807,20657,-1,1121,7342,-1,-1,-1,-1,10026,-1,18094,23111,11070,22586,28547
口止め,13855,-1,-1,-1,-1,-1,11994,11946,8565,-1,8784,17588,12092,18223,11445,12092,11343,17515,15059,11404,11722,11084,-1,22143,15384,-1,-1,-1,8431,12373,7868,17084,7846,-1,-1,65789
変人,13856,10047,-1,12041,-1,21898,10329,4885,4350,-1,4460,17316,7427,7223,12706,7427,6948,6950,12088,4065,4522,24651,-1,18160,13653,-1,-1,-1,8734,5088,6009,14470,9609,-1,17747,20469
宝箱,13857,16266,-1,-1,-1,14759,-1,19781,16470,-1,16906,-1,16303,14735,-1,16303,15274,14151,18861,-1,-1,12705,-1,-1,17362,-1,-1,-1,4494,19895,-1,20076,16073,-1,-1,13130
屈する,13858,-1,-1,-1,-1,17021,9866,10000,6862,3270,7029,16829,9259,12282,8569,9259,8675,11813,13764,-1,-1,7873,-1,11612,7682,-1,15463,12521,7940,10399,-1,10087,5879,-1,22849,19321
年月,13859,13446,14751,2306,12544,8166,16253,12756,12371,-1,12688,6597,9815,19144,5246,9815,9204,18399,10380,11154,10647,16539,-1,6693,11661,-1,4436,619,6907,13192,5493,8854,9780,12398,18870,13598
引き付ける,13860,-1,-1,-1,9136,8726,20012,19528,15607,1966,8480,12019,6196,13594,5775,6793,6354,17125,21443,-1,-1,23351,-1,-1,8375,7507,10553,12454,4237,20088,-1,23137,4255,-1,-1,17408
当面,13861,20704,12390,4848,10919,7909,13534,13475,13861,5879,14227,10390,13455,16344,7679,13455,12612,15700,11668,9542,10656,15720,-1,10683,10154,-1,18414,12701,6621,13029,6473,10398,9548,15846,13886,8071
悠長,13862,20704,-1,7565,-1,24425,14243,19529,16415,4251,16850,17802,8223,20073,12377,8223,7691,19294,11033,-1,-1,21136,-1,19113,9991,-1,-1,-1,7932,20089,-1,14787,7855,-1,-1,32629
打線,13863,13446,11331,-1,21421,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17400,-1,70474
晋作,13864,-1,-1,-1,-1,-1,14911,-1,-1,-1,-1,19901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22429,-1,-1,-1,68866
普及,13865,5383,1535,6338,3547,1985,-1,16602,13413,-1,13762,11579,-1,19135,8576,-1,-1,18390,-1,22401,-1,21325,16470,12446,22233,-1,3854,3204,7912,16918,-1,8862,17313,2212,3612,3210
木曜,13866,1433,4167,16491,9586,11429,15082,7343,4746,-1,4868,-1,5724,14248,7884,5724,5348,13680,-1,4384,4250,-1,5106,-1,-1,-1,-1,-1,24697,7663,-1,13853,14018,2642,20306,14385
本件,13867,20704,14764,-1,9299,6459,8435,10406,8953,-1,9185,20689,-1,-1,17415,-1,-1,-1,-1,10505,9632,-1,-1,22756,-1,-1,-1,-1,-1,10822,4164,-1,24358,20309,-1,17282
涯,13868,-1,-1,5979,-1,18955,-1,14919,14057,-1,14428,4997,6786,12408,-1,20303,19028,15314,6211,-1,-1,-1,-1,24016,24470,1986,5162,4836,-1,15511,-1,9213,-1,-1,-1,22737
狛,13869,-1,19845,-1,-1,-1,-1,9478,12303,-1,-1,17441,4048,-1,4319,4048,3782,4337,-1,-1,-1,-1,-1,-1,19624,-1,2376,3387,-1,9872,-1,-1,-1,16167,20551,15779
獏,13870,-1,24991,-1,-1,-1,-1,8758,16908,1908,17356,17881,-1,21480,3539,7517,7033,20648,-1,-1,-1,-1,-1,-1,17851,10574,1726,4540,24985,9094,-1,-1,19456,20709,-1,93467
篤い,13871,-1,-1,-1,-1,-1,-1,6369,8106,-1,-1,20957,-1,-1,-1,8531,7983,1495,3862,-1,-1,-1,-1,-1,8372,3191,1226,2187,-1,6632,5902,23506,-1,16460,13988,79879
結集,13872,20704,12467,18870,21730,13081,-1,18121,15260,-1,15656,21796,14974,19380,16486,14974,14039,18624,21688,12405,15956,24981,-1,23918,13556,-1,14152,18119,15242,18680,-1,19671,17348,16087,-1,12820
美奈,13873,-1,-1,-1,-1,-1,4445,17940,-1,-1,-1,-1,-1,-1,-1,-1,-1,6059,-1,-1,-1,5653,-1,-1,-1,-1,-1,-1,-1,18492,-1,11250,-1,20713,-1,96828
腫れる,13874,2751,-1,-1,14566,7902,9394,10425,9019,1623,9253,14132,18279,15511,8322,18279,17135,14903,9819,-1,-1,3045,-1,11125,17481,11831,18983,24113,12216,10860,-1,12280,6826,-1,-1,14783
蓮見,13875,-1,-1,-1,-1,-1,9583,19492,-1,-1,-1,14217,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15211,-1,-1,-1,-1,-1,20052,-1,-1,-1,-1,-1,135904
被害届,13876,-1,-1,-1,-1,-1,8908,21482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22062,-1,-1,-1,-1,-1,45285
訊く,13877,-1,16972,-1,-1,17621,20693,2835,4199,-1,-1,521,-1,-1,-1,19488,18267,6192,1404,-1,-1,2764,-1,554,-1,919,394,680,-1,2990,3010,741,-1,7022,13259,15860
遺志,13879,-1,21360,19193,-1,-1,14137,14656,13576,-1,13930,15574,9588,20382,19128,9588,8989,19593,22146,24065,22585,24713,-1,12381,22170,6531,607,1780,21799,15112,-1,-1,15666,23317,4979,49705
領,13880,20704,1052,3306,12386,17517,13663,11741,12447,2054,12764,4171,23200,-1,5821,23200,21749,5818,14543,18059,18307,-1,2844,5072,10270,5584,1506,1247,1090,10804,-1,3879,21735,1185,12038,16164
飲み過ぎ,13881,-1,-1,-1,-1,-1,-1,18278,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16719,-1,-1,-1,-1,-1,-1,-1,18835,-1,-1,-1,-1,18254,-1
アーサー,13882,20704,5297,-1,23013,16179,17098,5730,-1,-1,-1,8108,-1,-1,13669,4037,3771,-1,14239,1990,2243,-1,810,9842,20468,3737,-1,-1,-1,5975,-1,7809,-1,6095,6361,4538
あるじ,13883,-1,-1,-1,-1,-1,-1,7742,6376,-1,-1,10017,-1,-1,-1,13795,12935,6564,8368,-1,-1,-1,-1,-1,7522,4140,10410,10535,-1,8059,-1,12726,-1,-1,-1,-1
オリ,13884,8120,-1,-1,-1,-1,-1,10443,-1,-1,-1,22531,-1,-1,-1,-1,-1,-1,7303,24116,19748,-1,-1,-1,24934,-1,17767,-1,-1,10864,-1,-1,-1,20271,12064,29839
キュート,13885,20704,-1,-1,20912,9846,19138,8706,7486,8051,-1,-1,-1,-1,-1,12159,11404,10742,19091,8136,8705,7247,-1,-1,12405,4614,-1,-1,22077,9053,-1,11530,13763,-1,-1,16288
ヶ月,13886,-1,1428,-1,-1,1513,8958,7105,4731,-1,-1,6740,-1,-1,-1,8497,7955,4586,4872,614,672,2679,-1,24223,16235,-1,-1,-1,-1,7389,8958,2377,-1,1726,1776,1473
スイ,13887,-1,-1,-1,-1,-1,-1,18229,-1,-1,-1,-1,-1,-1,-1,20744,19444,5353,20779,-1,-1,-1,-1,-1,-1,7529,5513,10658,-1,18791,-1,19563,-1,-1,-1,62072
すっぽかす,13888,20704,-1,-1,-1,-1,13101,12173,10696,5508,10971,23016,17001,11726,17541,17001,15930,11276,19096,-1,-1,19542,-1,24644,15252,4346,-1,-1,19541,12602,-1,-1,14163,-1,-1,88070
ネクサス,13889,20704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18695,-1,-1,-1,-1,-1,-1,-1,-1,2708,12301
やり残し,13891,-1,-1,-1,-1,-1,-1,16747,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18670,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17282,-1,-1,-1,-1,14173,-1
井野,13892,-1,-1,-1,-1,-1,10842,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14198,17510
仏像,13893,5383,11939,6823,19183,10847,11281,20658,18086,-1,18572,10092,22792,-1,9838,22792,21366,24502,-1,-1,-1,-1,24070,10365,-1,-1,3029,3264,-1,21310,-1,10459,21098,14019,-1,8593
何たる,13894,-1,-1,-1,-1,-1,14530,19901,20240,3491,20786,16049,12530,14180,10015,12530,11746,16816,12906,-1,-1,21063,-1,10092,12304,3953,-1,-1,14785,20457,-1,24320,9934,-1,-1,53580
何倍も,13895,-1,-1,-1,-1,-1,13253,21166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8683,-1,-1,-1,-1,19552,11508,-1,-1,-1,-1,21756,-1,-1,-1,-1,13647,-1
健在,13896,8967,14464,7959,22185,14084,20183,11703,10022,-1,10279,11664,10149,16489,8456,10149,9513,15841,8083,11510,12049,-1,-1,11962,10399,-1,-1,-1,6169,12101,2535,11257,7423,14092,-1,25478
圭介,13897,-1,24986,-1,-1,-1,7885,-1,-1,-1,-1,17352,-1,-1,-1,-1,-1,22268,13972,-1,-1,-1,-1,19927,-1,-1,-1,-1,-1,-1,-1,7053,-1,12957,-1,62663
守り神,13898,11455,-1,-1,-1,-1,19904,22082,18294,-1,18784,-1,14675,-1,20601,14675,13766,-1,-1,-1,-1,-1,-1,-1,14993,-1,-1,-1,19713,22681,-1,-1,20880,-1,-1,43966
形式,13899,2751,656,1557,3632,1663,21468,13730,9258,-1,9498,4047,9721,10331,3050,9721,9114,9936,10603,9701,9558,7736,3593,5160,10673,-1,927,948,4984,13643,-1,4188,6308,780,2781,3414
御曹司,13900,-1,-1,-1,-1,-1,11802,19844,16796,-1,17239,-1,22932,16544,20066,22932,21497,15892,-1,-1,-1,-1,-1,-1,21610,-1,-1,-1,20857,20508,-1,16264,23532,-1,-1,38065
扱える,13901,-1,20855,-1,-1,19834,-1,12808,10992,-1,-1,20118,-1,-1,-1,6688,6257,14350,9130,-1,-1,14367,-1,-1,-1,-1,-1,-1,-1,13279,3662,12500,-1,15664,13615,15795
敬語,13902,2636,-1,14452,17375,13998,11378,12339,10536,-1,10803,16694,12999,6641,12368,12999,12181,6389,6465,23343,23359,5834,-1,17702,9103,-1,16829,11371,4774,12901,-1,9376,4846,17123,9055,11531
