word,hiragana,katakana,YOUTUBE_FREQ_V3_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_LUW,BCCWJ_SUW,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_ANIME_V2,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ
いち早く,いちはやく,イチハヤク,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,2,1,1,1,1,3,2,2,2,2,1,1,2,1,1,2,2,2,1,2,2,2,2,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2
貯まる,たまる,タマル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,4,2,1,4,1,1,4,4,4,2,2,1,1,2,4,1,1,4,4,4,2,2,2,2,2,2,2,2,2,2,5,1,1,1,1,1,1,1,1,1,1,1,4,4,2,2,1,2,3
変数,へんすう,ヘンスウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,5,5,1,4,4,3,4,4,4,4,1,1,1,2,2,1,3,2
アングル,アングル,アングル,3,3,3,3,3,4,4,4,4,2,2,2,2,3,3,2,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,1,2,2,1,1,3,2,3,2,2,2,2,2,2,2,3,1,2,1,1,2,2,2,3
賃上げ,ちんあげ,チンアゲ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
岸田,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,3,2,1,1,2,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,3,2
安嶋,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
デロリアン,デロリアン,デロリアン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
デプロイ,デプロイ,デプロイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
成人,せいじん,セイジン,3,4,4,2,3,4,5,3,3,3,3,2,2,3,4,3,2,3,3,4,3,2,3,3,3,3,2,3,3,2,2,3,2,3,3,3,3,1,2,2,2,1,3,2,3,2,3,3,2,2,3,3,1,4,4,4,4,4,3,4,4,4,3,4,2,1,3,4,2,3,3
褒美,ほうび,ホウビ,3,3,3,2,3,4,3,3,3,2,3,4,2,2,3,1,2,3,2,2,3,2,3,3,3,2,3,3,3,3,3,3,2,3,3,3,5,1,2,3,3,1,2,2,2,2,1,2,3,2,3,2,2,2,2,2,5,2,2,2,2,2,3,4,3,3,3,3,4,2,1
雑,ざつ,ザツ,3,4,4,3,4,4,3,5,4,4,4,2,3,4,4,2,2,4,2,2,2,2,2,2,2,2,3,3,2,3,3,3,3,1,2,2,3,1,2,3,3,5,3,3,4,2,3,3,2,3,4,3,1,2,2,2,2,2,2,4,2,2,2,3,2,3,2,3,3,2,3
誓う,ちかう,チカウ,3,2,2,3,3,4,3,4,3,2,2,3,2,2,3,2,4,1,3,3,3,4,4,4,4,4,4,3,4,4,4,3,4,1,1,2,4,1,4,4,4,4,4,4,4,4,3,4,4,4,4,4,2,2,2,3,2,2,2,2,2,2,3,4,4,4,4,2,4,3,3
疲労,ひろう,ヒロウ,3,2,2,2,3,4,3,3,3,2,3,2,3,2,3,3,3,4,3,3,4,2,2,3,3,4,3,3,4,3,3,3,3,2,2,3,3,2,3,3,3,1,2,3,3,2,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,4,2,3,4,3,4,2,4
キャンセル,キャンセル,キャンセル,3,4,4,4,4,5,3,4,3,4,4,2,4,4,4,3,3,1,3,3,4,3,3,3,1,2,1,1,2,2,2,3,2,3,3,3,3,1,2,2,3,3,3,3,3,3,3,2,4,2,3,3,4,3,3,3,3,3,4,3,3,3,4,2,3,1,2,3,3,2,3
士,し,シ,3,4,4,4,4,4,3,5,3,5,4,4,4,4,4,5,4,4,2,5,3,3,4,5,5,4,5,4,4,5,5,4,4,5,5,4,4,2,4,3,3,4,2,3,4,3,2,2,3,2,2,2,5,4,3,4,4,3,4,4,4,4,5,5,4,5,5,4,3,5,4
チャーハン,チャーハン,チャーハン,3,4,4,2,3,4,3,3,4,4,2,2,2,4,3,1,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,3,3,1,1,2,2,1,1,2,2,1,3,2,2,2,2,1,1,2,2,3,3,2,2,3,2,2,2,2,2,2,3,2,2,1,1,2,3,1,3
隻,せき,セキ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,2,1,3,2,2,3,3,3,4,3,2,3,3,3,2,1,3,3,2,1,3,3,2,3,1,2,2,2,2,2,2,2,1,2,3,3,2,3,2,2,2,2,2,2,2,2,3,3,1,4,3,2,4,3
副業,ふくぎょう,フクギョウ,3,2,3,2,3,4,3,3,3,3,3,3,2,2,3,2,1,2,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,2,1,2,3,2,1,2
大正,たいしょう,タイショウ,3,4,4,3,3,4,3,3,3,4,2,4,2,4,4,5,1,4,4,4,3,2,1,1,1,4,2,2,3,2,2,2,2,1,1,3,1,4,4,1,1,1,2,1,2,2,3,1,1,1,1,2,1,4,4,4,4,3,4,3,4,3,3,1,1,1,3,3,1,5,3
カン,カン,カン,3,2,1,3,3,4,3,3,3,2,2,3,2,2,2,4,3,1,1,2,2,1,4,4,1,4,3,2,1,3,3,3,3,3,3,3,1,4,1,2,3,3,3,3,4,3,2,2,4,2,2,3,4,2,2,2,2,2,2,2,2,2,3,1,4,1,3,3,1,3,4
エッジ,エッジ,エッジ,3,2,2,3,3,4,3,3,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1,1,1,2,2,2,1,1,2,2,2,1,3,1,2,2,1,1,1,1,1,1,1,2,1,1,2,3,3,4,2,3,3,3,3,3,3,3,2,2,1,2,2,2,2,3
姉ちゃん,ねえちゃん,ネエチャン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,3,4,3,1,1,3,1,1,1,1,1,1,4,1,1,2,5,1,2,4,4,3,4,3,4,4,1,2,3,3,2,4,4,1,1,1,1,1,1,1,1,1,1,1,3,4,1,3,1,2,3
差し上げる,さしあげる,サシアゲル,3,3,4,3,3,4,3,3,3,3,4,4,3,3,4,1,3,1,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,1,1,1,5,1,3,3,3,1,4,3,2,4,3,2,3,2,2,3,4,3,3,3,3,3,4,3,3,3,3,3,3,4,3,1,4,1,3
ブラジル,ブラジル,ブラジル,3,3,3,2,3,4,3,3,3,3,3,3,2,2,3,4,2,1,4,3,3,2,4,1,1,3,1,1,2,1,1,2,1,3,3,4,1,5,3,2,2,1,2,1,2,2,2,1,2,1,1,2,3,3,3,4,3,3,3,3,3,3,3,1,3,3,2,3,1,4,3
古,いにしえ,イニシエ,3,3,3,4,4,4,3,3,4,3,4,2,3,3,3,4,4,5,1,3,3,2,3,3,4,4,5,4,4,3,3,3,4,5,5,3,2,1,1,2,2,3,2,2,3,2,3,2,4,2,2,4,3,2,3,2,2,2,3,2,5,2,3,4,3,3,4,3,5,4,3
ダッシュ,ダッシュ,ダッシュ,3,3,3,2,3,4,3,3,3,2,4,2,2,3,3,2,3,1,2,2,2,1,3,3,1,2,1,1,2,2,2,3,3,2,2,2,2,2,1,3,3,3,3,3,3,2,2,3,3,3,2,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2
呪い,のろい,ノロイ,3,3,3,3,3,4,3,3,3,2,3,2,4,2,3,2,4,1,3,2,2,1,4,4,4,4,4,4,3,4,4,4,4,4,4,2,4,1,1,4,4,4,3,4,4,3,3,4,4,4,4,4,2,2,2,2,2,2,3,2,2,2,3,4,4,3,4,3,4,3,3
パッド,パッド,パッド,3,4,4,3,4,4,3,3,4,2,4,4,4,4,3,2,2,1,1,2,3,1,2,3,1,1,1,1,2,1,1,2,1,2,2,2,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,3,2,3,1,2,2,2,2,2,2,3,2,2,1,2,3,2,2,4
将軍,しょうぐん,ショウグン,3,3,3,2,3,4,3,3,3,3,3,4,2,3,3,5,4,4,4,4,3,4,4,4,4,4,4,2,4,4,4,2,3,4,4,3,1,4,4,3,3,1,3,3,3,3,4,2,4,2,3,4,1,3,2,3,3,3,2,3,3,3,3,4,4,1,4,4,3,4,3
体育,たいいく,タイイク,3,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,3,2,3,4,3,2,3,3,3,3,4,4,3,4,4,4,3,3,3,3,4,2,2,3,3,1,3,3,4,3,2,3,2,3,3,3,1,4,3,4,5,4,4,4,4,4,4,3,3,1,4,4,4,4,3
本社,ほんしゃ,ホンシャ,3,4,4,3,4,4,3,3,4,4,4,3,4,4,3,4,3,3,3,3,4,4,3,3,3,3,2,2,3,2,2,2,3,2,2,3,2,4,3,2,2,1,3,2,2,3,3,2,2,2,1,2,1,3,2,4,5,3,3,3,3,4,3,2,3,1,3,3,2,5,3
争う,あらそう,アラソウ,3,3,3,3,3,4,4,4,4,3,3,2,2,3,3,3,4,1,4,3,3,4,4,4,4,3,4,3,4,4,4,3,3,2,2,2,3,1,4,4,4,1,4,4,3,4,4,4,4,3,4,3,3,3,3,3,5,4,3,3,3,3,3,4,4,4,3,2,3,3,3
加盟,かめい,カメイ,3,2,1,2,3,4,3,3,3,2,2,2,2,2,2,4,1,2,2,4,3,1,1,2,2,2,2,1,2,2,2,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,3,3,2,2,2,2,2,3,2,1,1,2,3,1,4,3
全般,ぜんぱん,ゼンパン,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,1,3,2,4,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,1,2,2,1,2,2,2,2,3,3,2,2,1,2,1,3,4,3,3,3,4,3,3,3,3,3,1,1,2,3,3,3,3
マナー,マナー,マナー,3,3,2,4,3,4,4,4,4,4,3,2,3,3,3,2,2,1,3,3,4,2,2,3,1,2,1,1,2,2,2,3,2,2,2,3,1,2,2,2,3,1,2,2,2,2,3,2,3,3,2,2,4,4,4,4,4,3,4,3,4,3,3,3,2,1,2,3,3,2,3
卍,まんじ,マンジ,3,3,3,2,3,5,3,4,4,4,3,2,3,4,3,1,3,2,1,1,1,1,2,2,2,1,4,1,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1
ラベル,ラベル,ラベル,3,3,3,4,4,4,3,4,3,3,3,3,4,3,3,2,2,1,3,3,3,2,2,2,1,2,1,1,2,1,1,1,2,3,3,3,1,2,2,1,1,1,2,2,2,1,3,2,2,2,2,2,4,4,4,3,4,4,3,4,4,4,4,2,2,1,2,2,2,2,3
電球,でんきゅう,デンキュウ,3,2,2,2,3,4,3,3,3,2,2,2,3,2,2,2,2,2,2,3,2,2,2,3,3,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,3,2,3,3,3,2,3,3,3,3,2,2,1,2,2,2,2,4
患者数,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
利確,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
なじみ,なじみ,ナジミ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,3,3,2,1,2,3,3,2,2,2,4,2,2,2,3,2,2,2,2,1,2,3,2,1,3,2,2,3,3,3,2,3,3,2,3,4,4,4,4,3,4,4,4,3,4,3,2,1,2,3,3,2,2
コンシーラー,コンシーラー,コンシーラー,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
広まる,ひろまる,ヒロマル,3,2,2,3,3,4,3,3,3,3,2,2,3,3,2,2,3,1,3,3,3,3,3,3,3,2,2,3,3,2,3,3,3,1,1,1,3,1,3,3,3,4,3,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,4,3,1,3,2,3,3,3
着物,きもの,キモノ,3,4,4,2,3,5,4,3,3,4,4,3,4,4,4,2,3,5,4,4,4,4,2,2,2,4,3,3,4,3,3,3,3,1,2,3,3,1,4,3,3,4,3,3,3,4,3,3,2,3,3,3,4,4,2,4,4,3,4,3,5,3,3,3,2,1,4,3,3,2,2
スリー,すりー,スリー,3,4,4,4,4,4,3,4,4,3,4,3,4,4,3,3,4,1,2,3,2,3,4,4,1,2,1,1,2,4,4,4,2,3,3,3,1,4,2,3,3,1,3,2,2,3,1,2,2,2,2,4,1,4,4,4,4,4,3,4,4,4,3,2,4,1,2,3,3,3,3
後日,ごじつ,ゴジツ,3,2,1,3,4,4,3,3,3,2,2,3,3,2,2,3,2,4,3,3,4,2,2,2,2,3,2,2,3,2,2,2,2,2,2,3,3,4,3,2,3,1,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,2,3,3,3,4,3,2,3,3,3,3,3,3
裁判所,さいばんしょ,サイバンショ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,1,4,3,3,1,1,3,1,1,1,1,1,1,1,1,1,4,2,2,3,1,1,1,3,2,2,3,3,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,4,3
檜山,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
ポキ,ポキ,ポキ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
大童,おおわらわ,オオワラワ,3,2,2,2,3,4,3,3,3,2,2,3,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
処方箋,しょほうせん,ショホウセン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1
サクッ,サクッ,サクッ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2
ドラッグ,ドラッグ,ドラッグ,3,2,2,2,3,4,3,3,3,2,3,2,2,2,2,2,2,1,2,3,3,3,4,4,1,2,1,1,2,2,2,1,2,4,4,3,2,3,2,1,2,1,2,1,2,2,2,1,2,1,1,2,3,2,2,3,2,2,4,2,2,2,3,1,4,3,2,3,2,2,3
フェース,フェース,フェース,3,4,4,4,5,4,4,4,4,5,4,5,4,4,4,1,1,1,1,3,3,1,2,2,1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,3,3,2,3,3,3,4,3,2,1,1,1,3,1,1
ワンピース,ワンピース,ワンピース,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,3,2,3,1,1,3,1,1,1,1,1,1,2,1,1,2,3,2,3,2,2,1,2,3,2,3,3,3,2,2,3,3,4,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,2,3
ずるい,ずるい,ズルイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,2,3,3,3,3,3,4,4,3,4,4,4,4,1,1,2,3,1,2,4,4,4,4,4,4,4,2,3,3,4,4,4,5,2,2,2,2,2,3,4,2,2,2,4,3,1,3,2,4,1,3
合体,がったい,ガッタイ,3,2,3,2,3,4,3,3,4,2,3,2,2,3,2,3,4,2,1,3,2,2,3,3,3,2,4,2,2,4,4,2,2,3,3,2,3,1,2,3,3,3,2,3,3,2,2,2,3,2,2,3,1,2,2,2,2,2,2,2,2,2,3,3,3,4,2,3,2,3,4
黄身,きみ,キミ,3,3,3,4,3,4,3,3,3,2,4,4,2,3,4,2,2,1,2,2,1,2,2,2,2,5,2,2,1,2,2,2,4,5,4,3,2,2,1,3,3,3,2,3,4,3,3,3,4,3,2,2,5,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,2,3,2
トピック,トピック,トピック,3,3,3,3,3,4,3,3,3,4,2,2,2,3,3,2,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,4,4,3,4,3,3,3,4,3,3,1,1,1,1,2,1,1,2
虹,にじ,ニジ,3,2,2,2,4,4,3,4,3,2,2,2,3,2,3,3,4,4,3,3,3,4,3,3,3,3,4,4,4,4,4,4,2,3,3,3,2,3,3,3,3,1,3,2,2,3,2,2,3,2,2,3,2,2,1,2,2,2,2,2,2,2,3,3,3,1,3,3,2,3,2
モチーフ,モチーフ,モチーフ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,3,3,3,2,2,2,1,2,1,1,2,1,1,2,2,1,1,2,2,1,1,2,2,1,2,2,2,2,3,2,3,2,2,2,4,3,3,3,3,3,4,3,3,3,3,2,2,1,2,3,2,4,3
思いやり,おもいやり,オモイヤリ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,3,3,1,3,1,1,3,2,2,2,2,3,3,3,2,1,1,2,2,3,3,3,2,3,3,2,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,1,2,3
シリコン,シリコン,シリコン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3,2,2,2,1,1,1,1,2,1,1,1,1,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,2,3,4,3,3,1,1,1,1,2,2,2,3
中指,なかゆび,ナカユビ,3,3,1,2,3,5,3,3,3,4,2,2,2,2,3,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,1,2,3,2,2,2,4,1,2,1,1,1,2,2,2,2,2,3,1,3,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,3,2,3,1,3
いらしゃる,いらしゃる,イラシャル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1
前傾,ぜんけい,ゼンケイ,3,2,2,2,3,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1
眼鏡,めがね,メガネ,3,4,4,4,3,4,4,3,4,4,5,4,4,4,4,2,3,4,4,4,3,4,3,3,4,4,4,4,4,3,4,4,3,3,3,3,3,1,4,3,3,1,3,3,3,3,2,4,2,3,2,4,2,4,3,4,4,3,4,4,5,4,4,4,3,3,4,3,4,3,3
制服,せいふく,セイフク,3,4,4,4,3,4,3,3,3,4,4,4,4,4,4,3,4,3,3,3,3,4,4,4,4,4,3,4,4,3,3,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,3,4,3,4,4,4,1,3,2,3,3,3,2,3,3,3,4,4,4,1,4,4,5,3,3
誤差,ごさ,ゴサ,3,2,2,3,3,4,3,3,3,2,3,3,3,3,2,2,2,1,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,3,3,2,4,5,2,4,4,3,4,4,4,3,3,2,1,2,2,2,2,2
予告,よこく,ヨコク,3,2,3,2,3,4,3,3,3,3,3,3,2,2,2,3,4,3,2,3,4,3,3,3,3,3,4,3,3,4,4,3,2,2,2,3,2,1,2,3,3,1,3,3,3,3,3,3,2,3,2,3,1,2,2,2,2,2,2,2,2,2,4,2,3,3,3,4,3,3,3
ひろこ,ひろこ,ヒロコ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
巣,す,ス,3,3,3,3,3,4,4,3,3,3,3,2,2,3,3,3,3,4,4,4,3,5,3,4,4,3,4,3,4,4,4,3,3,4,4,3,3,3,5,3,3,1,2,3,3,3,3,3,4,2,2,3,1,3,2,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2
塗装,とそう,トソウ,3,2,2,2,3,4,3,3,4,2,2,2,2,2,2,4,1,1,2,3,4,3,3,3,3,2,1,1,2,1,1,1,1,2,2,3,2,2,3,1,1,1,2,2,1,1,1,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,4,2,3,3,2,3,2,4,3
久保,くぼ,クボ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,1,1,3,3,1,1,2,1,1,3,2,2,3,2,2,1,3,2,2,2,1,1,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,1
ジョブ,ジョブ,ジョブ,3,2,2,2,3,4,3,3,3,2,2,2,2,2,2,2,2,1,1,2,3,1,2,2,1,1,1,1,1,2,2,3,2,2,2,2,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,3,3,2,1,1,2,2,2,2
フィット,フィット,フィット,3,2,3,3,3,4,3,3,3,3,3,2,2,3,2,2,1,1,1,2,3,1,2,3,1,1,1,1,2,1,1,2,2,2,2,3,3,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,3,3,3,2,3,4,2,3,3,3,4,2,2,1,1,2,2,2,3
ウォーター,ウォーター,ウォーター,3,3,2,4,3,4,3,3,3,3,3,2,4,2,4,3,2,1,1,3,4,2,3,3,1,2,1,1,2,3,3,2,1,3,3,3,1,3,1,2,2,1,2,2,2,2,1,1,2,1,2,2,2,3,3,4,3,3,3,3,3,4,3,3,3,1,2,3,3,3,3
ふんわり,ふんわり,フンワリ,3,2,2,3,3,4,3,3,3,2,2,4,2,2,3,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,3,1,1,1,4,1,1,2,2,1,2,2,2,1,1,3,2,3,2,2,4,1,1,2,1,1,1,1,1,1,3,3,1,1,2,2,3,1,1
腹立つ,はらだつ,ハラダツ,3,2,2,2,3,4,3,3,3,2,2,3,2,2,2,1,3,1,1,1,1,3,2,3,3,2,3,3,1,3,3,3,2,1,1,1,2,1,3,3,3,3,4,3,3,3,1,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,3,1,3
体温,たいおん,タイオン,3,2,2,2,3,4,3,3,3,2,3,2,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,4,1,3,3,3,4,3,3,3,3,2,4,2,4,3,3,1,3,2,3,3,4,2,3,3,3,3,3,3,1,3,3,4,2,2
ご苦労,ごくろう,ゴクロウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,2,3,4,1,1,3,1,1,1,1,1,1,3,2,2,2,3,1,2,4,4,4,4,4,3,4,1,3,4,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,4,4,1,2,1,1,1
通訳,つうやく,ツウヤク,3,3,3,2,3,4,3,3,3,4,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,3,1,2,3,2,2,1,3,2,2,3,3,2,1,2,2,2,1,4,3,4,4,3,4,4,3,3,2,3,3,1,3,3,2,3,2
